k,a,cs2_raw,delta_phi_raw
0.07644222742526002,0.5741379310344827,0.5574728851273559,1.509863422297332e-09
0.07644222742526002,0.6068965517241379,0.5574728851273559,1.5094117472444689e-09
0.07644222742526002,0.6396551724137931,0.5574728851273559,1.5090864090881167e-09
0.07644222742526002,0.6724137931034483,0.5574728851273559,1.508852035811754e-09
0.07644222742526002,0.7051724137931035,0.5574728851273559,1.5086831750062752e-09
0.07644222742526002,0.7379310344827585,0.5574728851273559,1.5085615042835317e-09
0.07644222742526002,0.7706896551724137,0.5574728851273559,1.508473829910451e-09
0.07644222742526002,0.8034482758620689,0.5574728851273559,1.5084106491575752e-09
0.07644222742526002,0.8362068965517241,0.5574728851273559,1.508365116653825e-09
0.07644222742526002,0.8689655172413793,0.5574728851273559,1.5083323007311625e-09
0.07644222742526002,0.9017241379310345,0.5574728851273559,1.5083086481511534e-09
0.07644222742526002,0.9344827586206896,0.5574728851273559,1.5082915986916464e-09
0.07644222742526002,0.9672413793103447,0.5574728851273559,1.5082793075695435e-09
0.07644222742526002,1.0,0.5574728851273559,1.5082704454926347e-09
0.0779231798434194,0.05,0.5448731870581872,1.0674758403467278e-09
0.0779231798434194,0.08275862068965517,0.5448731870581872,9.969073801559468e-10
0.0779231798434194,0.11551724137931034,0.5448731870581872,9.515732014787277e-10
0.0779231798434194,0.1482758620689655,0.5448731870581872,9.213778801721722e-10
0.0779231798434194,0.18103448275862066,0.5448731870581872,9.007788613716824e-10
0.0779231798434194,0.21379310344827585,0.5448731870581872,8.864959623949804e-10
0.0779231798434194,0.24655172413793103,0.5448731870581872,8.764804947914409e-10
0.0779231798434194,0.27931034482758615,0.5448731870581872,8.694019204589814e-10
0.0779231798434194,0.31206896551724134,0.5448731870581872,8.643711504198204e-10
0.0779231798434194,0.3448275862068965,0.5448731870581872,8.607816216465916e-10
0.0779231798434194,0.3775862068965517,0.5448731870581872,8.582132203735e-10
0.0779231798434194,0.41034482758620683,0.5448731870581872,8.563717588438525e-10
0.0779231798434194,0.443103448275862,0.5448731870581872,8.550495833241547e-10
0.0779231798434194,0.4758620689655172,0.5448731870581872,8.540992729597349e-10
0.0779231798434194,0.5086206896551724,0.5448731870581872,8.534157309765619e-10
0.0779231798434194,0.5413793103448276,0.5448731870581872,8.529238074140471e-10
0.0779231798434194,0.5741379310344827,0.5448731870581872,8.525696488513413e-10
0.0779231798434194,0.6068965517241379,0.5448731870581872,8.523146025791862e-10
0.0779231798434194,0.6396551724137931,0.5448731870581872,8.521308945862162e-10
0.0779231798434194,0.6724137931034483,0.5448731870581872,8.519985514709025e-10
