k,a,cs2_brut,delta_phi_brut
0.0008808092965317064,0.7913725490196079,1.0,0.00330790723609128
0.0008808092965317064,0.7950980392156863,1.0,0.0033078916292082635
0.0008808092965317064,0.7988235294117647,1.0,0.0033078765576393114
0.0008808092965317064,0.8025490196078432,1.0,0.0033078620016807193
0.0008808092965317064,0.8062745098039216,1.0,0.0033078479423511577
0.0008808092965317064,0.81,1.0,0.003307834361365212
0.0008808092965317064,0.8137254901960785,1.0,0.003307821241107884
0.0008808092965317064,0.8174509803921569,1.0,0.003307808564610039
0.0008808092965317064,0.8211764705882354,1.0,0.0033077963155247526
0.0008808092965317064,0.8249019607843138,1.0,0.003307784478104517
0.0008808092965317064,0.8286274509803923,1.0,0.003307773037179292
0.0008808092965317064,0.8323529411764706,1.0,0.003307761978135358
0.0008808092965317064,0.8360784313725491,1.0,0.0033077512868949434
0.0008808092965317064,0.8398039215686275,1.0,0.003307740949896599
0.0008808092965317064,0.843529411764706,1.0,0.0033077309540762963
0.0008808092965317064,0.8472549019607843,1.0,0.0033077212868492098
0.0008808092965317064,0.8509803921568628,1.0,0.0033077119360921765
0.0008808092965317064,0.8547058823529412,1.0,0.0033077028901267935
0.0008808092965317064,0.8584313725490197,1.0,0.0033076941377031344
0.0008808092965317064,0.8621568627450981,1.0,0.0033076856679840664
0.0008808092965317064,0.8658823529411765,1.0,0.003307677470530136
0.0008808092965317064,0.8696078431372549,1.0,0.0033076695352850156
0.0008808092965317064,0.8733333333333334,1.0,0.003307661852561476
0.0008808092965317064,0.8770588235294118,1.0,0.003307654413027883
0.0008808092965317064,0.8807843137254903,1.0,0.003307647207695174
0.0008808092965317064,0.8845098039215686,1.0,0.0033076402279043253
0.0008808092965317064,0.8882352941176471,1.0,0.0033076334653142714
0.0008808092965317064,0.8919607843137255,1.0,0.0033076269118902705
0.0008808092965317064,0.895686274509804,1.0,0.0033076205598926893
0.0008808092965317064,0.8994117647058824,1.0,0.00330761440186621
0.0008808092965317064,0.9031372549019608,1.0,0.003307608430629418
0.0008808092965317064,0.9068627450980392,1.0,0.003307602639264787
0.0008808092965317064,0.9105882352941177,1.0,0.003307597021109016
0.0008808092965317064,0.9143137254901962,1.0,0.0033075915697437295
0.0008808092965317064,0.9180392156862746,1.0,0.0033075862789865157
0.0008808092965317064,0.921764705882353,1.0,0.0033075811428822906
0.0008808092965317064,0.9254901960784314,1.0,0.0033075761556949825
0.0008808092965317064,0.9292156862745099,1.0,0.0033075713118995167
0.0008808092965317064,0.9329411764705883,1.0,0.0033075666061740967
0.0008808092965317064,0.9366666666666668,1.0,0.003307562033392765
0.0008808092965317064,0.9403921568627451,1.0,0.0033075575886182406
0.0008808092965317064,0.9441176470588236,1.0,0.003307553267095013
0.0008808092965317064,0.947843137254902,1.0,0.0033075490642426953
0.0008808092965317064,0.9515686274509805,1.0,0.003307544975649614
0.0008808092965317064,0.9552941176470588,1.0,0.0033075409970666388
0.0008808092965317064,0.9590196078431373,1.0,0.0033075371244012356
0.0008808092965317064,0.9627450980392157,1.0,0.003307533353711738
0.0008808092965317064,0.9664705882352942,1.0,0.0033075296812018263
0.0008808092965317064,0.9701960784313726,1.0,0.003307526103215213
0.0008808092965317064,0.973921568627451,1.0,0.0033075226162305195
0.0008808092965317064,0.9776470588235294,1.0,0.0033075192168563377
0.0008808092965317064,0.9813725490196079,1.0,0.0033075159018264807
0.0008808092965317064,0.9850980392156863,1.0,0.0033075126679953993
0.0008808092965317064,0.9888235294117648,1.0,0.0033075095123337676
0.0008808092965317064,0.9925490196078431,1.0,0.0033075064319242346
0.0008808092965317064,0.9962745098039216,1.0,0.003307503423957327
0.0008808092965317064,1.0,1.0,0.0033075004857275013
0.0009643883791544458,0.05,0.9999084956097614,0.004139358082515689
0.0009643883791544458,0.05372549019607843,0.999908605359176,0.004101350480188859
0.0009643883791544458,0.05745098039215687,0.9999088568544471,0.004065387163848351
0.0009643883791544458,0.0611764705882353,0.9999091312007954,0.004031330539194534
0.0009643883791544458,0.06490196078431373,0.9999094295725847,0.003999054712026568
0.0009643883791544458,0.06862745098039216,0.9999097532130506,0.003968444269910374
0.0009643883791544458,0.07235294117647059,0.9999101034358567,0.003939393213280217
0.0009643883791544458,0.07607843137254902,0.9999104816269634,0.003911804015012602
0.0009643883791544458,0.07980392156862745,0.9999108892467874,0.0038855867908051504
0.0009643883791544458,0.08352941176470588,0.9999113278326223,0.0038606585654160064
0.0009643883791544458,0.08725490196078431,0.9999117990012811,0.0038369426220790336
0.0009643883791544458,0.09098039215686274,0.9999123044519724,0.0038143679242925404
0.0009643883791544458,0.09470588235294118,0.9999128459693767,0.0037928686007531985
0.0009643883791544458,0.09843137254901961,0.9999134254269211,0.0037723834855688076
0.0009643883791544458,0.10215686274509804,0.9999140447902569,0.0037528557070123
0.0009643883791544458,0.10588235294117648,0.9999147061209188,0.003734232318394739
0.0009643883791544458,0.10960784313725491,0.9999154115801843,0.003716463966996874
0.0009643883791544458,0.11333333333333334,0.9999161634331128,0.003699504595853044
0.0009643883791544458,0.11705882352941177,0.9999169640527836,0.0036833111749360057
0.0009643883791544458,0.1207843137254902,0.9999178159247241,0.0036678434583523067
0.0009643883791544458,0.12450980392156863,0.9999187216515318,0.0036530637646530204
0.0009643883791544458,0.12823529411764706,0.9999196839577007,0.0036389367777271797
0.0009643883791544458,0.1319607843137255,0.9999207056946461,0.003625429366057466
0.0009643883791544458,0.13568627450980392,0.9999217898459466,0.0036125104183873506
0.0009643883791544458,0.13941176470588235,0.9999229395327827,0.0036001506940821853
0.0009643883791544458,0.14313725490196078,0.999924158019612,0.0035883226866691696
0.0009643883791544458,0.1468627450980392,0.9999254487200693,0.0035770005001839332
0.0009643883791544458,0.15058823529411763,0.999926815203087,0.0035661597322446488
0.0009643883791544458,0.15431372549019606,0.9999282611992556,0.0035557773725337846
0.0009643883791544458,0.15803921568627452,0.9999297906074366,0.003545831706492652
0.0009643883791544458,0.16176470588235295,0.9999314075016433,0.0035363022272139454
0.0009643883791544458,0.16549019607843138,0.9999331161381421,0.003527169554672955
0.0009643883791544458,0.1692156862745098,0.9999349209628573,0.0035184153613890545
0.0009643883791544458,0.17294117647058824,0.999936826619055,0.0035100223039246405
0.0009643883791544458,0.1766666666666667,0.9999388379552774,0.00350197395969041
0.0009643883791544458,0.18039215686274512,0.9999409600336182,0.003494254768580469
0.0009643883791544458,0.18411764705882355,0.9999431981382745,0.0034868499790091023
0.0009643883791544458,0.18784313725490198,0.9999455577844195,0.0034797455979639707
0.0009643883791544458,0.1915686274509804,0.9999480447274035,0.0034729283447286112
0.0009643883791544458,0.19529411764705884,0.9999506649722806,0.003466385607961092
0.0009643883791544458,0.19901960784313727,0.9999534247836959,0.003460105405845883
0.0009643883791544458,0.2027450980392157,0.9999563306961153,0.0034540763490630614
0.0009643883791544458,0.20647058823529413,0.9999593895244238,0.003448287606343076
0.0009643883791544458,0.21019607843137256,0.9999626083749185,0.003442728872396924
0.0009643883791544458,0.213921568627451,0.9999659946566741,0.0034373903380309646
0.0009643883791544458,0.21764705882352942,0.9999695560933175,0.0034322626622729645
0.0009643883791544458,0.22137254901960784,0.9999733007352289,0.003427336946351627
0.0009643883791544458,0.22509803921568627,0.9999772369721593,0.0034226047093858618
0.0009643883791544458,0.2288235294117647,0.9999813735462962,0.0034180578656527864
0.0009643883791544458,0.23254901960784313,0.9999857195657968,0.0034136887033147907
0.0009643883791544458,0.23627450980392156,0.9999902845187721,0.0034094898644963945
0.0009643883791544458,0.24,0.9999950782877658,0.0034054543266108764
0.0009643883791544458,0.24372549019607842,1.0,0.0034015753848451423
0.0009643883791544458,0.24745098039215685,1.0,0.0033978466357189236
0.0009643883791544458,0.2511764705882353,1.0,0.0033942619616413286
0.0009643883791544458,0.2549019607843137,1.0,0.0033908155163940687
0.0009643883791544458,0.25862745098039214,1.0,0.0033875017114764054
0.0009643883791544458,0.26235294117647057,1.0,0.0033843152032520564
0.0009643883791544458,0.26607843137254905,1.0,0.0033812508834087872
0.0009643883791544458,0.2698039215686275,1.0,0.003378303859926866
0.0009643883791544458,0.2735294117647059,1.0,0.003375469453496724
0.0009643883791544458,0.27725490196078434,1.0,0.003372743185681073
0.0009643883791544458,0.28098039215686277,1.0,0.003370120768888597
0.0009643883791544458,0.2847058823529412,1.0,0.003367598097315926
0.0009643883791544458,0.2884313725490196,1.0,0.0033651712383850705
0.0009643883791544458,0.29215686274509806,1.0,0.0033628364246447483
0.0009643883791544458,0.2958823529411765,1.0,0.0033605900461063072
0.0009643883791544458,0.2996078431372549,1.0,0.003358428642987117
0.0009643883791544458,0.30333333333333334,1.0,0.003356348898836201
0.0009643883791544458,0.3070588235294118,1.0,0.0033543476340187227
0.0009643883791544458,0.3107843137254902,1.0,0.003352421799537559
0.0009643883791544458,0.31450980392156863,1.0,0.003350568471171733
0.0009643883791544458,0.31823529411764706,1.0,0.0033487848439128507
0.0009643883791544458,0.3219607843137255,1.0,0.00334706822668201
0.0009643883791544458,0.3256862745098039,1.0,0.003345416037310818
0.0009643883791544458,0.32941176470588235,1.0,0.003343825797771264
0.0009643883791544458,0.3331372549019608,1.0,0.0033422951296402
0.0009643883791544458,0.3368627450980392,1.0,0.0033408217497851406
0.0009643883791544458,0.34058823529411764,1.0,0.003339403466258944
0.0009643883791544458,0.34431372549019607,1.0,0.00333803817439175
0.0009643883791544458,0.3480392156862745,1.0,0.003336723853069292
0.0009643883791544458,0.3517647058823529,1.0,0.0033354585611874137
0.0009643883791544458,0.35549019607843135,1.0,0.00333424043427322
0.0009643883791544458,0.3592156862745098,1.0,0.0033330676812639366
0.0009643883791544458,0.3629411764705882,1.0,0.003331938581435073
0.0009643883791544458,0.36666666666666664,1.0,0.003330851481470008
0.0009643883791544458,0.37039215686274507,1.0,0.003329804792663608
0.0009643883791544458,0.3741176470588235,1.0,0.0033287969882529124
0.0009643883791544458,0.37784313725490193,1.0,0.003327826600868349
0.0009643883791544458,0.38156862745098036,1.0,0.0033268922200993373
0.0009643883791544458,0.38529411764705884,1.0,0.0033259924901684777
0.0009643883791544458,0.38901960784313727,1.0,0.0033251261077088725
0.0009643883791544458,0.3927450980392157,1.0,0.0033242918196394523
0.0009643883791544458,0.39647058823529413,1.0,0.003323488421133444
0.0009643883791544458,0.40019607843137256,1.0,0.003322714753675419
0.0009643883791544458,0.403921568627451,1.0,0.0033219697032026135
0.0009643883791544458,0.4076470588235294,1.0,0.0033212521983264276
0.0009643883791544458,0.41137254901960785,1.0,0.003320561208630272
0.0009643883791544458,0.4150980392156863,1.0,0.0033198957430401175
0.0009643883791544458,0.4188235294117647,1.0,0.0033192548482643084
0.0009643883791544458,0.42254901960784313,1.0,0.0033186376072993737
0.0009643883791544458,0.42627450980392156,1.0,0.003318043137998774
0.0009643883791544458,0.43,1.0,0.003317470591701654
0.0009643883791544458,0.4337254901960784,1.0,0.0033169191519188315
0.0009643883791544458,0.43745098039215685,1.0,0.0033163880330734133
0.0009643883791544458,0.4411764705882353,1.0,0.00331587647929355
0.0009643883791544458,0.4449019607843137,1.0,0.0033153837632549656
0.0009643883791544458,0.44862745098039214,1.0,0.0033149091850710345
0.0009643883791544458,0.45235294117647057,1.0,0.003314452071228273
0.0009643883791544458,0.456078431372549,1.0,0.003314011773565233
0.0009643883791544458,0.4598039215686274,1.0,0.0033135876682928813
0.0009643883791544458,0.46352941176470586,1.0,0.003313179155054636
0.0009643883791544458,0.4672549019607843,1.0,0.003312785656024334
0.0009643883791544458,0.4709803921568627,1.0,0.003312406615040478
0.0009643883791544458,0.47470588235294114,1.0,0.003312041496775193
0.0009643883791544458,0.4784313725490196,1.0,0.0033116897859363985
0.0009643883791544458,0.48215686274509806,1.0,0.003311350986804834
0.0009643883791544458,0.4858823529411765,1.0,0.003311024623079754
0.0009643883791544458,0.4896078431372549,1.0,0.003310710233519028
0.0009643883791544458,0.49333333333333335,1.0,0.003310407375652425
0.0009643883791544458,0.4970588235294118,1.0,0.003310115623507135
0.0009643883791544458,0.5007843137254903,1.0,0.003309834566981615
0.0009643883791544458,0.5045098039215686,1.0,0.003309563811244003
0.0009643883791544458,0.5082352941176471,1.0,0.0033093029761540574
0.0009643883791544458,0.5119607843137255,1.0,0.0033090516957076745
0.0009643883791544458,0.515686274509804,1.0,0.0033088096175030324
0.0009643883791544458,0.5194117647058824,1.0,0.00330857640222749
0.0009643883791544458,0.5231372549019608,1.0,0.003308351723164382
0.0009643883791544458,0.5268627450980392,1.0,0.0033081352657189046
0.0009643883791544458,0.5305882352941177,1.0,0.003307926726962319
0.0009643883791544458,0.5343137254901961,1.0,0.0033077258151937286
0.0009643883791544458,0.5380392156862746,1.0,0.0033075322495187136
0.0009643883791544458,0.5417647058823529,1.0,0.00330734575944417
0.0009643883791544458,0.5454901960784314,1.0,0.0033071660844886715
0.0009643883791544458,0.5492156862745098,1.0,0.003306992973807756
0.0009643883791544458,0.5529411764705883,1.0,0.003306826185833545
0.0009643883791544458,0.5566666666666668,1.0,0.0033066654879280997
0.0009643883791544458,0.5603921568627451,1.0,0.0033065106560500068
0.0009643883791544458,0.5641176470588236,1.0,0.003306361474433642
0.0009643883791544458,0.567843137254902,1.0,0.0033062177352806243
0.0009643883791544458,0.5715686274509805,1.0,0.003306079238462982
0.0009643883791544458,0.5752941176470588,1.0,0.0033059457912375666
0.0009643883791544458,0.5790196078431373,1.0,0.003305817207971282
0.0009643883791544458,0.5827450980392157,1.0,0.003305693309876697
0.0009643883791544458,0.5864705882352942,1.0,0.003305573924757642
0.0009643883791544458,0.5901960784313726,1.0,0.003305458886764409
0.0009643883791544458,0.593921568627451,1.0,0.003305348036158168
0.0009643883791544458,0.5976470588235294,1.0,0.003305241219084253
0.0009643883791544458,0.6013725490196079,1.0,0.0033051382873539726
0.0009643883791544458,0.6050980392156863,1.0,0.00330503909823462
0.0009643883791544458,0.6088235294117648,1.0,0.003304943514247357
0.0009643883791544458,0.6125490196078431,1.0,0.0033048514029726775
0.0009643883791544458,0.6162745098039216,1.0,0.003304762636863167
0.0009643883791544458,0.62,1.0,0.0033046770930632574
0.0009643883791544458,0.6237254901960785,1.0,0.0033045946532357312
0.0009643883791544458,0.627450980392157,1.0,0.0033045152033947026
0.0009643883791544458,0.6311764705882353,1.0,0.003304438633744842
0.0009643883791544458,0.6349019607843138,1.0,0.003304364838526592
0.0009643883791544458,0.6386274509803922,1.0,0.003304293715867159
0.0009643883791544458,0.6423529411764707,1.0,0.0033042251676370545
0.0009643883791544458,0.6460784313725491,1.0,0.0033041590993119754
0.0009643883791544458,0.6498039215686275,1.0,0.0033040954198398304
0.0009643883791544458,0.6535294117647059,1.0,0.003304034041512704
0.0009643883791544458,0.6572549019607844,1.0,0.003303974879843583
0.0009643883791544458,0.6609803921568628,1.0,0.0033039178534476593
0.0009643883791544458,0.6647058823529413,1.0,0.0033038628839280413
0.0009643883791544458,0.6684313725490196,1.0,0.003303809895765701
0.0009643883791544458,0.6721568627450981,1.0,0.0033037588162135086
0.0009643883791544458,0.6758823529411765,1.0,0.0033037095751941893
0.0009643883791544458,0.679607843137255,1.0,0.0033036621052020595
0.0009643883791544458,0.6833333333333333,1.0,0.003303616341208408
0.0009643883791544458,0.6870588235294118,1.0,0.0033035722205703734
0.0009643883791544458,0.6907843137254902,1.0,0.0033035296829431945
0.0009643883791544458,0.6945098039215687,1.0,0.003303488670195704
0.0009643883791544458,0.6982352941176471,1.0,0.0033034491263289486
0.0009643883791544458,0.7019607843137255,1.0,0.0033034109973978155
0.0009643883791544458,0.7056862745098039,1.0,0.003303374231435553
0.0009643883791544458,0.7094117647058824,1.0,0.0033033387783810756
0.0009643883791544458,0.7131372549019608,1.0,0.0033033045900089588
0.0009643883791544458,0.7168627450980393,1.0,0.0033032716198620102
0.0009643883791544458,0.7205882352941178,1.0,0.003303239822951511
0.0009643883791544458,0.7243137254901961,1.0,0.003303209156178673
0.0009643883791544458,0.7280392156862746,1.0,0.0033031795783683066
0.0009643883791544458,0.731764705882353,1.0,0.0033031510495200546
0.0009643883791544458,0.7354901960784315,1.0,0.00330312353110017
0.0009643883791544458,0.7392156862745098,1.0,0.0033030969859876953
0.0009643883791544458,0.7429411764705883,1.0,0.00330307137842262
0.0009643883791544458,0.7466666666666667,1.0,0.0033030466739559475
0.0009643883791544458,0.7503921568627452,1.0,0.003303022839401601
0.0009643883791544458,0.7541176470588236,1.0,0.003302999842790096
0.0009643883791544458,0.757843137254902,1.0,0.0033029776533239257
0.0009643883791544458,0.7615686274509804,1.0,0.003302956241334573
0.0009643883791544458,0.7652941176470589,1.0,0.0033029355782411176
0.0009643883791544458,0.7690196078431373,1.0,0.003302915636510355
0.0009643883791544458,0.7727450980392158,1.0,0.003302896389618386
0.0009643883791544458,0.7764705882352941,1.0,0.003302877812013618
0.0009643883791544458,0.7801960784313726,1.0,0.003302859879081124
0.0009643883791544458,0.783921568627451,1.0,0.00330284256710831
0.0009643883791544458,0.7876470588235295,1.0,0.0033028258532518478
0.0009643883791544458,0.7913725490196079,1.0,0.0033028097155058185
0.0009643883791544458,0.7950980392156863,1.0,0.003302794132671025
0.0009643883791544458,0.7988235294117647,1.0,0.003302779084325437
0.0009643883791544458,0.8025490196078432,1.0,0.003302764550795712
0.0009643883791544458,0.8062745098039216,1.0,0.0033027505131297714
0.0009643883791544458,0.81,1.0,0.003302736953070376
0.0009643883791544458,0.8137254901960785,1.0,0.003302723853029671
0.0009643883791544458,0.8174509803921569,1.0,0.0033027111960646704
0.0009643883791544458,0.8211764705882354,1.0,0.0033026989658536394
0.0009643883791544458,0.8249019607843138,1.0,0.0033026871466733357
0.0009643883791544458,0.8286274509803923,1.0,0.0033026757233770953
0.0009643883791544458,0.8323529411764706,1.0,0.0033026646813737173
0.0009643883791544458,0.8360784313725491,1.0,0.003302654006607121
0.0009643883791544458,0.8398039215686275,1.0,0.003302643685536757
0.0009643883791544458,0.843529411764706,1.0,0.003302633705118726
0.0009643883791544458,0.8472549019607843,1.0,0.0033026240527875943
0.0009643883791544458,0.8509803921568628,1.0,0.0033026147164388797
0.0009643883791544458,0.8547058823529412,1.0,0.0033026056844121746
0.0009643883791544458,0.8584313725490197,1.0,0.0033025969454748877
0.0009643883791544458,0.8621568627450981,1.0,0.0033025884888065846
0.0009643883791544458,0.8658823529411765,1.0,0.003302580303983898
0.0009643883791544458,0.8696078431372549,1.0,0.003302572380965996
0.0009643883791544458,0.8733333333333334,1.0,0.003302564710080577
0.0009643883791544458,0.8770588235294118,1.0,0.003302557282010383
0.0009643883791544458,0.8807843137254903,1.0,0.0033025500877802054
0.0009643883791544458,0.8845098039215686,1.0,0.0033025431187443614
0.0009643883791544458,0.8882352941176471,1.0,0.0033025363665746387
0.0009643883791544458,0.8919607843137255,1.0,0.003302529823248674
0.0009643883791544458,0.895686274509804,1.0,0.0033025234810387613
0.0009643883791544458,0.8994117647058824,1.0,0.003302517332501069
0.0009643883791544458,0.9031372549019608,1.0,0.003302511370465249
0.0009643883791544458,0.9068627450980392,1.0,0.0033025055880244332
0.0009643883791544458,0.9105882352941177,1.0,0.003302499978525587
0.0009643883791544458,0.9143137254901962,1.0,0.003302494535560225
0.0009643883791544458,0.9180392156862746,1.0,0.003302489252955461
0.0009643883791544458,0.921764705882353,1.0,0.003302484124765387
0.0009643883791544458,0.9254901960784314,1.0,0.003302479145262768
0.0009643883791544458,0.9292156862745099,1.0,0.0033024743089310436
0.0009643883791544458,0.9329411764705883,1.0,0.0033024696104566164
0.0009643883791544458,0.9366666666666668,1.0,0.003302465044721427
0.0009643883791544458,0.9403921568627451,1.0,0.003302460606795801
0.0009643883791544458,0.9441176470588236,1.0,0.0033024562919315554
0.0009643883791544458,0.947843137254902,1.0,0.0033024520955553596
0.0009643883791544458,0.9515686274509805,1.0,0.0033024480132623386
0.0009643883791544458,0.9552941176470588,1.0,0.003302444040809908
0.0009643883791544458,0.9590196078431373,1.0,0.003302440174111838
0.0009643883791544458,0.9627450980392157,1.0,0.003302436409232537
0.0009643883791544458,0.9664705882352942,1.0,0.0033024327423815327
0.0009643883791544458,0.9701960784313726,1.0,0.0033024291699081717
0.0009643883791544458,0.973921568627451,1.0,0.0033024256882964995
0.0009643883791544458,0.9776470588235294,1.0,0.0033024222941603334
0.0009643883791544458,0.9813725490196079,1.0,0.0033024189842385185
0.0009643883791544458,0.9850980392156863,1.0,0.0033024157553903513
0.0009643883791544458,0.9888235294117648,1.0,0.0033024126045911734
0.0009643883791544458,0.9925490196078431,1.0,0.0033024095289281284
0.0009643883791544458,0.9962745098039216,1.0,0.003302406525596069
0.0009643883791544458,1.0,1.0,0.0033024035918936224
0.0010558981944335786,0.05,0.9998900098672214,0.004131712470357533
0.0010558981944335786,0.05372549019607843,0.999890119614607,0.004093775070072382
0.0010558981944335786,0.05745098039215687,0.9998903711052286,0.004057878179869235
0.0010558981944335786,0.0611764705882353,0.9998906454465051,0.00402388445959249
0.0010558981944335786,0.06490196078431373,0.9998909438127781,0.0039916682475746295
0.0010558981944335786,0.06862745098039216,0.9998912674472609,0.003961114344554516
0.0010558981944335786,0.07235294117647059,0.9998916176635921,0.003932116946753296
0.0010558981944335786,0.07607843137254902,0.9998919958477072,0.0039045787071853
0.0010558981944335786,0.07980392156862745,0.9998924034599953,0.003878409907569283
0.0010558981944335786,0.08352941176470588,0.9998928420377218,0.00385352772592312
0.0010558981944335786,0.08725490196078431,0.9998933131976699,0.0038298555871806696
0.0010558981944335786,0.09098039215686274,0.9998938186390167,0.003807322586048489
0.0010558981944335786,0.09470588235294118,0.9998943601464098,0.0037858629728910976
0.0010558981944335786,0.09843137254901961,0.9998949395932415,0.003765415694791964
0.0010558981944335786,0.10215686274509804,0.9998955589451268,0.003745923985069823
0.0010558981944335786,0.10588235294117648,0.9998962202635624,0.003727334994830552
0.0010558981944335786,0.10960784313725491,0.9998969257097857,0.0037095994625120214
0.0010558981944335786,0.11333333333333334,0.9998976775488145,0.0036926714162182584
0.0010558981944335786,0.11705882352941177,0.9998984781536838,0.003676507905400793
0.0010558981944335786,0.1207843137254902,0.9998993300098754,0.003661068758502503
0.0010558981944335786,0.12450980392156863,0.9999002357199387,0.003646316363674129
0.0010558981944335786,0.12823529411764706,0.9999011980083169,0.0036322154700354635
0.0010558981944335786,0.1319607843137255,0.999902219726373,0.0036187330072648904
0.0010558981944335786,0.13568627450980392,0.9999033038576303,0.003605837921570053
0.0010558981944335786,0.13941176470588235,0.9999044535232116,0.0035935010263253384
0.0010558981944335786,0.14313725490196078,0.9999056719875143,0.003581694865863893
0.0010558981944335786,0.1468627450980392,0.9999069626641098,0.0035703935920399685
0.0010558981944335786,0.15058823529411763,0.9999083291218648,0.0035595728475760003
0.0010558981944335786,0.15431372549019606,0.9999097750913006,0.0035492096646350716
0.0010558981944335786,0.15803921568627452,0.9999113044712068,0.00353928236876652
0.0010558981944335786,0.16176470588235295,0.9999129213355213,0.0035297704909404664
0.0010558981944335786,0.16549019607843138,0.9999146299404317,0.0035206546869282138
0.0010558981944335786,0.1692156862745098,0.9999164347317804,0.003511916663101044
0.0010558981944335786,0.17294117647058824,0.9999183403527474,0.003503539108055679
0.0010558981944335786,0.1766666666666667,0.9999203516517854,0.003495505629536288
0.0010558981944335786,0.18039215686274512,0.9999224736908943,0.0034878006961773936
0.0010558981944335786,0.18411764705882355,0.9999247117541737,0.0034804095836403173
0.0010558981944335786,0.18784313725490198,0.999927071356695,0.00347331832475863
0.0010558981944335786,0.1915686274509804,0.9999295582537018,0.003466513663346132
0.0010558981944335786,0.19529411764705884,0.9999321784501374,0.0034599830113547806
0.0010558981944335786,0.19901960784313727,0.9999349382105308,0.003453714409100169
0.0010558981944335786,0.2027450980392157,0.9999378440692274,0.0034476964882991243
0.0010558981944335786,0.20647058823529413,0.9999409028409858,0.0034419184376880993
0.0010558981944335786,0.21019607843137256,0.9999441216319723,0.0034363699710125767
0.0010558981944335786,0.213921568627451,0.9999475078511243,0.0034310412971970887
0.0010558981944335786,0.21764705882352942,0.9999510692219259,0.0034259230925227464
0.0010558981944335786,0.22137254901960784,0.9999548137946085,0.003421006474654825
0.0010558981944335786,0.22509803921568627,0.9999587499587679,0.0034162829783769442
0.0010558981944335786,0.2288235294117647,0.9999628864564302,0.0034117445329010505
0.0010558981944335786,0.23254901960784313,0.999967232395584,0.003407383440633779
0.0010558981944335786,0.23627450980392156,0.9999717972641651,0.003403192357290106
0.0010558981944335786,0.24,0.9999765909445343,0.0033991642732544712
0.0010558981944335786,0.24372549019607842,0.9999816237284765,0.0033952924960979967
0.0010558981944335786,0.24745098039215685,0.9999869063326926,0.003391570634168053
0.0010558981944335786,0.2511764705882353,0.9999924499148269,0.0033879925811733332
0.0010558981944335786,0.2549019607843137,0.9999982660900599,0.003384552501693895
0.0010558981944335786,0.25862745098039214,1.0,0.0033812448175513277
0.0010558981944335786,0.26235294117647057,1.0,0.0033780641949793994
0.0010558981944335786,0.26607843137254905,1.0,0.0033750055349691644
0.0010558981944335786,0.2698039215686275,1.0,0.003372063954818949
0.0010558981944335786,0.2735294117647059,1.0,0.003369234783708905
0.0010558981944335786,0.27725490196078434,1.0,0.0033665135514737207
0.0010558981944335786,0.28098039215686277,1.0,0.003363895978441558
0.0010558981944335786,0.2847058823529412,1.0,0.003361377966392744
0.0010558981944335786,0.2884313725490196,1.0,0.0033589555900130383
0.0010558981944335786,0.29215686274509806,1.0,0.0033566250888099024
0.0010558981944335786,0.2958823529411765,1.0,0.0033543828594625917
0.0010558981944335786,0.2996078431372549,1.0,0.0033522254485789404
0.0010558981944335786,0.30333333333333334,1.0,0.0033501495458336944
0.0010558981944335786,0.3070588235294118,1.0,0.0033481519774650357
0.0010558981944335786,0.3107843137254902,1.0,0.003346229700107563
0.0010558981944335786,0.31450980392156863,1.0,0.0033443797949415533
0.0010558981944335786,0.31823529411764706,1.0,0.003342599462139674
0.0010558981944335786,0.3219607843137255,1.0,0.003340886015593649
0.0010558981944335786,0.3256862745098039,1.0,0.0033392368779045505
0.0010558981944335786,0.32941176470588235,1.0,0.0033376495756214765
0.0010558981944335786,0.3331372549019608,1.0,0.003336121734714415
0.0010558981944335786,0.3368627450980392,1.0,0.003334651076268008
0.0010558981944335786,0.34058823529411764,1.0,0.003333235412383818
0.0010558981944335786,0.34431372549019607,1.0,0.003331872642279481
0.0010558981944335786,0.3480392156862745,1.0,0.003330560748573898
0.0010558981944335786,0.3517647058823529,1.0,0.0033292977937482934
0.0010558981944335786,0.35549019607843135,1.0,0.0033280819167736137
0.0010558981944335786,0.3592156862745098,1.0,0.0033269113298953325
0.0010558981944335786,0.3629411764705882,1.0,0.0033257843155672885
0.0010558981944335786,0.36666666666666664,1.0,0.003324699223526685
0.0010558981944335786,0.37039215686274507,1.0,0.0033236544680028714
0.0010558981944335786,0.3741176470588235,1.0,0.003322648525052957
0.0010558981944335786,0.37784313725490193,1.0,0.003321679930017741
0.0010558981944335786,0.38156862745098036,1.0,0.0033207472750918046
0.0010558981944335786,0.38529411764705884,1.0,0.003319849207002001
0.0010558981944335786,0.38901960784313727,1.0,0.0033189844247888812
0.0010558981944335786,0.3927450980392157,1.0,0.003318151677685941
0.0010558981944335786,0.39647058823529413,1.0,0.0033173497630918456
0.0010558981944335786,0.40019607843137256,1.0,0.003316577524631068
0.0010558981944335786,0.403921568627451,1.0,0.0033158338502986347
0.0010558981944335786,0.4076470588235294,1.0,0.0033151176706849167
0.0010558981944335786,0.41137254901960785,1.0,0.0033144279572766204
0.0010558981944335786,0.4150980392156863,1.0,0.003313763720830342
0.0010558981944335786,0.4188235294117647,1.0,0.003313124009815263
0.0010558981944335786,0.42254901960784313,1.0,0.003312507908921729
0.0010558981944335786,0.42627450980392156,1.0,0.0033119145376326307
