k,a,cs2_matrice
0.10752168531898922,0.8882352941176471,0.35188422471335457
0.10752168531898922,0.8919607843137255,0.3532546914379194
0.10752168531898922,0.895686274509804,0.35467746968013664
0.10752168531898922,0.8994117647058824,0.3561547574273615
0.10752168531898922,0.9031372549019608,0.35768886134847255
0.10752168531898922,0.9068627450980392,0.35928220340299927
0.10752168531898922,0.9105882352941177,0.36093732787881005
0.10752168531898922,0.9143137254901962,0.362656909036934
0.10752168531898922,0.9180392156862746,0.3644437592805849
0.10752168531898922,0.921764705882353,0.3663008379535497
0.10752168531898922,0.9254901960784314,0.3682312608694886
0.10752168531898922,0.9292156862745099,0.3702383105386881
0.10752168531898922,0.9329411764705883,0.3723254472938215
0.10752168531898922,0.9366666666666668,0.374496321200843
0.10752168531898922,0.9403921568627451,0.3767547850855778
0.10752168531898922,0.9441176470588236,0.37910490854040096
0.10752168531898922,0.947843137254902,0.3815509932152151
0.10752168531898922,0.9515686274509805,0.3840975893148643
0.10752168531898922,0.9552941176470588,0.3867495137005101
0.10752168531898922,0.9590196078431373,0.389511869352748
0.10752168531898922,0.9627450980392157,0.39239006690418765
0.10752168531898922,0.9664705882352942,0.395389847796711
0.10752168531898922,0.9701960784313726,0.39851730997979395
0.10752168531898922,0.973921568627451,0.40177893557173294
0.10752168531898922,0.9776470588235294,0.4051816216304231
0.10752168531898922,0.9813725490196079,0.40873271357391106
0.10752168531898922,0.9850980392156863,0.41244004222269276
0.10752168531898922,0.9888235294117648,0.41631196421443367
0.10752168531898922,0.9925490196078431,0.42035740697873336
0.10752168531898922,0.9962745098039216,0.42458591797641204
0.10752168531898922,1.0,0.4268319566255133
0.11772430676769291,0.05,0.25009867362886473
0.11772430676769291,0.05372549019607843,0.2500987010795596
0.11772430676769291,0.05745098039215687,0.25009876398394937
0.11772430676769291,0.0611764705882353,0.25009883260388627
0.11772430676769291,0.06490196078431373,0.2500989072331039
0.11772430676769291,0.06862745098039216,0.2500989881825624
0.11772430676769291,0.07235294117647059,0.2500990757808373
0.11772430676769291,0.07607843137254902,0.2500991703745872
0.11772430676769291,0.07980392156862745,0.2500992723290938
0.11772430676769291,0.08352941176470588,0.2500993820288674
0.11772430676769291,0.08725490196078431,0.25009949987830776
0.11772430676769291,0.09098039215686274,0.2500996263024236
0.11772430676769291,0.09470588235294118,0.250099761747602
0.11772430676769291,0.09843137254901961,0.25009990668242743
0.11772430676769291,0.10215686274509804,0.25010006159855175
0.11772430676769291,0.10588235294117648,0.2501002270116091
0.11772430676769291,0.10960784313725491,0.2501004034621817
0.11772430676769291,0.11333333333333334,0.25010059151680974
0.11772430676769291,0.11705882352941177,0.2501007917690514
0.11772430676769291,0.1207843137254902,0.25010100484059083
0.11772430676769291,0.12450980392156863,0.2501012313823937
0.11772430676769291,0.12823529411764706,0.25010147207591465
0.11772430676769291,0.1319607843137255,0.25010172763435423
0.11772430676769291,0.13568627450980392,0.2501019988039697
0.11772430676769291,0.13941176470588235,0.25010228636543563
0.11772430676769291,0.14313725490196078,0.2501025911352633
0.11772430676769291,0.1468627450980392,0.25010291396727624
0.11772430676769291,0.15058823529411763,0.2501032557541415
0.11772430676769291,0.15431372549019606,0.25010361742896015
0.11772430676769291,0.15803921568627452,0.25010399996692156
0.11772430676769291,0.16176470588235295,0.2501044043870243
0.11772430676769291,0.16549019607843138,0.2501048317538523
0.11772430676769291,0.1692156862745098,0.2501052831794271
0.11772430676769291,0.17294117647058824,0.2501057598251297
0.11772430676769291,0.1766666666666667,0.2501062629036851
0.11772430676769291,0.18039215686274512,0.2501067936812319
0.11772430676769291,0.18411764705882355,0.2501073534794619
0.11772430676769291,0.18784313725490198,0.25010794367783873
0.11772430676769291,0.1915686274509804,0.2501085657158996
0.11772430676769291,0.19529411764705884,0.2501092210956381
0.11772430676769291,0.19901960784313727,0.2501099113839769
0.11772430676769291,0.2027450980392157,0.250110638215327
0.11772430676769291,0.20647058823529413,0.25011140329423787
0.11772430676769291,0.21019607843137256,0.25011220839814774
0.11772430676769291,0.213921568627451,0.25011305538022593
0.11772430676769291,0.21764705882352942,0.250113946172318
0.11772430676769291,0.22137254901960784,0.25011488278799776
0.11772430676769291,0.22509803921568627,0.25011586732572266
0.11772430676769291,0.2288235294117647,0.25011690197210235
0.11772430676769291,0.23254901960784313,0.2501179890052833
0.11772430676769291,0.23627450980392156,0.2501191307984467
0.11772430676769291,0.24,0.25012032982342974
0.11772430676769291,0.24372549019607842,0.25012158865447737
0.11772430676769291,0.24745098039215685,0.250122909972117
0.11772430676769291,0.2511764705882353,0.2501242965671678
0.11772430676769291,0.2549019607843137,0.2501257513448903
0.11772430676769291,0.25862745098039214,0.25012727732927653
0.11772430676769291,0.26235294117647057,0.2501288776674877
0.11772430676769291,0.26607843137254905,0.2501305556344381
0.11772430676769291,0.2698039215686275,0.2501323146375436
0.11772430676769291,0.2735294117647059,0.25013415822162116
0.11772430676769291,0.27725490196078434,0.25013609007396104
0.11772430676769291,0.28098039215686277,0.25013811402956687
0.11772430676769291,0.2847058823529412,0.25014023407657066
0.11772430676769291,0.2884313725490196,0.2501424543618333
0.11772430676769291,0.29215686274509806,0.2501447791967293
0.11772430676769291,0.2958823529411765,0.25014721306312543
0.11772430676769291,0.2996078431372549,0.2501497606195615
0.11772430676769291,0.30333333333333334,0.2501524267076327
0.11772430676769291,0.3070588235294118,0.25015521635858273
0.11772430676769291,0.3107843137254902,0.25015813480012633
0.11772430676769291,0.31450980392156863,0.25016118746348776
0.11772430676769291,0.31823529411764706,0.2501643799906691
0.11772430676769291,0.3219607843137255,0.2501677182419706
0.11772430676769291,0.3256862745098039,0.2501712083037531
0.11772430676769291,0.32941176470588235,0.25017485649645405
0.11772430676769291,0.3331372549019608,0.25017866938287003
0.11772430676769291,0.3368627450980392,0.25018265377671123
0.11772430676769291,0.34058823529411764,0.25018681675143883
0.11772430676769291,0.34431372549019607,0.2501911656493926
0.11772430676769291,0.3480392156862745,0.25019570809121505
0.11772430676769291,0.3517647058823529,0.2502004519855864
0.11772430676769291,0.35549019607843135,0.25020540553928156
0.11772430676769291,0.3592156862745098,0.2502105772675566
0.11772430676769291,0.3629411764705882,0.2502159760048685
0.11772430676769291,0.36666666666666664,0.2502216109159587
0.11772430676769291,0.37039215686274507,0.25022749150729157
0.11772430676769291,0.3741176470588235,0.2502336276388675
0.11772430676769291,0.37784313725490193,0.2502400295364312
0.11772430676769291,0.38156862745098036,0.2502467078040717
0.11772430676769291,0.38529411764705884,0.2502536734372422
0.11772430676769291,0.38901960784313727,0.2502609378362053
0.11772430676769291,0.3927450980392157,0.2502685128199201
0.11772430676769291,0.39647058823529413,0.25027641064038497
0.11772430676769291,0.40019607843137256,0.25028464399745504
0.11772430676769291,0.403921568627451,0.2502932260541486
0.11772430676769291,0.4076470588235294,0.2503021704524491
0.11772430676769291,0.41137254901960785,0.2503114913296415
0.11772430676769291,0.4150980392156863,0.2503212033351815
0.11772430676769291,0.4188235294117647,0.25033132164811983
0.11772430676769291,0.42254901960784313,0.25034186199511016
0.11772430676769291,0.42627450980392156,0.25035284066901253
0.11772430676769291,0.43,0.2503642745481085
0.11772430676769291,0.4337254901960784,0.25037618111596116
0.11772430676769291,0.43745098039215685,0.25038857848193913
0.11772430676769291,0.4411764705882353,0.250401485402416
0.11772430676769291,0.4449019607843137,0.2504149213026807
0.11772430676769291,0.44862745098039214,0.25042890629959214
0.11772430676769291,0.45235294117647057,0.2504434612249759
0.11772430676769291,0.456078431372549,0.25045860764981465
0.11772430676769291,0.4598039215686274,0.2504743679092586
0.11772430676769291,0.46352941176470586,0.2504907651284658
0.11772430676769291,0.4672549019607843,0.25050782324932525
0.11772430676769291,0.4709803921568627,0.2505255670580775
0.11772430676769291,0.47470588235294114,0.25054402221387995
0.11772430676769291,0.4784313725490196,0.2505632152783321
0.11772430676769291,0.48215686274509806,0.25058317374601186
0.11772430676769291,0.4858823529411765,0.2506039260760578
0.11772430676769291,0.4896078431372549,0.2506255017248204
0.11772430676769291,0.49333333333333335,0.25064793117964335
0.11772430676769291,0.4970588235294118,0.25067124599380014
0.11772430676769291,0.5007843137254903,0.25069547882263093
0.11772430676769291,0.5045098039215686,0.25072066346093674
0.11772430676769291,0.5082352941176471,0.2507468348816551
0.11772430676769291,0.5119607843137255,0.2507740292758865
0.11772430676769291,0.515686274509804,0.2508022840943062
0.11772430676769291,0.5194117647058824,0.2508316380900321
0.11772430676769291,0.5231372549019608,0.25086213136297286
0.11772430676769291,0.5268627450980392,0.2508938054057466
0.11772430676769291,0.5305882352941177,0.2509267031512014
0.11772430676769291,0.5343137254901961,0.25096086902163217
0.11772430676769291,0.5380392156862746,0.25099634897969864
0.11772430676769291,0.5417647058823529,0.2510331905811905
0.11772430676769291,0.5454901960784314,0.25107144302964457
0.11772430676769291,0.5492156862745098,0.2511111572329126
0.11772430676769291,0.5529411764705883,0.2511523858617509
0.11772430676769291,0.5566666666666668,0.2511951834105322
0.11772430676769291,0.5603921568627451,0.2512396062600996
0.11772430676769291,0.5641176470588236,0.2512857127429345
0.11772430676769291,0.567843137254902,0.2513335632106744
0.11772430676769291,0.5715686274509805,0.25138322010404573
0.11772430676769291,0.5752941176470588,0.2514347480254184
0.11772430676769291,0.5790196078431373,0.2514882138139343
0.11772430676769291,0.5827450980392157,0.2515436866234695
0.11772430676769291,0.5864705882352942,0.25160123800341455
0.11772430676769291,0.5901960784313726,0.2516609419824698
0.11772430676769291,0.593921568627451,0.25172287515553865
0.11772430676769291,0.5976470588235294,0.2517871167738887
0.11772430676769291,0.6013725490196079,0.25185374883861805
0.11772430676769291,0.6050980392156863,0.2519228561977171
0.11772430676769291,0.6088235294117648,0.2519945266467258
0.11772430676769291,0.6125490196078431,0.25206885103325394
0.11772430676769291,0.6162745098039216,0.25214592336538943
0.11772430676769291,0.62,0.25222584092437217
0.11772430676769291,0.6237254901960785,0.25230870438144043
0.11772430676769291,0.627450980392157,0.252394617919347
0.11772430676769291,0.6311764705882353,0.2524836893584457
0.11772430676769291,0.6349019607843138,0.2525760302876531
0.11772430676769291,0.6386274509803922,0.2526717562007259
0.11772430676769291,0.6423529411764707,0.25277098663763936
0.11772430676769291,0.6460784313725491,0.2528738453317401
0.11772430676769291,0.6498039215686275,0.2529804603625568
0.11772430676769291,0.6535294117647059,0.2530909643148692
0.11772430676769291,0.6572549019607844,0.253205494444018
0.11772430676769291,0.6609803921568628,0.2533241928479361
0.11772430676769291,0.6647058823529413,0.25344720664606596
0.11772430676769291,0.6684313725490196,0.2535746881658034
0.11772430676769291,0.6721568627450981,0.2537067951360777
0.11772430676769291,0.6758823529411765,0.2538436908894701
0.11772430676769291,0.679607843137255,0.2539855445723872
0.11772430676769291,0.6833333333333333,0.25413253136390684
0.11772430676769291,0.6870588235294118,0.25428483270396257
0.11772430676769291,0.6907843137254902,0.2544426365314432
0.11772430676769291,0.6945098039215687,0.25460613753150124
0.11772430676769291,0.6982352941176471,0.25477553739437114
0.11772430676769291,0.7019607843137255,0.2549510450847195
0.11772430676769291,0.7056862745098039,0.25513287712322846
0.11772430676769291,0.7094117647058824,0.2553212578795501
0.11772430676769291,0.7131372549019608,0.2555164198789367
0.11772430676769291,0.7168627450980393,0.2557186041220571
0.11772430676769291,0.7205882352941178,0.2559280604190581
0.11772430676769291,0.7243137254901961,0.256145047738646
0.11772430676769291,0.7280392156862746,0.2563698345728603
0.11772430676769291,0.731764705882353,0.2566026993185524
0.11772430676769291,0.7354901960784315,0.2568439306760122
0.11772430676769291,0.7392156862745098,0.25709382806658915
0.11772430676769291,0.7429411764705883,0.257352702069
0.11772430676769291,0.7466666666666667,0.25762087487700847
0.11772430676769291,0.7503921568627452,0.25789868077743305
0.11772430676769291,0.7541176470588236,0.2581864666526831
0.11772430676769291,0.757843137254902,0.258484592505497
0.11772430676769291,0.7615686274509804,0.2587934320110918
0.11772430676769291,0.7652941176470589,0.2591133730940262
0.11772430676769291,0.7690196078431373,0.25944481853630225
0.11772430676769291,0.7727450980392158,0.2597881866129379
0.11772430676769291,0.7764705882352941,0.26014391176093543
0.11772430676769291,0.7801960784313726,0.26051244528140877
0.11772430676769291,0.783921568627451,0.2608942560806981
0.11772430676769291,0.7876470588235295,0.26128983144136786
0.11772430676769291,0.7913725490196079,0.26169967784471665
0.11772430676769291,0.7950980392156863,0.2621243218274436
0.11772430676769291,0.7988235294117647,0.2625643108874519
0.11772430676769291,0.8025490196078432,0.2630202144383054
0.11772430676769291,0.8062745098039216,0.2634926248134112
0.11772430676769291,0.81,0.2639821583260123
0.11772430676769291,0.8137254901960785,0.26448945639130744
0.11772430676769291,0.8174509803921569,0.26501518670205415
0.11772430676769291,0.8211764705882354,0.26556004447814674
0.11772430676769291,0.8249019607843138,0.26612475378834066
0.11772430676769291,0.8286274509803923,0.2667100689357052
0.11772430676769291,0.8323529411764706,0.267316775940688
0.11772430676769291,0.8360784313725491,0.2679456940974209
0.11772430676769291,0.8398039215686275,0.2685976776286866
0.11772430676769291,0.843529411764706,0.2692736174378292
0.11772430676769291,0.8472549019607843,0.26997444297010637
0.11772430676769291,0.8509803921568628,0.2707011241794775
0.11772430676769291,0.8547058823529412,0.27145467362946823
0.11772430676769291,0.8584313725490197,0.27223614871382285
0.11772430676769291,0.8621568627450981,0.27304665402753997
0.11772430676769291,0.8658823529411765,0.273887343878251
0.11772430676769291,0.8696078431372549,0.27475942497687483
0.11772430676769291,0.8733333333333334,0.27566415928284327
0.11772430676769291,0.8770588235294118,0.2766028670589407
0.11772430676769291,0.8807843137254903,0.2775769301188111
0.11772430676769291,0.8845098039215686,0.27858779530042055
0.11772430676769291,0.8882352941176471,0.27963697816451205
0.11772430676769291,0.8919607843137255,0.28072606698014313
0.11772430676769291,0.895686274509804,0.2818567269538204
0.11772430676769291,0.8994117647058824,0.28303070479226977
0.11772430676769291,0.9031372549019608,0.28424983356975125
0.11772430676769291,0.9068627450980392,0.285516037980231
0.11772430676769291,0.9105882352941177,0.2868313399301234
0.11772430676769291,0.9143137254901962,0.28819786461351354
0.11772430676769291,0.9180392156862746,0.28961784700395493
0.11772430676769291,0.921764705882353,0.29109363884641287
0.11772430676769291,0.9254901960784314,0.29262771623005357
0.11772430676769291,0.9292156862745099,0.2942226877152863
0.11772430676769291,0.9329411764705883,0.29588130317523487
0.11772430676769291,0.9366666666666668,0.29760646326114154
0.11772430676769291,0.9403921568627451,0.2994012297543976
0.11772430676769291,0.9441176470588236,0.30126883669743587
0.11772430676769291,0.947843137254902,0.3032127025452349
0.11772430676769291,0.9515686274509805,0.3052364432755605
0.11772430676769291,0.9552941176470588,0.3073438867738499
0.11772430676769291,0.9590196078431373,0.3095390883002517
0.11772430676769291,0.9627450980392157,0.3118263476012354
0.11772430676769291,0.9664705882352942,0.3142102273123086
0.11772430676769291,0.9701960784313726,0.3166955733800771
0.11772430676769291,0.973921568627451,0.31928753704419655
0.11772430676769291,0.9776470588235294,0.321991599290436
0.11772430676769291,0.9813725490196079,0.3248135974094771
0.11772430676769291,0.9850980392156863,0.3277597544338579
0.11772430676769291,0.9888235294117648,0.3308367112549292
0.11772430676769291,0.9925490196078431,0.3340515623636079
0.11772430676769291,0.9962745098039216,0.3374118949800799
0.11772430676769291,1.0,0.3391967873297924
0.12889504440725363,0.05,0.18987453797942888
0.12889504440725363,0.05372549019607843,0.18987455881995527
0.12889504440725363,0.05745098039215687,0.18987460657687363
0.12889504440725363,0.0611764705882353,0.1898746586730268
0.12889504440725363,0.06490196078431373,0.18987471533141692
0.12889504440725363,0.06862745098039216,0.18987477678812442
0.12889504440725363,0.07235294117647059,0.18987484329260337
0.12889504440725363,0.07607843137254902,0.18987491510803645
0.12889504440725363,0.07980392156862745,0.18987499251174497
0.12889504440725363,0.08352941176470588,0.18987507579564858
0.12889504440725363,0.08725490196078431,0.189875165266767
0.12889504440725363,0.09098039215686274,0.18987526124776616
0.12889504440725363,0.09470588235294118,0.18987536407754246
0.12889504440725363,0.09843137254901961,0.1898754741118446
0.12889504440725363,0.10215686274509804,0.18987559172393387
0.12889504440725363,0.10588235294117648,0.189875717305279
0.12889504440725363,0.10960784313725491,0.18987585126628911
0.12889504440725363,0.11333333333333334,0.1898759940370807
0.12889504440725363,0.11705882352941177,0.18987614606828232
0.12889504440725363,0.1207843137254902,0.1898763078318755
0.12889504440725363,0.12450980392156863,0.18987647982207254
0.12889504440725363,0.12823529411764706,0.1898766625562327
0.12889504440725363,0.1319607843137255,0.1898768565758168
0.12889504440725363,0.13568627450980392,0.18987706244738223
0.12889504440725363,0.13941176470588235,0.18987728076361593
0.12889504440725363,0.14313725490196078,0.18987751214441206
0.12889504440725363,0.1468627450980392,0.1898777572379922
0.12889504440725363,0.15058823529411763,0.18987801672206775
0.12889504440725363,0.15431372549019606,0.18987829130504774
0.12889504440725363,0.15803921568627452,0.1898785817272944
0.12889504440725363,0.16176470588235295,0.18987888876242995
0.12889504440725363,0.16549019607843138,0.18987921321868487
0.12889504440725363,0.1692156862745098,0.18987955594030434
0.12889504440725363,0.17294117647058824,0.189879917809007
0.12889504440725363,0.1766666666666667,0.18988029974549184
0.12889504440725363,0.18039215686274512,0.18988070271100946
0.12889504440725363,0.18411764705882355,0.18988112770898619
0.12889504440725363,0.18784313725490198,0.18988157578670883
0.12889504440725363,0.1915686274509804,0.1898820480370719
0.12889504440725363,0.19529411764705884,0.18988254560038656
0.12889504440725363,0.19901960784313727,0.1898830696662583
0.12889504440725363,0.2027450980392157,0.1898836214755293
0.12889504440725363,0.20647058823529413,0.18988420232229114
0.12889504440725363,0.21019607843137256,0.18988481355597223
0.12889504440725363,0.213921568627451,0.1898854565834959
0.12889504440725363,0.21764705882352942,0.18988613287151643
0.12889504440725363,0.22137254901960784,0.18988684394873595
0.12889504440725363,0.22509803921568627,0.1898875914083003
0.12889504440725363,0.2288235294117647,0.18988837691028024
0.12889504440725363,0.23254901960784313,0.18988920218424116
0.12889504440725363,0.23627450980392156,0.18989006903189862
0.12889504440725363,0.24,0.18989097932986773
0.12889504440725363,0.24372549019607842,0.18989193503251137
0.12889504440725363,0.24745098039215685,0.18989293817488198
0.12889504440725363,0.2511764705882353,0.18989399087576522
0.12889504440725363,0.2549019607843137,0.18989509534083063
0.12889504440725363,0.25862745098039214,0.18989625386588832
0.12889504440725363,0.26235294117647057,0.18989746884025846
0.12889504440725363,0.26607843137254905,0.18989874275025095
0.12889504440725363,0.2698039215686275,0.1899000781827709
0.12889504440725363,0.2735294117647059,0.18990147782903805
0.12889504440725363,0.27725490196078434,0.1899029444884375
0.12889504440725363,0.28098039215686277,0.18990448107249844
0.12889504440725363,0.2847058823529412,0.18990609060900454
0.12889504440725363,0.2884313725490196,0.18990777624624644
0.12889504440725363,0.29215686274509806,0.18990954125741327
0.12889504440725363,0.2958823529411765,0.18991138904513147
0.12889504440725363,0.2996078431372549,0.1899133231461575
0.12889504440725363,0.30333333333333334,0.18991534723622316
0.12889504440725363,0.3070588235294118,0.18991746513504118
0.12889504440725363,0.3107843137254902,0.1899196808114847
0.12889504440725363,0.31450980392156863,0.18992199838893098
0.12889504440725363,0.31823529411764706,0.18992442215077968
0.12889504440725363,0.3219607843137255,0.18992695654616182
0.12889504440725363,0.3256862745098039,0.18992960619583354
0.12889504440725363,0.32941176470588235,0.18993237589826137
0.12889504440725363,0.3331372549019608,0.18993527063591073
0.12889504440725363,0.3368627450980392,0.1899382955817401
0.12889504440725363,0.34058823529411764,0.18994145610591062
0.12889504440725363,0.34431372549019607,0.18994475778271563
0.12889504440725363,0.3480392156862745,0.18994820639773558
0.12889504440725363,0.3517647058823529,0.1899518079552285
0.12889504440725363,0.35549019607843135,0.1899555686857657
0.12889504440725363,0.3592156862745098,0.18995949505411677
0.12889504440725363,0.3629411764705882,0.1899635937673882
0.12889504440725363,0.36666666666666664,0.1899678717834379
0.12889504440725363,0.37039215686274507,0.18997233631955954
0.12889504440725363,0.3741176470588235,0.18997699486145042
0.12889504440725363,0.37784313725490193,0.18998185517248076
0.12889504440725363,0.38156862745098036,0.18998692530325892
0.12889504440725363,0.38529411764705884,0.1899922136015165
0.12889504440725363,0.38901960784313727,0.18999772872231582
0.12889504440725363,0.3927450980392157,0.19000347963859288
0.12889504440725363,0.39647058823529413,0.19000947565204657
0.12889504440725363,0.40019607843137256,0.19001572640438769
0.12889504440725363,0.403921568627451,0.19002224188896005
0.12889504440725363,0.4076470588235294,0.1900290324627371
0.12889504440725363,0.41137254901960785,0.19003610885872427
0.12889504440725363,0.4150980392156863,0.19004348219876643
0.12889504440725363,0.4188235294117647,0.19005116400677613
0.12889504440725363,0.42254901960784313,0.19005916622240526
0.12889504440725363,0.42627450980392156,0.19006750121516866
0.12889504440725363,0.43,0.19007618179903246
0.12889504440725363,0.4337254901960784,0.1900852212474915
0.12889504440725363,0.43745098039215685,0.19009463330915133
0.12889504440725363,0.4411764705882353,0.1901044322238226
0.12889504440725363,0.4449019607843137,0.19011463273915555
0.12889504440725363,0.44862745098039214,0.19012525012783923
0.12889504440725363,0.45235294117647057,0.19013630020536448
0.12889504440725363,0.456078431372549,0.19014779934838902
0.12889504440725363,0.4598039215686274,0.1901597645137253
0.12889504440725363,0.46352941176470586,0.1901722132579587
0.12889504440725363,0.4672549019607843,0.19018516375773542
0.12889504440725363,0.4709803921568627,0.19019863483073207
0.12889504440725363,0.47470588235294114,0.19021264595734258
0.12889504440725363,0.4784313725490196,0.19022721730309336
0.12889504440725363,0.48215686274509806,0.1902423697418268
0.12889504440725363,0.4858823529411765,0.19025812487967816
0.12889504440725363,0.4896078431372549,0.19027450507986463
0.12889504440725363,0.49333333333333335,0.19029153348833175
0.12889504440725363,0.4970588235294118,0.19030923406027742
0.12889504440725363,0.5007843137254903,0.19032763158758706
0.12889504440725363,0.5045098039215686,0.19034675172722276
0.12889504440725363,0.5082352941176471,0.19036662103058638
0.12889504440725363,0.5119607843137255,0.19038726697390704
0.12889504440725363,0.515686274509804,0.19040871798968131
0.12889504440725363,0.5194117647058824,0.19043100349921813
0.12889504440725363,0.5231372549019608,0.19045415394630807
0.12889504440725363,0.5268627450980392,0.19047820083208455
0.12889504440725363,0.5305882352941177,0.19050317675110148
0.12889504440725363,0.5343137254901961,0.19052911542869855
0.12889504440725363,0.5380392156862746,0.190556051759658
0.12889504440725363,0.5417647058823529,0.19058402184826423
0.12889504440725363,0.5454901960784314,0.19061306304976844
0.12889504440725363,0.5492156862745098,0.19064321401333545
0.12889504440725363,0.5529411764705883,0.19067451472652444
0.12889504440725363,0.5566666666666668,0.1907070065613814
0.12889504440725363,0.5603921568627451,0.19074073232215796
0.12889504440725363,0.5641176470588236,0.19077573629478647
0.12889504440725363,0.567843137254902,0.19081206429813966
0.12889504440725363,0.5715686274509805,0.19084976373712334
0.12889504440725363,0.5752941176470588,0.1908888836577599
0.12889504440725363,0.5790196078431373,0.19092947480422573
0.12889504440725363,0.5827450980392157,0.19097158967803962
0.12889504440725363,0.5864705882352942,0.1910152825993918
0.12889504440725363,0.5901960784313726,0.19106060977076048
0.12889504440725363,0.593921568627451,0.19110762934288142
0.12889504440725363,0.5976470588235294,0.19115640148319818
0.12889504440725363,0.6013725490196079,0.1912069884468215
0.12889504440725363,0.6050980392156863,0.19125945465021837
0.12889504440725363,0.6088235294117648,0.19131386674763118
0.12889504440725363,0.6125490196078431,0.19137029371042902
0.12889504440725363,0.6162745098039216,0.1914288069094112
0.12889504440725363,0.62,0.19148948020034917
0.12889504440725363,0.6237254901960785,0.1915523900126961
0.12889504440725363,0.627450980392157,0.1916176154418417
0.12889504440725363,0.6311764705882353,0.1916852383448369
0.12889504440725363,0.6349019607843138,0.1917553434398198
0.12889504440725363,0.6386274509803922,0.1918280184094773
0.12889504440725363,0.6423529411764707,0.19190335400837935
0.12889504440725363,0.6460784313725491,0.1919814441746972
0.12889504440725363,0.6498039215686275,0.19206238614621687
0.12889504440725363,0.6535294117647059,0.19214628058110442
0.12889504440725363,0.6572549019607844,0.19223323168340864
0.12889504440725363,0.6609803921568628,0.19232334733366713
0.12889504440725363,0.6647058823529413,0.19241673922473995
0.12889504440725363,0.6684313725490196,0.19251352300335756
0.12889504440725363,0.6721568627450981,0.1926138184170866
0.12889504440725363,0.6758823529411765,0.19271774946777784
0.12889504440725363,0.679607843137255,0.19282544457112946
0.12889504440725363,0.6833333333333333,0.1929370367228347
0.12889504440725363,0.6870588235294118,0.193052663671819
0.12889504440725363,0.6907843137254902,0.19317246810100497
0.12889504440725363,0.6945098039215687,0.19329659781506842
0.12889504440725363,0.6982352941176471,0.19342520593693285
0.12889504440725363,0.7019607843137255,0.19355845111225986
0.12889504440725363,0.7056862745098039,0.19369649772322664
0.12889504440725363,0.7094117647058824,0.19383951611093653
0.12889504440725363,0.7131372549019608,0.1939876828082124
0.12889504440725363,0.7168627450980393,0.19414118078240072
0.12889504440725363,0.7205882352941178,0.1943001996889902
0.12889504440725363,0.7243137254901961,0.19446493613663443
0.12889504440725363,0.7280392156862746,0.19463559396408708
0.12889504440725363,0.731764705882353,0.19481238452982033
0.12889504440725363,0.7354901960784315,0.19499552701466136
0.12889504440725363,0.7392156862745098,0.19518524873884963
0.12889504440725363,0.7429411764705883,0.19538178549328117
0.12889504440725363,0.7466666666666667,0.19558538188697822
0.12889504440725363,0.7503921568627452,0.19579629170999213
0.12889504440725363,0.7541176470588236,0.19601477831492783
0.12889504440725363,0.757843137254902,0.19624111501532462
0.12889504440725363,0.7615686274509804,0.19647558550484678
0.12889504440725363,0.7652941176470589,0.19671848429523767
0.12889504440725363,0.7690196078431373,0.19697011717798915
0.12889504440725363,0.7727450980392158,0.19723080170686766
0.12889504440725363,0.7764705882352941,0.19750086770579384
0.12889504440725363,0.7801960784313726,0.19778065780189666
0.12889504440725363,0.783921568627451,0.19807052798816643
0.12889504440725363,0.7876470588235295,0.19837084820879533
0.12889504440725363,0.7913725490196079,0.19868200298362576
0.12889504440725363,0.7950980392156863,0.19900439205853016
0.12889504440725363,0.7988235294117647,0.1993384310930956
0.12889504440725363,0.8025490196078432,0.19968455238524585
0.12889504440725363,0.8062745098039216,0.20004320563361536
0.12889504440725363,0.81,0.200414858742294
0.12889504440725363,0.8137254901960785,0.2007999986727389
0.12889504440725363,0.8174509803921569,0.2011991323362902
0.12889504440725363,0.8211764705882354,0.2016127875428492
0.12889504440725363,0.8249019607843138,0.20204151400432924
0.12889504440725363,0.8286274509803923,0.2024858843864894
0.12889504440725363,0.8323529411764706,0.20294649543487478
0.12889504440725363,0.8360784313725491,0.2034239691563618
0.12889504440725363,0.8398039215686275,0.203918954075606
0.12889504440725363,0.843529411764706,0.20443212656509033
0.12889504440725363,0.8472549019607843,0.20496419225826065
0.12889504440725363,0.8509803921568628,0.20551588754270836
0.12889504440725363,0.8547058823529412,0.2060879811551438
0.12889504440725363,0.8584313725490197,0.20668127586731191
0.12889504440725363,0.8621568627450981,0.2072966102860793
0.12889504440725363,0.8658823529411765,0.20793486076006873
0.12889504440725363,0.8696078431372549,0.20859694342240032
0.12889504440725363,0.8733333333333334,0.20928381635078222
0.12889504440725363,0.8770588235294118,0.20999648188674064
0.12889504440725363,0.8807843137254903,0.21073598910112187
0.12889504440725363,0.8845098039215686,0.2115034364311401
0.12889504440725363,0.8882352941176471,0.21229997448823887
0.12889504440725363,0.8919607843137255,0.2131268090839048
0.12889504440725363,0.895686274509804,0.2139852044404207
0.12889504440725363,0.8994117647058824,0.2148764866549136
0.12889504440725363,0.9031372549019608,0.2158020473946128
0.12889504440725363,0.9068627450980392,0.21676334788429125
0.12889504440725363,0.9105882352941177,0.21776192315226672
0.12889504440725363,0.9143137254901962,0.21879938664270185
0.12889504440725363,0.9180392156862746,0.21987743514416683
0.12889504440725363,0.921764705882353,0.22099785409791284
