T_Gyr,DH_calc,Yp_calc
0.0005734629541591878,2.5302472389545378e-05,0.25287524459772465
0.0005868133051451479,2.5302451521334925e-05,0.25288029746163665
0.0006004744554079493,2.5302430770892873e-05,0.2528853504265132
0.000614453640427064,2.5302410137885838e-05,0.25289040349235625
0.0006287582641256067,2.5302389621980342e-05,0.2528954566591679
0.0006433959027917474,2.530236922284296e-05,0.25290050992695023
0.0006583743090914048,2.5302348940140267e-05,0.25290556329570507
0.0006737014161743661,2.530232877353874e-05,0.2529106167654346
0.0006893853418759888,2.5302308722705016e-05,0.2529156703361407
0.0007054343930167287,2.5302288787305724e-05,0.2529207240078256
0.0007218570698017513,2.5302268967007357e-05,0.2529257777804911
0.0007386620703229793,2.530224926147655e-05,0.25293083165413927
0.0007558582951659353,2.5302229670379848e-05,0.25293588562877223
0.0007734548521238474,2.530221019338379e-05,0.2529409397043919
0.0007914610610214851,2.5302190830155083e-05,0.2529459938810003
0.0008098864586513102,2.530217158036027e-05,0.25295104815859953
0.0008287408038245283,2.5302152443665858e-05,0.25295610253719153
0.000848034082539744,2.530213341973855e-05,0.25296115701677835
0.0008677765132719287,2.5302114508244852e-05,0.25296621159736193
0.0008879785523845318,2.5302095708851427e-05,0.2529712662789444
0.0009086508996675734,2.5302077021224833e-05,0.2529763210615278
0.0009298045040046778,2.5302058445031742e-05,0.252981375945114
0.0009514505691720237,2.5302039979938718e-05,0.2529864309297051
0.0009736005597723093,2.530202162561233e-05,0.2529914860153032
0.000996266207306847,2.530200338171925e-05,0.2529965412019101
0.0010194595163890332,2.530198524792611e-05,0.253001596489528
0.0010431927711024528,2.5301967223899427e-05,0.2530066518781589
0.0010674785415070187,2.530194930930594e-05,0.2530117073678049
0.0010923296902965582,2.530193150381217e-05,0.25301676295846776
0.001117759379611408,2.5301913807084757e-05,0.25302181865014967
0.0011437810780095894,2.530189621879034e-05,0.2530268744428527
0.0011704085676002929,2.5301878738595558e-05,0.2530319303365787
0.0011976559513434118,2.5301861366167047e-05,0.25303698633132987
0.001225537660519032,2.5301844101171458e-05,0.2530420424271081
0.001254068462370792,2.530182694327538e-05,0.2530470986239155
0.001283263467927203,2.530180989214546e-05,0.253052154921754
0.00131313814000503,2.5301792947448358e-05,0.2530572113206256
0.0013437083013990152,2.530177610885067e-05,0.2530622678205325
0.001374990143262238,2.53017593760191e-05,0.2530673244214765
0.0014070002336815939,2.530174274862026e-05,0.2530723811234597
0.0014397555264528893,2.530172622632075e-05,0.2530774379264842
0.0014732733700602485,2.530170980878729e-05,0.25308249483055195
0.001507571516864535,2.530169349568654e-05,0.25308755183566495
0.0015426681325057098,2.5301677286685117e-05,0.2530926089418252
0.0015785818055240525,2.530166118144974e-05,0.2530976661490349
0.0016153315572053906,2.530164517964703e-05,0.25310272345729584
0.0016529368516555061,2.5301629280943604e-05,0.2531077808666101
0.0016914176061090924,2.5301613485006137e-05,0.25311283837697973
0.0017307942014787045,2.5301597791501308e-05,0.25311789598840684
0.0017710874931492766,2.53015822000958e-05,0.25312295370089327
0.0018123188220239637,2.530156671045623e-05,0.25312801151444114
0.0018545100258271028,2.5301551322249393e-05,0.2531330694290525
0.0018976834506703422,2.5301536035141818e-05,0.2531381274447293
0.001941861962888,2.5301520848800295e-05,0.2531431855614735
0.001987068961147985,2.5301505762891407e-05,0.2531482437792873
0.0020333283888446297,2.5301490777081898e-05,0.25315330209817266
0.002080664746780067,2.5301475891038413e-05,0.2531583605181315
0.002129103106140793,2.5301461104427692e-05,0.2531634190391659
0.0021786691217763683,2.5301446416916336e-05,0.2531684776612779
0.0022293890457872096,2.5301431828171034e-05,0.2531735363844695
0.002281289741428749,2.53014173378586e-05,0.2531785952087427
0.0023343986973392438,2.5301402945645628e-05,0.25318365413409955
