beta,gamma_min,gamma_max
466.3031226984261,0.0,302500.40162331617
488.25763318883617,0.0,302381.13839706633
511.24682617451936,0.0,302258.9432361457
535.3194645842781,0.0,302133.77240044536
560.5266094633447,0.0,302005.581500836
586.9217282795181,0.0,301874.32546545775
614.5608083335637,0.0,301739.95850433205
643.5024755143501,0.0,301602.4340722169
673.8081186511515,0.0,301461.7048296173
705.5420197251494,0.0,301317.7226018718
738.7714902194577,0.0,301170.4383362081
773.5670138934365,0.0,301019.802056686
810.0023962863803,0.0,300865.7628169175
848.1549212669831,0.0,300708.26865045977
888.1055149603203,0.0,300547.26651877287
929.9389174011648,0.0,300382.7022566191
973.7438622758655,0.0,300214.52051479224
1019.6132651360056,0.0,300042.66470003925
1067.6444204817126,0.0,299867.07691204734
1117.9392081332871,0.0,299687.69787735416
1170.6043093285843,0.0,299504.4668800347
1225.7514330046029,0.0,299317.32168901304
1283.497552743453,0.0,299126.19848183607
1343.965154884514,0.0,298931.031764745
1407.2824983305106,0.0,298731.75428886287
1473.583886596725,0.0,298528.296962321
1543.0099526818124,0.0,298320.5887581255
1615.7079573638543,0.0,298108.55661756534
1691.8321015543927,0.0,297892.12534894893
1771.5438533730166,0.0,297671.2175214489
1855.0122906362183,0.0,297445.7533538222
1942.41445948698,0.0,297215.6505977641
2033.9357499257271,0.0,296980.82441564044
2129.7702890391542,0.0,296741.1872523339
2230.121352761035,0.0,296496.64870092366
2335.201797038314,0.0,296247.1153619084
2445.2345093169906,0.0,295992.4906956664
2560.4528813058714,0.0,295732.6748678325
2681.101304018673,0.0,295467.56458726106
2807.435686149954,0.0,295197.05293621396
2939.7239968766157,0.0,294921.0291924211
3078.246834242993,0.0,294639.37864261714
3223.298020331518,0.0,294351.9823871574
3375.1852244823967,0.0,294058.71713529056
3534.2306158839656,0.0,293759.45499064645
3700.771546917997,0.0,293454.06322647753
3875.1612687091474,0.0,293142.4040501703
4057.769680396433,0.0,292824.33435651904
4248.984113715749,0.0,292499.7054692328
4449.210154557657,0.0,292168.3628701199
4658.872503242921,0.0,291830.1459153678
4878.415875340355,0.0,291484.8875383108
5108.305944937738,0.0,291132.4139380459
5349.030332366621,0.0,290772.5442532317
5601.099638473959,0.0,290405.0902203718
5865.048527640383,0.0,290029.8558158427
6141.436861832111,0.0,289646.6368809158
6430.850888101459,0.0,289255.22072895436
6733.904482049159,0.0,288855.3857339554
7051.240449887336,0.0,288446.90089955326
7383.531891864587,0.0,288029.5254075643
7731.483629945529,0.0,287603.00814510713
8095.833702771512,0.0,287167.08720929024
8477.354931074524,0.0,286721.4893884076
8876.856556863844,0.0,286265.92961853556
9295.185959861701,0.0,285800.11041437136
9733.230454829783,0.0,285323.72127309925
10191.91917359673,0.0,284836.4380500122
10672.225035777738,0.0,284337.92230456066
11175.166812372441,0.0,283827.82061542635
11701.811286605673,0.0,283305.7638631752
12253.275516606147,0.0,282771.3664789465
12830.729204715015,0.0,282224.22565758845
13435.397178451265,0.0,281663.9205335577
14068.561988395963,0.0,281090.011317833
14731.566628504637,0.0,280502.0383940023
15425.817384617732,0.0,279899.52137160074
16152.786817210012,0.0,279281.95809468545
16914.016884705106,0.0,278648.8236035363
17711.12221398092,0.0,277999.5690472741
18545.79352499336,0.0,277333.6205450896
19419.80121680333,0.0,276650.37799364334
20334.999122580593,0.0,275949.21381812793
21293.328441576632,0.0,275229.47166431224
22296.821856390066,0.0,274490.46502880106
23347.607844261234,0.0,273731.4758245951
24447.91519153876,0.0,272951.75287890143
25600.077720892376,0.0,272150.51036000514
26806.53924129743,0.0,271326.92612985644
28069.858731288816,0.0,270480.1400188758
29392.71576647712,0.0,269609.25201931084
30777.916202837005,0.0,268713.32039330684
32228.398127820965,0.0,267791.35969167465
33747.23809191973,0.0,266842.33867914556
35337.65763388338,0.0,265865.17816170945
37003.030113443405,0.0,264858.7487114214
38746.88786602413,0.0,263821.86828384624
40572.92969461781,0.0,262753.299723083
42485.0287147127,0.0,261651.74814907034
44487.24056890064,0.0,260515.85822163426
46583.812028607,0.0,259344.21127545557
48779.190001162046,0.0,258135.3223198905
51078.0309613212,0.0,256887.6368972721
53485.2108272412,0.0,255599.52779302112
56005.83530185106,0.0,254269.29159058759
58645.250701545425,0.0,252895.1450639131
61409.0552951703,0.0,251475.22139975545
64303.111177339924,0.0,250007.5662418631
67333.55670126752,0.0,248490.13354860336
70506.81949747335,0.0,246920.78125525697
73829.63010597584,0.0,245297.26673177525
77309.03625087635,0.0,243617.24202636266
80952.41778760336,0.0,241878.2488847959
84767.50235451784,0.0,240077.71353491076
88762.38176206058,0.0,238212.94122519626
92945.52915420465,0.0,236281.11050590748
97325.81697859381,0.0,234279.2672405697
101912.5358034802,0.0,232204.31833516777
106715.41402135418,0.0,230053.02517172386
111744.63848105333,0.0,227821.99673233225
117010.8760920928,0.0,225507.6823990712
122525.29644703268,0.0,223106.36441451823
128299.59550984413,0.0,220614.14998688165
134346.0204205151,0.0,218026.96302299947
140677.3954684556,0.0,215340.53547168808
147307.14928983717,0.0,212550.39825905644
154249.3433464625,0.0,209651.87179659246
161518.7017465978,0.0,206640.0560418727
169130.64247097453,0.0,203509.82009082744
177101.3100701751,0.0,200255.7912794882
185447.60990272422,0.0,196872.34377211082
194187.2439864793,0.0,193353.58661147492
203338.7485393327,0.0,189693.35120602153
212921.53328881523,0.0,185885.17822729895
222955.9226339454,0.0,181922.30388993453
233463.19874659067,0.0,177797.64558504266
244465.6467037214,0.0,173503.78683660875
255986.60174623702,0.0,169032.96154895524
268050.4987645613,0.0,164377.03751188974
280682.92411596095,0.0,159527.49912854822
293910.6698831328,0.0,154475.42932943234
307761.79068988387,0.0,149211.49063399335
322265.66319325595,0.0,143725.9053200318
337453.04837904865,0.0,138008.43465855328
353356.15679248975,0.0,132048.3571701796
370008.7168422928,0.0,125834.44585703491
387446.04632305773,0.0,119354.94436178217
405705.12730745494,0.0,112597.54200333606
424824.6845670639,0.0,105549.34763628931
444845.26768804755,0.0,98196.86227866153
465809.33705572464,0.0,90525.95044994846
487761.3538903239,0.0,82521.81015870911
510747.8745247256,0.0,74168.94147608984
534817.6491240521,0.0,65451.11362866391
560021.7250563434,0.0,56351.33054084027
586413.5551333673,0.0,46851.79475382626
614049.1109510773,0.0,36933.869644637285
642987.001569856,0.0,26578.039865108458
673288.5977860455,0.0,15763.869917075815
705018.1622582835,0.0,4469.960775882853
738242.9857642753,0.0,-7326.095529660623
773033.5298768377,0.0,-19647.763477147524
809463.5763615795,0.0,-32519.613851059952
847610.3836127978,0.0,-45967.37588939802
887554.8504591287,0.0,-60017.99188696532
929483.5187742218,0.0,-74735.38158008526
973288.6949844343,0.0,-90080.14476865751
1019158.3455465483,0.0,-106116.62701379652
1067189.7661392551,0.0,-122877.23458786593
1117484.83784532,0.0,-140395.9018186983
1170150.2432550068,0.0,-158708.1631259161
1225297.6927541648,0.0,-177851.2284522125
1283044.1614769273,0.0,-197864.06224957597
1343512.1374256604,0.0,-218787.46618800392
1406829.8812844336,0.0,-240664.16576213046
1473131.6984771308,0.0,-263538.90097947326
1542558.2240472562,0.0,-287458.52132265246
1615256.7209637184,0.0,-312472.08518700796
1691381.3924853362,0.0,-338630.9640045306
1771093.7092466205,0.0,-365988.9512749581
1854562.751758638,0.0,-394602.3767353046
1941965.569051445,0.0,-424530.2259099863
2033487.55421882,0.0,-455834.2652951198
2129322.837661868,0.0,-488579.1734425159
2229674.6988656344,0.0,-522832.67822141666
2334755.9975821394,0.0,-558665.7005491115
2444789.625334455,0.0,-596152.5048953057
2560008.9781995127,0.0,-635370.856879472
2680658.4518724624,0.0,-676402.1882954569
2806993.960062724,0.0,-719331.7699133891
2939283.477321267,0.0,-764248.8924254039
3077807.6074505565,0.0,-811247.0559189908
3222860.178702854,0.0,-860424.1682798662
3374748.867029321,0.0,-911882.7529451833
3533795.8487019725,0.0,-965730.1664477611
3700338.483692731,0.0,-1022078.8262127516
3874730.0312591773,0.0,-1081046.4490899402
4057340.399254778,0.0,-1142756.3011276086
4248556.928753052,0.0,-1207337.4591177797
4448785.215649912,0.0,-1274925.0844675864
4658449.970986937,0.0,-1345660.7099776887
4877995.921820447,0.0,-1419692.540136023
5107888.754547191,0.0,-1497175.7655638226
5348616.102687652,0.0,-1578272.892280912
5600688.581222125,0.0,-1663154.086488656
5864640.869673515,0.0,-1751997.5356018804
6141032.8462343225,0.0,-1844989.826295591
6430450.775343372,0.0,-1942326.3403683286
6733508.551231221,0.0,-2044211.6692618255
7050849.0000722,0.0,-2150860.048116258
7383145.243504876,0.0,-2262495.8102817102
7731102.126413305,0.0,-2379353.863249958
8095457.711997518,0.0,-2501680.187016058
8476984.847304549,0.0,-2629732.3559268485
8876492.80254063,0.0,-2763780.0851232256
9294828.987641757,0.0,-2904105.8027352756
9732880.749743862,0.0,-3051005.2490439923
10191577.255364975,0.0,-3204788.1038803896
10671891.46129203,0.0,-3365778.64359288
11174842.178352648,0.0,-3534316.4289763686
11701496.232449489,0.0,-3710757.025622258
12252970.727441037,0.0,-3895472.75821732
12830435.414668638,0.0,-4088853.5003913683
13435115.174155945,0.0,-4291307.501789122
14068292.61274365,0.0,-4503262.254120544
14731310.78467059,0.0,-4725165.398026695
15425576.040371794,0.0,-4957485.672684611
16152561.00953638,0.0,-5200713.910165513
16913807.724752538,0.0,-5455364.076655433
17710930.892365344,0.0,-5721974.362746815
18545621.31748546,0.0,-6001108.325113812
19419649.490413487,0.0,-6293356.081992821
20334869.342087198,0.0,-6599335.565004037
21293222.176517628,0.0,-6919693.8299693335
22296740.788555242,0.0,-7255108.429506864
23347553.77572025,0.0,-7606288.850313775
24447890.053243358,0.0,-7973978.018185747
25600083.581893854,0.0,-8358953.873965695
26806578.318623308,0.0,-8762031.023764381
28069933.400525857,0.0,-9184062.46695325
29392828.57311121,0.0,-9625941.405594878
30778069.874404058,0.0,-10088603.139148911
32228595.586926963,0.0,-10573027.048472548
33747482.47019157,0.0,-11080238.673323818
35337952.28691798,0.0,-11611311.887774253
37003378.63682551,0.0,-12167371.17814544
38747294.11248985,0.0,-12749594.028300993
40573397.792445794,0.0,-13359213.417353813
42485563.08742841,0.0,-13997520.435086122
44487845.95639693,0.0,-14665867.02063048
46584493.509767085,0.0,-15365668.830220273
48779953.01810207,0.0,-16098408.240093103
51078881.34536941,0.0,-16865637.490916166
53486154.826773934,0.0,-17668981.980403706
56006879.61211844,0.0,-18510143.71111033
58646402.49663223,0.0,-19390904.900713693
61410322.26224023,0.0,-20313131.762443993
64304501.55333053,0.0,-21278778.46367967
67335079.3122089,0.0,-22289891.271105446
70508483.80061853,0.0,-23348612.891225345
73831446.23494513,0.0,-24457187.01543769
77311015.06402922,0.0,-25617963.079312306
80954570.91987121,0.0,-26833401.24616551
84769842.27294137,0.0,-28106077.625503235
88764921.8253019,0.0,-29438689.73740164
92948283.67631303,0.0,-30834062.23441567
97328801.29733388,0.0,-32295152.89315258
101915766.35354471,0.0,-33825058.88821921
106718908.41281505,0.0,-35427023.36185124
111748415.58342098,0.0,-37104442.30315882
117014956.12438916,0.0,-38860871.75158111
122529701.07430434,0.0,-40700035.339828655
128304347.94658008,0.0,-42625832.19231343
134351145.54145283,0.0,-44642345.195820086
140682919.9273296,0.0,-46753849.65996162
147313101.64659858,0.0,-48964822.385789424
154255754.2036103,0.0,-51279951.16179345
161525603.89525592,0.0,-53704144.70743476
169138071.04741704,0.0,-56242543.08530185
177109302.72354472,0.0,-58900528.60397682
185456206.9747455,0.0,-61683737.234737016
194196488.70402533,0.0,-64598070.56630937
203348687.2207619,0.0,-67649708.32303427
212932215.56506592,0.0,-70845121.4729922
222967401.68544152,0.0,-74191085.95389688
233475531.5570909,0.0,-77694697.04586975
244478894.33232158,0.0,-81363384.42158191
256000829.61882603,0.0,-85204927.90568691
268065776.98611984,0.0,-89227473.97697295
280699327.8051448,0.0,-93439553.04823664
293928279.5309975,0.0,-97850097.5605321
307780692.54392546,0.0,-102468460.93017557
322285949.6691537,0.0,-107304437.38869387
337474818.50179917,0.0,-112368282.75780147
353379516.66906244,0.0,-117670736.2034707
370033780.1681368,0.0,-123223043.01524054
387472934.9247797,0.0,-129036978.45907947
405733971.724338,0.0,-135124872.75439999
424855624.67416334,0.0,-141499637.2282026
444878453.36384726,0.0,-148174791.70182666
465844928.897548,0.0,-155164493.16839832
487799523.9808965,0.0,-162483565.8218047
510788807.25356853,0.0,-170147532.50089034
534861542.0676129,0.0,-178172647.61557198
560068789.9210571,0.0,-186575931.62471244
586464018.7661934,0.0,-195375207.13888845
614103216.4222721,0.0,-204589136.72462672
643045009.3331738,0.0,-214237262.49030003
673350786.9219558,0.0,-224340047.53764796
705084831.8060509,0.0,-234918919.36684844
738314456.1493149,0.0,-245996315.32720518
773110144.4401541,0.0,-257595730.2098619
809545702.9985723,0.0,-269741766.08348966
847698416.529272,0.0,-282460184.4786589
887649212.0528753,0.0,-295777961.03158444
929482830.5629848,0.0,-309723342.70315075
973288006.7731904,0.0,-324325907.69458514
1019157657.335297,0.0,-339616628.18687254
1067189077.9279976,0.0,-355627936.0369831
1117484149.6340554,0.0,-372393791.5702719
1170149555.0437336,0.0,-389949755.6149596
1225297004.5428834,0.0,-408333064.9314988
1283043473.2656376,0.0,-427582711.1968107
1343511449.2143624,0.0,-447739523.71093875
1406829193.073127,0.0,-468846256.0015434
1473131010.265813,0.0,-490947676.5099423
1542557535.8359277,0.0,-514090663.5510518
1615256032.7523806,0.0,-538324304.7486501
1691380704.2739868,0.0,-563700001.1568819
1771093021.035259,0.0,-590271576.2888597
1854562063.5472636,0.0,-618095390.2836189
1941964880.8400576,0.0,-647230459.4536012
2033486866.007419,0.0,-677738581.4662336
2129322149.4504542,0.0,-709684466.425136
2229674010.6542053,0.0,-743135874.1289914
2334755309.370695,0.0,-778163757.7992325
2444788937.1229954,0.0,-814842414.581401
2560008289.9880342,0.0,-853249643.139418
2680657763.660968,0.0,-893466908.6770461
2806993271.851211,0.0,-935579515.7365677
2939282789.109731,0.0,-979676789.14122
3077806919.2390027,0.0,-1025852263.4651821
3222859490.4912786,0.0,-1074203881.4330013
3374748178.817723,0.0,-1124834201.669307
3533795160.49035,0.0,-1177850616.239459
3700337795.481084,0.0,-1233365578.4425693
3874729343.047505,0.0,-1291496841.340087
4057339711.0430775,0.0,-1352367707.525877
4248556240.5413256,0.0,-1416107290.6676126
4448784527.438155,0.0,-1482850789.3742185
4658449282.775149,0.0,-1552739773.970305
4877995233.6086235,0.0,-1625922486.785854
5107888066.335337,0.0,-1702554156.5981264
5348615414.475765,0.0,-1782797327.8927505
5600687893.010196,0.0,-1866822205.642427
5864640181.461548,0.0,-1954807016.3345332
6141032158.022319,0.0,-2046938386.0134408
6430450087.13132,0.0,-2143411736.1394296
6733507863.019127,0.0,-2244431698.1038384
7050848311.860061,0.0,-2350212547.279727
7383144555.2926855,0.0,-2460978657.5287075
7731101438.201061,0.0,-2576964977.128031
8095457023.785222,0.0,-2698417527.127416
8476984159.092202,0.0,-2825593923.1927195
8876492114.32822,0.0,-2958763922.0433383
9294828299.429289,0.0,-3098209993.6424074
9732880061.531322,0.0,-3244227920.353506
10191576567.15237,0.0,-3397127424.3347344
10671890773.079353,0.0,-3557232824.5009604
11174841490.1399,0.0,-3724883724.447762
11701495544.236666,0.0,-3900435732.796206
12252970039.228134,0.0,-4084261217.486441
12830434726.455648,0.0,-4276750095.620048
13435114485.942865,0.0,-4478310660.526519
14068291924.530478,0.0,-4689370447.808168
14731310096.457306,0.0,-4910377142.200494
15425575352.15842,0.0,-5141799527.171549
16152560321.322899,0.0,-5384128479.274529
16913807036.538944,0.0,-5637878009.362818
17710930204.151627,0.0,-5903586352.875882
18545620629.271633,0.0,-6181817111.508872
19419648802.199528,0.0,-6473160448.687365
20334868653.87309,0.0,-6778234341.383145
21293221488.303394,0.0,-7097685890.926228
22296740100.340855,0.0,-7432192695.59354
23347553087.50569,0.0,-7782464287.885746
24447889365.028633,0.0,-8149243639.540802
25600082893.678978,0.0,-8533308737.476654
26806577630.408245,0.0,-8935474234.005783
28069932712.31061,0.0,-9356593174.822008
29392827884.895786,0.0,-9797558808.424784
30778069186.188393,0.0,-10259306480.81899
32228594898.711082,0.0,-10742815619.509306
33747481781.97549,0.0,-11249111810.997179
35337951598.701675,0.0,-11779268976.18732
37003377948.60894,0.0,-12334411648.31796
38747293424.27304,0.0,-12915717358.246603
40573397104.22871,0.0,-13524419132.15084
42485562399.21107,0.0,-14161808106.94217
44487845268.179276,0.0,-14829236268.940529
46584492821.54913,0.0,-15528119321.618517
48779952329.883736,0.0,-16259939688.498253
51078880657.15074,0.0,-17026249657.570467
53486154138.554924,0.0,-17828674673.905365
56006878923.89909,0.0,-18668916787.43957
58646401808.41246,0.0,-19548758263.25227
61410321574.020096,0.0,-20470065361.988354
64304500865.10994,0.0,-21434792298.447403
67335078623.98784,0.0,-22444985386.735394
70508483112.39702,0.0,-23502787380.77114
73831445546.72313,0.0,-24610442019.354702
77311014375.8067,0.0,-25770298785.438137
80954570231.64818,0.0,-26984817889.693886
84769841584.71774,0.0,-28256575488.951355
88764921137.07771,0.0,-29588269150.571056
92948282988.08824,0.0,-30982723574.346478
97328800609.10841,0.0,-32442896584.07116
101915765665.31859,0.0,-33971885401.47943
106718907724.58826,0.0,-35572933215.86904
111748414895.19339,0.0,-37249436063.34026
117014955436.16086,0.0,-39004950030.24405
122529700386.0752,0.0,-40843198796.11759
128304347258.35004,0.0,-42768081532.10814
134351144853.22194,0.0,-44783681171.63761
140682919239.09775,0.0,-46894273070.851685
147313100958.36578,0.0,-49104334077.223564
154255753515.37646,0.0,-51418552025.547485
161525603207.02097,0.0,-53841835681.46495
169138070359.18097,0.0,-56379325153.6146
177109302035.30746,0.0,-59036402796.49188
185456206286.5071,0.0,-61818704627.14441
194196488015.78568,0.0,-64732132279.919876
203348686532.52075,0.0,-67782865524.623505
212932214876.82333,0.0,-70977375374.63867
222967400997.19745,0.0,-74322437812.81339
233475530868.8454,0.0,-77825148164.22873
244478893644.07434,0.0,-81492936146.33434
256000828930.57703,0.0,-85333581628.37537
268065776297.86914,0.0,-89355231133.53822
280699327116.89233,0.0,-93566415118.8183
293928278842.7431,0.0,-97976066069.26277
307780691855.6688,0.0,-102593537444.96951
322285948980.8949,0.0,-107428623521.02922
337474817813.53796,0.0,-112491580162.49669
353379515980.7992,0.0,-117793146578.45514
370033779479.87085,0.0,-123344568101.31834
387472934236.51135,0.0,-129157620039.68913
405733971036.0668,0.0,-135244632655.36641
424855623985.8894,0.0,-141618517317.48474
444878452675.5706,0.0,-148292793889.25864
465844928209.2681,0.0,-155281619405.4249
487799523292.6134,0.0,-162599818101.21185
510788806565.28217,0.0,-170262912856.52954
534861541379.32275,0.0,-178287158122.07886
560068789232.7634,0.0,-186689574397.22113
586464018077.8958,0.0,-195487984332.7389
614103215733.9706,0.0,-204701050535.06793
643045008644.8677,0.0,-214348315152.1873
673350786233.6453,0.0,-224450241325.1356
705084831117.7356,0.0,-235028256593.07645
738314455460.9946,0.0,-246104798343.9814
773110143751.8289,0.0,-257703361407.33917
809545702310.2415,0.0,-269848547889.83746
847698415840.9357,0.0,-282566119359.73083
887649211364.5331,0.0,-295883051490.5801
929482829874.6365,0.0,-309827591280.2733
973288006084.8356,0.0,-324429316966.69446
1019157656646.9359,0.0,-339719200767.1326
1067189077239.6294,0.0,-355729674574.50616
1117484148945.6782,0.0,-372494698749.75696
1170149554355.3508,0.0,-390049834156.32886
1225297003854.4917,0.0,-408432317589.5246
1283043472577.2366,0.0,-427681140760.74445
1343511448525.9526,0.0,-447837133004.1321
1406829192384.7075,0.0,-468943047881.06525
1473131009577.385,0.0,-491043653866.1937
1542557535147.4883,0.0,-514185829307.3735
1615256032063.9297,0.0,-538418661860.93085
1691380703585.5261,0.0,-563793552613.1603
1771093020346.7861,0.0,-590364325108.9198
1854562062858.78,0.0,-618187339518.5887
1941964880151.5598,0.0,-647321612185.54
2033486865318.9082,0.0,-677828940807.7236
2129322148761.9285,0.0,-709774035518.8632
2229674009965.665,0.0,-743224656147.3292
2334755308682.139,0.0,-778251755943.8184
2444788936434.4233,0.0,-814929632082.7106
2560008289299.4453,0.0,-853336083256.3379
2680657762972.3604,0.0,-893552574696.4415
2806993271162.5835,0.0,-935664410972.8495
2939282788421.0864,0.0,-979760916935.9084
3077806918550.336,0.0,-1025935627186.4634
3222859489802.5903,0.0,-1074286484475.2902
3374748178129.0146,0.0,-1124916047452.8
3533795159801.617,0.0,-1177931708209.6855
3700337794792.3286,0.0,-1233445920069.9468
3874729342358.723,0.0,-1291576436119.464
4057339710354.268,0.0,-1352446558976.0842
4248556239852.488,0.0,-1416185402331.004
4448784526749.285,0.0,-1482928164816.214
4658449282086.251,0.0,-1552816416778.935
4877995232919.694,0.0,-1625998400571.2925
5107888065646.372,0.0,-1702629344992.2288
5348615413786.766,0.0,-1782871794548.594
5600687892321.156,0.0,-1866895954233.8381
5864640180772.466,0.0,-1954880050555.625
6141032157333.204,0.0,-2047010709578.1472
6430450086442.159,0.0,-2143483352781.0242
6733507862329.922,0.0,-2244502611574.475
7050848311170.804,0.0,-2350282761349.961
7383144554603.384,0.0,-2461048175987.0303
7731101437511.709,0.0,-2577033803780.389
8095457023095.814,0.0,-2698485665796.737
8476984158402.738,0.0,-2825661377718.4443
8876492113638.693,0.0,-2958830696280.937
9294828298739.705,0.0,-3098276091462.9136
9732880060841.678,0.0,-3244293345643.031
10191576566462.652,0.0,-3397192180993.992
10671890772389.57,0.0,-3557296916444.7993
11174841489450.037,0.0,-3724947155604.6777
11701495543546.725,0.0,-3900498507107.8735
12252970038538.115,0.0,-4084323338907.236
12830434725765.543,0.0,-4276811568116.566
