z,a,D_lcdm,D_psitmg_raw,D_psitmg_calibrated,f_lcdm,f_psitmg,growth_boost_percent,growth_ratio_percent,growth_ratio_calibrated_percent
7.585266030013644,0.11647862704592403,0.11636246542710697,0.1256604680391233,0.1063189307275908,0.9987078595920916,1.0660606326489512,6.743991489600263,7.990551401509188,-8.631249486379913
7.50788643533123,0.11753800519095291,0.11741941617110845,0.1268786304992916,0.10734959480387977,0.9987131149631918,1.0650349295754082,6.64072731383534,8.055920082585656,-8.575942289267143
7.431889236266191,0.11859738333598177,0.11847636023106799,0.12809634310628795,0.10837987826796054,0.9987183907422121,1.0640251760322799,6.539059047619423,8.11974883129244,-8.521937999627921
7.357237715803453,0.11965676148101063,0.11953329778338184,0.12931360578107348,0.10940978105295981,0.9987236809801758,1.063031369498353,6.438987053462461,8.182078281999303,-8.469202237495242
7.283896445809566,0.12071613962603951,0.12059022899494332,0.13053041895707657,0.11043930352559307,0.9987289800573809,1.0620534788470255,6.340508792085556,8.242948077119971,-8.417701462177256
7.211831230969988,0.12177551777106838,0.1216471540293649,0.131746783580193,0.11146844648616477,0.9987342821839191,1.0610914438953143,6.243618830730389,8.302396904731625,-8.367402940428063
7.141009055627427,0.12283489591609724,0.12270407303703638,0.13296270102397034,0.11249721109680735,0.9987395822396419,1.0601451812194802,6.14830933626744,8.360462479381221,-8.318274762687171
7.071398033347586,0.1238942740611261,0.12376098616012136,0.1341781730069389,0.1135255988115366,0.9987448753419663,1.0592145887211106,6.054570578741615,8.417181512548579,-8.270285868070149
7.002967359050446,0.12495365220615498,0.12481789353389906,0.13539320162097299,0.11455361140024756,0.998750156734196,1.0582995438685454,5.96239076738365,8.472589776722833,-8.223405990154648
6.935687263556118,0.12601303035118383,0.12587479528676418,0.1366077892261898,0.11558125085979049,0.9987554217867706,1.0573999118158417,5.871756863572896,8.52672206137379,-8.177605694232314
6.869528970404336,0.1270724084962127,0.1269316915402271,0.13782193845022284,0.1166085194133561,0.9987606659984521,1.0565155449841894,5.78265453896307,8.579612213348948,-8.132856343129559
6.80446465481604,0.12813178664124159,0.12798858240891364,0.13903565218822178,0.11763541951047542,0.9987658849974543,1.0556462826107884,5.695068130353596,8.631293175834703,-8.089130064243285
6.740467404674047,0.12919116478627046,0.1290454680005652,0.14024893360285257,0.11866195382701991,0.998771074542515,1.0547919503201704,5.608980596811497,8.6817970254006,-8.046399718198412
6.677511183407891,0.1302505429312993,0.13010234841603882,0.14146178606661286,0.1196881252163957,0.9987762305239163,1.0539523640468862,5.524373912465539,8.731154962898167,-8.004638906548188
6.615570794675272,0.1313099210763282,0.13115922374930705,0.14267421308097916,0.1207139366411354,0.9987813489644569,1.0531273345676473,5.441229520308588,8.779397287133568,-7.963821994049302
6.554621848739497,0.13236929922135704,0.13221609408745794,0.1438862183528728,0.12173939123759461,0.9987864260203779,1.0523166617333928,5.359527754727685,8.826553488787333,-7.923924029198158
6.494640730448592,0.13342867736638592,0.13327295951069523,0.14509780569694639,0.12276449223327832,0.9987914579822426,1.0515201423971121,5.279248635284886,8.87265220916941,-7.884920779127447
6.435604568727846,0.1344880555114148,0.13432982009233813,0.14630897903283496,0.12378924294451513,0.9987964412757764,1.0507375702271624,5.200371848045525,8.917721271615179,-7.846788703042571
6.37749120750293,0.13554743365644367,0.1353866758990511,0.147519742385156,0.1248136467764573,0.9988013724191801,1.0499687353207425,5.122876711475758,8.961787713254537,-7.809504925342434
6.32027917797596,0.13660681180147252,0.13644352699365994,0.1487300998835094,0.12583770722308077,0.99880624760094,1.0492134238360677,5.04674218410249,9.00487781323652,-7.773047211739102
6.263947672181609,0.1376661899465014,0.13750037343218177,0.14994005576247763,0.1268614278671851,0.9988110633740908,1.0484714176421794,4.9719467564096345,9.047017124234488,-7.737393942601934
6.208476517754869,0.13872556809153025,0.13855721526424503,0.15114961435139118,0.1278848123717345,0.998815816399865,1.047742494840541,4.898468530166789,9.088230492458266,-7.702524096025601
6.153846153846154,0.13978494623655913,0.1396140525336895,0.15235877996135272,0.12890786438427085,0.9988205033121325,1.0470264379169396,4.826286048890083,9.12854200302499,-7.668417294050825
6.100037608123355,0.140844324381588,0.14067088527856628,0.15356755698982433,0.12993058762540316,0.9988251207182903,1.046323023542685,4.755377276678552,9.16797508291724,-7.6350537155534575
6.047032474804031,0.14190370252661688,0.1417277135311379,0.154775949865513,0.13095298584217613,0.9988296652001132,1.0456320283560478,4.6857201769791175,9.206552486651368,-7.6024141083702235
5.994812893664321,0.14296308067164573,0.14278453731787813,0.1559839630215133,0.13197506278534674,0.9988341333145679,1.0449532310797784,4.617292924518628,9.244296302371712,-7.570479784142518
5.943361529974257,0.14402245881667458,0.1438413566594722,0.15719160089530756,0.13299682220938433,0.99883852159459,1.044286412220934,4.550073875183459,9.281227976346555,-7.539232597590869
5.892661555312158,0.14508183696170346,0.1448981715708167,0.15839886792876587,0.13401826787247062,0.9988428265498263,1.0436313537846331,4.484041537297124,9.317368336391272,-7.50865492669705
5.842696629213484,0.14614121510673234,0.14595498206101948,0.15960576856814587,0.13503940353649965,0.9988470446673463,1.0429878390009701,4.419174544219068,9.35273761427301,-7.478729653747855
5.793450881612091,0.1472005932517612,0.14701178813339977,0.16081230726409293,0.13606023296707773,0.9988511724123226,1.0423556520643962,4.355451628194625,9.387355467148288,-7.449440147197248
5.744908896034298,0.1482599713967901,0.1480685897854882,0.16201848847164016,0.1370807599335236,0.9988552062286812,1.0417345778848934,4.2928515953888216,9.421240998081787,-7.420770244305725
5.697055693508337,0.14931934954181894,0.1491253870090267,0.1632243166502082,0.1381009882088682,0.9988591425397245,1.0411244018503245,4.231353302041695,9.454412775691967,-7.392704234518546
5.649876717153929,0.1503787276868478,0.1501821797899686,0.16442979625971782,0.13912092156656566,0.9988629777487287,1.040524909924996,4.170935664285648,9.486888850378039,-7.365226845736435
5.603357817418678,0.15143810583187667,0.15123896810847856,0.16563493166527232,0.1401405636998468,0.9988667082395155,1.0399358956595461,4.111578359880903,9.518686709412105,-7.3383232823112525
5.557485237929837,0.15249748397690555,0.15229575193893258,0.16683972721163937,0.1411599182847368,0.9988703303769997,1.0393571526906082,4.053261077273942,9.54982334539352,-7.311979167128052
5.512245601931701,0.15355686212193442,0.15335253124989792,0.1680441872265509,0.14217898898284742,0.9988738405065646,1.038788475897453,3.9959636314678466,9.580315275469415,-7.286180525342934
5.467625899280575,0.1546162402669633,0.15440930599889863,0.1692483159934586,0.1431977794183255,0.9988772346085126,1.0382296637479105,3.939666234842277,9.610178543685587,-7.260913782394105
5.423613473970739,0.15567561841199215,0.15546607614110144,0.17045211775153368,0.1442162931778532,0.9988805086646089,1.0376805181018016,3.8843494392601583,9.639428730954055,-7.236165755568379
5.380196012166274,0.156734996557021,0.15652284162999,0.17165559669566713,0.1452345338106479,0.998883658812208,1.0371408440228709,3.8299941012304943,9.668080970220304,-7.211923641168571
5.337361530715006,0.15779437470204988,0.15757960241191937,0.17285875697646952,0.1462525048284623,0.9988866810686031,1.0366104495988113,3.776581392581142,9.696149965279025,-7.188174998593779
