T_Gyr,deriveeP_initial
0.002510057803326998,-15.158513424312138
0.002530804361699597,-15.253983065205913
0.0025517223980691325,-15.349906527007377
0.002572813329764826,-15.446282922277359
0.0025940785858306497,-15.543111281304805
0.002615519607122156,-15.640390550185021
0.002637137846404102,-15.738119588864535
0.002658934768448881,-15.8362971691527
0.0026809118501357814,-15.934921972699557
0.0027030705805510384,-16.03399258893942
0.0027254124610887405,-16.13350751300023
0.002747939005552554,-16.23346514357815
0.002770651740258295,-16.333863780777122
0.0027935522041373432,-16.434701623913117
0.0028166419488409164,-16.5359767692829
0.0028399225388452127,-16.63768720789681
0.0028633955515573978,-16.739830823175424
0.002887062577422494,-16.842405388609922
0.0029109252200311434,-16.945408565385996
0.0029349850962282578,-17.04883789997054
0.0029592438362225724,-17.152690821661746
0.0029837030836971008,-17.256964640101657
0.003008364495920505,-17.361656542751476
0.003033229743859395,-17.46676359232939
0.0030583005122915294,-17.572282724210382
0.0030835784999199848,-17.678210743788608
0.0031090654194882465,-17.784544323801544
0.003134762997896261,-17.891280001616238
0.003160672976317442,-17.99841417647753
0.0031867971103166485,-18.105943106718094
0.003213137169969129,-18.21386290693029
0.0032396949399804715,-18.322169545100092
0.0032664722198075067,-18.430858839702758
0.003293470823780247,-18.539926456760583
0.003320692581224814,-18.649367906862647
0.003348139336587389,-18.759178542146984
0.003375812949559185,-18.869353553244846
0.003403715295202451,-18.97988796618772
0.0034318482640775185,-19.090776639277113
0.0034602137623709114,-19.202014259917384
0.0034888137120244805,-19.31359534141179
0.003517650050865643,-19.425514219722498
0.003546724732738678,-19.5377650501945
0.0035760397276371125,-19.650341804244103
0.0036055970218371986,-19.763238266012323
0.0036353986180325,-19.876448028983972
0.0036654465354695807,-19.98996449257259
0.0036957428100848374,-20.103780858672252
0.0037262894946424245,-20.217890128176567
0.0037570886588733582,-20.332285097465952
0.0037881423896157468,-20.446958354863682
0.003819452790956191,-20.561902277061566
0.0038510219843723467,-20.67710902551646
0.0038828521088766694,-20.792570542818126
0.003914945321161341,-20.908278549029877
0.0039473037957444175,-21.02422453800282
0.003979929725117139,-21.140399773665106
0.004012825319892504,-21.256795286287083
0.004045992808955045,-21.373401868724212
0.004079434439611855,-21.49021007263846
0.00411315247774485,-21.60721020470035
0.0041471492079643004,-21.72439232277252
0.0041814269337636266,-21.8417462320771
0.004215987977675485,-21.9592614813482
0.004250834681429115,-22.076927358971304
0.004285969406109019,-22.194732889111968
0.0043213945323149405,-22.312666827835187
0.0043571124603231605,-22.430717659218
0.0043931256102491345,-22.548873591457408
0.004429436422211468,-22.66712255297583
0.004466047356497249,-22.78545218852664
0.004502960893728764,-22.903849855302322
0.004540179535031546,-23.02230261904774
0.0045777058022038655,-23.140797250181446
0.004615542237887588,-23.259320219927865
0.004653691405740461,-23.377857696463405
0.004692155890609809,-23.49639554107944
0.004730938298707675,-23.614919304365607
0.004770041257787427,-23.733414222416883
0.0048094674173217705,-23.851865213067597
0.004849219448682294,-23.970256872156558
0.004889300045320461,-24.088573469826617
0.004929711922950109,-24.20679894686293
0.004970457819731459,-24.324916911073927
0.0050115404964566415,-24.44291063371913
0.005052962736736749,-24.560763045988395
0.005094727347190472,-24.678456735537075
0.005136837157634227,-24.7959739430815
0.005179295021273916,-24.91329655906031
0.00522210381489825,-25.030406120366
0.005265266439073661,-25.147283807152284
0.005308785818340841,-25.263910439722483
0.005352664901412892,-25.38026647550449
0.005396906661375122,-25.49633200611805
0.005441514095886503,-25.612086754540314
0.005486490227382757,-25.727510072375434
0.005531838103281161,-25.842580937234963
0.005577560796187027,-25.957277950234786
0.005623661404101889,-26.071579333615844
0.005670143050633412,-26.18546292849507
0.005717008885207035,-26.298906192753474
0.0057642620832793635,-26.411886199068796
0.005811905846553343,-26.524379633099766
0.005859943403195167,-26.636362791829658
0.0059083780080530215,-26.747811582076892
0.005957212942877623,-26.858701519180364
0.006006451516544572,-26.969007725867787
0.006056097065278553,-27.0787049313152
0.006106152952879386,-27.18776747040607
0.006156622570949936,-27.296169283198772
0.0062075093391259425,-27.40388391461094
0.006258816705307683,-27.510884514330012
0.006310548145893616,-27.617143836958867
0.006362707166015921,-27.722634242405913
0.006415297299777996,-27.827327696529355
0.006468322110493913,-27.931195772044894
0.0065217851909298566,-28.034209649707016
0.006575690163547548,-28.136340119773546
0.006630040680749719,-28.237557583763884
0.006684840425127544,-28.337832056520924
0.0067400931097101845,-28.437133168587003
0.006795802478216365,-28.535430168904657
0.0068519723053080345,-28.63269192785261
0.006908606396846121,-28.728886940627632
0.006965708590148404,-28.823983330983395
0.007023282754249512,-28.917948855336924
0.007081332790163098,-29.010750907253843
0.00713986263114612,-29.10235652232344
0.007198876242965368,-29.192732383434468
0.007258377624166168,-29.281844826463256
0.007318370806343302,-29.369659846384696
0.007378859854414181,-29.456143103817947
0.007439848866894262,-29.54125993201737
0.007501341976174748,-29.624975344320433
0.007563343348802606,-29.70725404206333
0.00762585718576284,-29.78806042297526
0.007688887722763157,-29.867358590062764
0.00775243923052096,-29.94511236099455
0.007816516015052713,-30.0212852779976
0.00788112241796571,-30.095840618275496
0.007946262816752217,-30.168741404958695
0.008011941625086135,-30.239950418597694
0.008078163293121983,-30.30943020920847
0.008144932307796468,-30.377143108880233
0.008212253193132492,-30.443051244954912
0.008280130510545686,-30.5071165537874
0.00834856885915347,-30.569300795095383
0.008417572876086672,-30.629565566907186
0.008487147236803723,-30.687872321115776
0.008557296655407474,-30.744182379646194
0.008628025884964557,-30.798456951243853
0.008699339717827471,-30.850657148890015
0.00877124298595929,-30.900744007850772
0.008843740561261046,-30.948678504364615
0.008916837355901843,-30.994421574973956
0.00899053832265169,-31.037934136504216
0.009064848455217057,-31.07917710669429
0.009139772788579283,-31.118111425481242
0.009215316399335666,-31.154698076940743
0.009291484406043472,-31.18889811188473
0.00936828196956674,-31.22067267111654
0.009445714293425965,-31.249983009342657
0.009523786624150665,-31.27679051973959
0.009602504251634874,-31.301056759173292
0.009681872509495548,-31.322743474067376
0.009761896775433996,-31.341812626915456
0.009842582471600192,-31.358226423431745
0.0099239350649602,-31.37194734033273
0.010005960067666577,-31.382938153741804
0.010088663037431903,-31.39116196820718
0.01017204957790524,-31.396582246322453
0.010256125339051974,-31.399162838937166
0.01034089601753646,-31.398868015944323
0.010426367357108189,-31.395662497629583
0.01051254514899078,-31.389511486565304
0.010599435232274546,-31.380380700032045
0.010687043494311968,-31.368236402947666
0.010775375871116735,-31.353045441282553
0.010864438347765895,-31.334775275938895
0.010954236958805309,-31.313394017068966
0.011044777788658686,-31.288870458806727
0.011136066972039664,-31.261174114384897
0.01122811069436765,-31.230275251607637
0.011320915192186752,-31.19614492864818
0.01141448675358849,-31.158755030137957
0.011508831718637794,-31.118078303512405
0.011603956479802509,-31.074088395577306
0.011699867482386698,-31.026759889256695
0.011796571224967148,-30.976068340482684
0.011894074259833895,-30.921990315184974
0.01199238319343398,-30.86450342633627
0.012091504686819275,-30.80358637100833
0.012191445456097625,-30.739218967391306
0.012292212272888063,-30.67138219172712
0.012393811964779568,-30.600058215106603
0.012496251415793594,-30.525230440077877
0.01259953756685069,-30.446883537011765
0.012703677416240582,-30.365003480169243
0.01280867802009656,-30.27957758341308
0.012914546492873366,-30.19059453550601
0.013021290007829428,-30.09804443493478
0.013128915797512814,-30.001918824199258
0.013237431154251205,-29.902210723503927
0.013346843430646179,-29.798914663788096
0.013457160040071185,-29.69202671903062
0.013568388457174061,-29.581544537762444
0.013680536218383273,-29.467467373722002
0.01379361092241874,-29.349796115584763
0.013907620230806625,-29.228533315700233
0.014022571868398356,-29.10368321776788
0.014138473623894237,-28.975251783383058
0.014255333350370955,-28.843246717384964
0.014373158965813902,-28.707677491937165
0.014491958453653435,-28.568555369272815
0.014611739863306047,-28.425893423035614
0.01473251131071952,-28.27970655814979
0.01485428097892304,-28.13001152915082
0.014977057118581574,-27.97682695691183
0.015100848048554787,-27.820173343700066
0.01522566215646094,-27.660073086499548
0.01535150789924494,-27.49655048853803
0.0154783938037516,-27.329631768956755
0.015606328467303147,-27.159345070565642
0.015735320558281956,-26.985720465625565
0.015865378816717797,-26.808789959604738
0.01599651205487993,-26.628587492857218
0.016128729157874416,-26.44514894017351
0.016262039084245884,-26.25851210815914
0.016396450866584783,-26.068716730396343
0.016531973612139143,-25.875804460351517
0.016668616503431904,-25.67981886199083
0.016806388798882837,-25.48080539807418
0.016945299833436074,-25.278811416097717
0.017085359019192538,-25.07388613186306
0.01722657584604753,-24.86608061065366
0.017368959882334015,-24.655447746003308
0.017512520775470625,-24.442042236048845
0.017657268252615627,-24.22592055746082
0.017803212121325716,-24.007140936954656
0.017950362270220788,-23.785763320386668
0.01809872866965385,-23.561849339447893
0.018248321372386463,-23.335462275972368
0.018399150514270133,-23.10666702388215
0.018551226314932792,-22.875530048799146
0.01870455907847153,-22.642119345356754
0.018859159194150477,-22.40650439225344
0.019015037137105034,-22.168756105093017
0.019172203469051317,-21.9289467870664
0.019330668839002065,-21.687150077530845
0.01949044398398806,-21.44344089855349
0.0196515397297855,-21.197895399488768
0.019813966991649792,-20.950590899665514
0.019977736775054822,-20.70160582926767
0.02,-20.667791195005634
0.020142860176438963,-20.451019668494695
0.020309348383956594,-20.198912885097062
0.02047721267823646,-19.945366870384078
0.020646464433145897,-19.690463873809563
0.020817115116561338,-19.43428693624429
0.020989176291145634,-19.176919822048447
0.02116265961513116,-18.918446950064386
0.021337576843110086,-18.658953323650447
0.02151393982683046,-18.39852445988506
0.0216917605159996,-18.137246318069263
0.021871050959093415,-17.875205227663756
0.022051823304173056,-17.61248781579518
0.022234089799707916,-17.34918093447244
0.022417862795405384,-17.085371587654066
0.022603154743047943,-16.821146858308907
0.022789978197336493,-16.55659383561637
0.022978345816741384,-16.291799542449116
0.023168270364359717,-16.026850863286228
0.023359764708780466,-15.761834472699697
0.02355284182495628,-15.496836764560715
0.023747514795082435,-15.2319437821088
0.02394379680948361,-14.967241149024268
0.024141701167507204,-14.702814001645772
0.024341241278424866,-14.43874692246698
0.024542430662340627,-14.175123875048389
0.024745282951107353,-13.912028140471218
0.024949811889250228,-13.649542255460453
0.025156031334897876,-13.387747952296344
0.025363955260721698,-13.126726100628378
0.0255735977548822,-12.866556651302194
0.025784973021983962,-12.607318582299293
0.025998095384037686,-12.34908984688713
0.026212979281431004,-12.091947324065073
0.0264296392739065,-11.83596677138811
0.02664809004154858,-11.581222780237624
0.026868346385778005,-11.327788733603665
0.027090423230354592,-11.075736766431238
0.02731433562238879,-10.825137728573946
0.02754009873336077,-10.576061150390537
0.027767727860148837,-10.328575211006076
0.027997238426065437,-10.08274670925297
0.028228645981902594,-9.83864103729255
0.028461966206985382,-9.596322156910324
0.028697214910234144,-9.355852578464706
0.028934408031236033,-9.117293342458318
0.02917356164132458,-8.880704003690923
0.029414691944669072,-8.646142617939583
0.029657815279372026,-8.413665731102999
0.029902948118576682,-8.183328370732863
0.030150107071582662,-7.955184039867367
0.0303993088849718,-7.729284713067653
0.03065057044374263,-7.505680834550509
0.030903908772454282,-7.284421318298541
0.031159341036380427,-7.065553550018835
0.03141688454267182,-6.849123390813979
0.03167655674152952,-6.6351751824168055
0.031938375227386684,-6.423751753835623
0.032202357740101176,-6.2148944292453105
0.03246852216615738,-6.008643036955398
0.03273688653987789,-5.805035919278626
0.03300746904464595,-5.60410994311729
0.03328028801413692,-5.405900511082457
0.03355536193356106,-5.210441572954403
0.03383270944091547,-5.017765637293382
0.034112349328247506,-4.827903783005116
0.03439430054292745,-4.64088567066844
0.03467858218893284,-4.456739553430259
0.034965213528142705,-4.275492287278271
0.03525421398164239,-4.097169340503681
0.03554560313104003,-3.921794802171349
0.03583940071979269,-3.7493913894230455
0.036135626654544756,-3.5799804534449757
0.03643430100647609,-3.4135819839432204
0.03673544401266253,-3.2502146119792967
0.03703907607744685,-3.0898956110330595
0.03734521777382104,-2.9326408961734205
0.03765388984482083,-2.7784650212330773
0.0379651132049305,-2.6273811739027484
0.0382789089415006,-2.4794011686771533
0.038595298316176176,-2.3345354376080922
0.038914302766337845,-2.192793018839896
0.039235943906554153,-2.05418154292763
0.03956024353004582,-1.9187072169622685
0.03988722361016294,-1.7863748065525864
0.040216906301873155,-1.6571876157416594
0.04054931394326347,-1.5311474649615113
0.040884469057053126,-1.4082546671598397
0.04122239435212033,-1.2885080022593236
0.04156311272504023,-1.1719046901409147
0.041906647261636926,-1.0584403623693794
0.04225302123854743,-0.9481090329096737
0.04260225812479849,-0.8409030681093381
0.04295438158339744,-0.7368131562494526
0.04330941547293479,-0.6358282769930645
0.04366738384920149,-0.5379356710830243
0.04402831096681817,-0.4431208106648352
0.044392221280879156,-0.35136737062884293
0.044759139448609195,-0.2626572013847652
0.04512909033103388,-0.1769703034953949
0.04550209899466474,-0.09428480460761346
0.04587819071319697,-0.014576939127256772
0.0462573909692226,0.06217896891283603
0.04663972545595633,0.13601051934134656
0.0470252200789772,0.20694724524935815
0.047413900957983084,0.2750206178673076
0.04780579442856113,0.3402640464971398
0.04820092704397188,0.4027128730966347
0.04859932557694813,0.462404361137557
0.04900101702150961,0.5193776783880686
0.04940602859479127,0.5736738733031699
0.04981438773888814,0.625335844746413
0.050226122122713955,0.6744083048084515
0.050641259643876585,0.7209377345364176
0.05105982843056795,0.7649723324390647
0.051481856843469634,0.8065619556882533
0.05190737347767514,0.8457580539958154
0.052336407164626654,0.8826135962055097
0.05276898697406929,0.9171829897034229
0.05320514221601999,0.9495219928141962
0.053644902442754286,0.9796876204161369
0.05408829745080777,1.0077380430730118
0.05453535728299577,1.0337324800452685
0.05498611223044867,1.057731086605752
0.055440592834663883,1.0797948361458287
0.05589882988957611,1.0999853976150908
0.05636085444364288,1.1183650088909902
0.056826697801949176,1.1349963467237942
0.05729639152832767,1.1499423939452655
0.05776996744749815,1.163266304667002
0.05824745764722352,1.1750312682248123
0.0587288944804836,1.1853003726491538
0.05921431056766803,1.1941364684575626
0.05970373879878561,1.2016020335729867
0.06019721233569374,1.2077590401719585
0.060694764614344344,1.2126688242581314
0.06119642934705042,1.2163919587402252
0.06170224052476922,1.218988130768697
0.06221223241940623,1.2205160240528947
0.06272643958613694,1.221033206840319
0.06324489686574782,1.220596026192387
0.06376763938699784,1.2192595091373066
0.06429470256899769,1.2170772712210165
0.06482612212361064,1.21410143291231
0.06536193405787125,1.210382544249109
0.06590217467642596,1.2059695180402028
0.06644688058399258,1.2009095718616116
0.06699608868784006,1.1952481790099325
0.06754983620029016,1.1890290284976182
0.06810816064123776,1.182293994098127
0.06867109984069408,1.1750831123730348
0.0692386919413489,1.1674345695397872
0.06981097540115587,1.1593846969682047
0.0703879889959379,1.1509679750274793
0.070969771822014,1.1422170449435054
0.07155636329884933,1.1331627282699126
0.07214780317172502,1.1238340535256828
0.0727441315144322,1.1142582895079616
0.07334538873198616,1.104460984751427
0.07395161556336528,1.0944660125750667
0.07456285308427003,1.0842956211341925
0.07517914270990726,1.0739704878794147
0.07580052619779584,1.0635097778156168
0.07642704565059558,1.0529312049520745
0.07705874351896098,1.0422510963397493
0.07769566260441634,1.031484458103106
0.07833784606225702,1.0206450428908378
0.07898533740447229,1.0097454181925798
0.07963818050269464,0.9987970349959548
0.0802964195911718,0.9878102962900418
0.08096009926976357,0.9767946249564551
0.08162926450696467,0.9657585306273289
0.08230396064295055,0.9547096751298828
0.0829842333926506,0.9436549361789701
0.08367012884884442,0.9326004690218795
0.0843616934852862,0.9215517657824899
0.08505897415985225,0.9105137122946454
0.08576201811771711,0.8994906422561446
0.08647087299455422,0.8884863885751526
0.08718558681976298,0.8775043318191573
0.0879062080197243,0.8665474457127116
0.08863278542108038,0.8556183396638588
0.08936536825404442,0.844719298329683
0.09010400615573486,0.8338523182593001
0.09084874917353988,0.8230191416769357
0.09159964776850789,0.8122212874892285
0.092356752818766,0.8014600796188717
0.0931201156229687,0.7907366727816418
0.09388978790377202,0.7800520758358228
0.0946658218113398,0.7694071728417994
0.09544826992687548,0.7588027419759733
0.09623718526618642,0.7482394724465995
0.09703262128327453,0.7377179795606824
0.09783463187395944,0.7272388180901702
0.09864327137952972,0.7168024940832916
0.0994585945904242,0.7064094752627404
0.10028065674994587,0.6960602001470185
0.10110951355800325,0.6857550860249343
0.10194522117488607,0.6754945359059219
0.10278783622506886,0.6652789445611601
0.10363741580104904,0.6551087037621738
0.10449401746721475,0.6449842068153447
0.1053576992637444,0.634905852482276
0.10622851971054093,0.6248740483676476
0.10710653781119508,0.6148892138482202
0.10799181305698502,0.6049517826087419
0.10888440543090552,0.595062204843334
0.1097843754117337,0.5852209491738507
0.11069178397812618,0.5754285043304553
0.11160669261275012,0.5656853806336687
0.11252916330645066,0.5559921113117688
0.11345925856244929,0.546349253682672
0.11439704140058075,0.5367573902249225
0.11534257536156114,0.5272171295587298
0.11629592451129511,0.5177291073544281
0.11725715344521477,0.5082939871829144
0.11822632729265815,0.49891246131989686
0.11920351172128144,0.48958525151368026
0.12018877294150758,0.48031310972423324
0.12118217771101424,0.4710968188396788
0.12218379333925498,0.46193719337502515
0.12319368769202203,0.45283508015672336
0.12421192919604251,0.4437913589957613
0.12523858684361655,0.43480694335111514
0.12627373019729127,0.42588278098479637
0.12731742939457322,0.4170198546091115
0.12836975515268248,0.4082191825263163
0.12943077877334216,0.39948181926048987
0.1305005721476116,0.3908088561810642
0.1315792077607553,0.38220142211727504
0.1326667586971564,0.3736606839624471
0.13376329864526662,0.3651878472669532
0.1348689019026007,0.35678415681839426
0.13598364338077,0.34845089720748423
0.13710759861055719,0.3401893933779281
0.1382408437470361,0.3320010111584275
0.13938345557472925,0.3238871577749105
0.14053551151281293,0.31584928234082765
0.1416970896203604,0.3078888763233829
0.14286826860163301,0.30000747398329963
0.14404912781141205,0.2922066527857392
0.1452397472603745,0.28448803377979415
0.14644020762051657,0.2768532819438505
0.14765059023061716,0.26930410649408376
0.14887097710175154,0.26184226115312126
0.15010145092284574,0.25446954437589
0.15134209506628157,0.24718779952946424
0.1525929935935434,0.23999891502369342
0.15385423126091569,0.23290482438919047
0.15512589352522513,0.22590750629922396
0.1564080665496298,0.21900898453189677
0.15770083720945952,0.2122113278688782
0.15900429309809955,0.20551664992690966
0.16031852253292836,0.19892710891810306
0.16164361456129892,0.19244490733506758
0.16297965896657457,0.1860722915566817
0.1643267462742115,0.17981155137035643
0.16568496775789132,0.17366501940647572
0.16705441544570776,0.16763507048063908
0.1684351821263996,0.16172412083931986
0.16982736135564022,0.15593462730441
0.17123104746237405,0.15026908631217206
0.1726463355552105,0.14473003284199848
0.1740733215288656,0.13932003923045122
0.17551210207066173,0.13404171386595753
0.17696277466707797,0.12889769975963516
0.178425437610354,0.1238906729877014
0.17990019000515295,0.1190233410009629
0.1813871317752732,0.11429844079700358
0.18288636367042185,0.1097187369507091
0.1843979872730382,0.10528701949894836
0.18592210500517914,0.10100610167530544
0.18745882013545798,0.09687881749097293
0.1890082367860401,0.09290801915807778
0.19057045993970081,0.08909657435192297
0.1921455954469354,0.08544736330892011
0.19373375003313437,0.08196327575720619
0.19533503130581145,0.0786472076773137
0.1969495477618977,0.07550205789055475
0.1985774087950914,0.07253072447320386
0.20021872470326918,0.06973610099495753
0.20187360669596216,0.06712107258060351
0.20354216690188778,0.06468851179433988
0.20522451837655054,0.06244127434668889
0.20692077510989898,0.06038219462454619
0.20863105203405247,0.05851408104547873
0.21035546503108532,0.05683971123807097
0.21209413094088136,0.055361827050746104
0.21384716756904942,0.05408312939227078
0.2156146936949041,0.05300627290785731
0.2173968290795167,0.052133860495592765
0.21919369447382656,0.05146843766875264
0.221005411626826,0.05101248677040049
0.22283210329380607,0.05076842104757562
0.2246738932446773,0.050738578593279904
0.22653090627235425,0.05092521616541634
0.22840326820120999,0.05133050289279151
0.23029110589560436,0.05195651387927591
0.23219454726847646,0.05280522371820373
0.23411372129001506,0.053878499930098744
0.23604875799639344,0.055178096337810345
0.237999788498584,0.05670564639415554
0.23996694499123805,0.058462656478155184
0.24195036076164605,0.0604504991769248
0.2439501701987675,0.0626704065712691
0.24596650880233487,0.06512346354393306
0.24799951319203817,0.06781060113039628
0.2500493211167778,0.07073258993293796
0.25211607146400195,0.07389003361953195
0.254199904269113,0.07728336252987111
0.25630096072495934,0.08091282741154815
0.25841938319140073,0.08477849331000475
0.26055531520495223,0.08888023363644704
0.2627089014885136,0.09321772443836507
0.26488028796117097,0.09779043889765782
0.2670696217480878,0.10259764208166655
0.2692770511904696,0.10763838597251796
0.2715027258556189,0.11291150480030099
0.27374679654706546,0.11841561070545403
0.2760094153147876,0.12414908975559957
0.27829073546551325,0.13011009834168996
0.2805909115731055,0.13629655997788914
0.28291009948904,0.14270616252901913
0.28524845635296037,0.1493363558886176
0.28760614060332995,0.15618435012983822
0.2899833119881624,0.16324711415031634
0.2923801315758497,0.17052137483104057
0.2947967617660737,0.1780036167278869
0.29723336630080827,0.18569008231306228
0.29969011027541764,0.1935767727821418
0.30216716014983797,0.20165944944059433
0.3046646837598611,0.2099336356819561
0.30718285032850146,0.21839461956774808
0.30972183047746604,0.22703745701726397
0.3122817962387138,0.2358569756131007
0.31486292106610964,0.2448477790260879
0.31746537984718143,0.254004252060948
0.32008934891496477,0.2633205663215099
0.32273500605995575,0.2727906864919688
0.32540253054215235,0.28240837722800405
0.32809210310320536,0.29216721064917583
0.33080390597865966,0.3020605744212972
0.3335381229103067,0.3120816804150498
0.3362949391586317,0.32222357392442
0.3390745415153646,0.332479143426074
0.34187711831614087,0.34284113085828627
0.3447028594532573,0.3533021423955146
0.34755195638854336,0.36385465969246567
0.350424602166329,0.3744910515690524
0.3533209914265291,0.38520358610560446
0.3562413204178298,0.3959844431154571
0.35918578701098286,0.4068257269601795
0.3621545907122184,0.41771947967087575
0.3651479326767565,0.428657694337208
0.3681660157224426,0.4396323287244285
0.3712090443434839,0.4506353190771798
0.374277224724311,0.46165859406781806
0.37737076475354236,0.47269408884584163
0.38048987403807505,0.4837337591443908
0.38363476391728496,0.49476959539901466
0.386805647477344,0.5057936368336162
0.3900027395656633,0.516797985468272
0.39322625680544443,0.5277748200035728
0.39647641761036323,0.5387164095364922
0.39975344219936226,0.5496151270630805
0.40305755261157783,0.5604634627240932
0.40638897272138197,0.5712540367503848
0.40974792825354883,0.5819796120660659
0.41313464679855505,0.5926331065086892
0.41654935782799335,0.6032076046271102
0.4199922927101279,0.6136963690194882
0.4234636847255636,0.6240928511755478
0.4269637690830598,0.6343907017894312
0.4304927829354598,0.6445837805114705
0.43405096539576576,0.6546661651097001
0.43763855755333747,0.6646321600142717
0.44125580249022495,0.674476304220606
0.44490294529764507,0.6841933785298302
0.448580233092581,0.6937784121077735
0.45228791503453275,0.703226688346805
0.45602624234239264,0.7125337500176148
0.45979546831147283,0.7216954037011667
0.46359584833066525,0.730707723493975
0.46742763989974284,0.7395670539829531
0.47129110264681345,0.7482700124891426
0.4751864983459036,0.7568134905825468
0.47911409093470325,0.7651946548734054
0.4830741465324411,0.7734109470880095
0.4870669334579239,0.7814600834401425
0.4910927222477091,0.7893400533118439
0.4951517856744418,0.7970491172599536
0.49924439876533433,0.8045858043673146
0.5033708388207977,0.8119489089599463
0.507531385433238,0.8191374867137503
0.5117263205059918,0.826150850176302
0.5159559282724354,0.8329885637312994
0.5202204953152356,0.8396504380348493
0.5245203105857736,0.8461365239544099
0.5288556654237218,0.8524471060424779
0.533226853576779,0.8585826955782949
0.5376341712205825,0.8645440232118208
0.5420779169787664,0.8703320312449018
0.5465583919432043,0.8759478655852119
0.5510758996944014,0.8813928674087975
0.5556307463220717,0.8866685645673231
0.5602232404458739,0.8917766627759914
0.5648536932363197,0.8967190366179701
0.5695224184358646,0.9014977204007545
0.5742297323801575,0.9061148988993136
0.5789759540194831,0.910572898020212
0.5837614049403639,0.9148741754199825
0.588586409387359,0.9190213111100897
0.5934512942850242,0.9230169980796449
0.5983563892600715,0.926864032965862
0.6033020266636999,0.9305653068008506
0.6082885415941108,0.934123795861966
0.6133162719192213,0.9375425526514198
0.618385558299547,0.9408246970292782
0.623496744211294,0.9439734075224004
0.6286501759696218,0.9469919128301708
0.6338462027521166,0.9498834835462464
0.639085176622447,0.9526514241138055
0.6443674525542143,0.9552990650301132
0.6496933884550138,0.9578297553145143
0.655063345190674,0.9602468552522777
0.660477686609719,0.9625537294250806
0.6659367795680101,0.9647537400372729
0.6714409939536142,0.9668502405455095
0.6769907027118546,0.9688465695977679
0.6825862818705897,0.9707460452863187
0.6882281105656879,0.9725519597177638
0.6939165710667121,0.9742675739019128
0.6996520488028303,0.9758961129599658
0.7054349323889195,0.9774407616512343
0.7112656136519091,0.9789046602165025
0.717144487657317,0.9802909005350171
0.7230719527360288,0.9816025225911202
0.7290484105112823,0.9828425112455879
0.7350742659258761,0.984013793305888
0.7411499272696169,0.9851192348888036
0.7472758062069722,0.9861616390681431
0.7534523178049748,0.9871437437996458
0.7596798805613346,0.9880682201146184
0.7659589164328061,0.9889376705733605
0.7722898508637667,0.9897546279689975
0.7786731128150541,0.9905215542720015
0.7851091347930264,0.9912408398053666
0.7915983528788622,0.9919148026401826
0.7981412067581191,0.9925456882011637
0.8047381397505123,0.9931356690715679
0.811389598839966,0.9936868449868576
0.8180960347048848,0.9942012430064401
0.8248579017487028,0.9946808178528226
0.8316756581306669,0.9951274524075873
0.8385497657968752,0.9955429583536799
0.8454806905115879,0.9959290769536353
0.8524689018887731,0.9962874799535242
0.8595148734239392,0.9966197706025949
0.8666190825262035,0.9969274847788001
0.8737820105506536,0.9972120922106362
0.8810041428309486,0.9974749977859825
0.8882859687122154,0.9977175429389068
0.8956279815841998,0.9979410071056967
0.9,0.9980647219928064
0.9030306789146911,0.9981466092416765
0.9104945622832421,0.9983355093907035
0.9180201374151391,0.9985088102995434
0.9256079142156824,0.9986675590696811
0.9332584068047217,0.9988127488394419
0.9409721335515032,0.9989453204896643
0.9487496171097872,0.9990661643664914
0.9565913844532554,0.9991761220152114
0.9644979669112302,0.999275987919413
0.9724699002046597,0.9993665112400733
0.9805077244824324,0.9994483975495334
0.9886119843579596,0.9995223105556597
0.9967832289460905,0.9995888738118144
1.005022011900312,0.9996486724085939
1.013328891450256,0.9997022546436085
1.0217044304395382,0.999750133665894
1.0301491963638763,0.9997927890918431
1.0386637614095593,0.9998306685898538
1.0472487024922,0.999864189431168
1.0559046012958402,0.9998937400046537
1.0646320443123483,0.9999196812935561
1.0734316228811716,0.9999423483125
1.0823039332293967,0.9999620515032625
1.0912495765121422,0.999979078088092
1.1002691588533051,0.9999936933795495
1.1093632913866125,1.0000061420460864
1.1185325902970473,1.0000166493327594
1.1277776768625805,1.0000254222366811
1.1370991774962824,1.0000326506369899
1.1464977237887604,1.0000385083792822
1.155973952550945,1.0000431543146218
1.1655285058572544,1.000046733293374
1.1751620310890807,1.000049377114264
1.1848751809786728,1.0000512054291726
1.1946686136533438,1.000052326604308
1.2045429926800828,1.0000528385384868
1.2144989871104965,1.000052829439368
1.2245372715261584,1.0000523785585538
1.2346585260843088,1.0000515568865558
1.2448634365639324,1.0000504278086924
1.2551526944122415,1.0000490477230415
1.2655269967915057,1.0000474666216146
1.2759870466263097,1.0000457286359736
1.2865335526511599,1.0000438725485337
1.2971672294585241,1.0000419322708274
1.307888797547242,1.0000399372900273
1.318698983371335,1.0000379130850303
1.3295985193892472,1.0000358815134187
1.3405881441134528,1.0000338611706145
1.351668602160516,1.0000318677225344
1.3628406443015217,1.0000299142130478
1.3741050275129678,1.000028011347524
1.3854625150280324,1.000026167753734
1.3969138763883069,1.0000243902213595
1.4084598874959293,1.0000226839213167
1.4201013306661485,1.0000210526061024
1.4318389946803494,1.0000194987923041
1.4436736748394765,1.000018023926414
1.4556061730179435,1.0000166285350247
1.467637297717941,1.000015312360469
