f_Hz,phi_ref,phi_mcgt,phi_mcgt_raw,phi_mcgt_cal
47.86300923226385,75.4835490641241,64.39113249086587,101.31298833335781,64.39113249086587
48.97788193684461,75.96524366847397,64.11385091823155,100.52271902341394,64.11385091823155
50.11872336272725,76.42867917711865,63.88604901708382,99.76998036555138,63.88604901708382
51.28613839913648,76.87475102605423,63.7068487302395,99.0536159741702,63.7068487302395
52.48074602497726,77.30436290205252,63.57542375782512,98.37251473787848,63.57542375782512
53.70317963702527,77.71841158116152,63.49099811794173,97.72560922914633,63.49099811794173
54.954087385762456,78.11777585727381,63.45284477000373,97.1118741731164,63.45284477000373
56.23413251903491,78.50300729222046,63.46028429866177,96.53032497339899,63.46028429866177
57.543993733715695,78.87511410125185,63.51268365630406,95.98001629276233,63.51268365630406
58.8843655355589,79.23455801421221,63.60945496220874,95.46004068670487,63.60945496220874
60.25595860743578,79.58213504454449,63.750054356498026,94.96952728797251,63.750054356498026
61.65950018614822,79.91840590497728,63.93398090711915,94.50764054015585,63.93398090711915
63.09573444801933,80.24368008256477,64.16077556814761,94.0735789785712,64.16077556814761
64.56542290346556,80.55850922896354,64.430020187779,93.66657405669747,64.430020187779
66.06934480075961,80.86353619488702,64.74133656444023,93.28588901650345,64.74133656444023
67.60829753919819,81.15935853707116,65.09438554951775,92.93081780106462,65.09438554951775
69.18309709189363,81.44650323356468,65.48886619525956,92.60068400792562,65.48886619525956
70.79457843841381,81.72540584847273,65.92451494647051,92.29483988172437,65.92451494647051
72.44359600749898,81.9965774446262,66.40110487467533,92.01266534464722,66.40110487467533
74.13102413009177,82.2603985593857,66.91844495348225,91.7535670633394,66.91844495348225
75.85775750291836,82.51731310176928,67.47637937393182,91.51697755094565,67.47637937393182
77.6247116628692,82.76767462493595,68.07478689866853,91.3023543030044,68.07478689866853
79.43282347242814,83.01182783458313,68.71358025382278,91.10917896596872,68.71358025382278
81.28305161640995,83.25005549907763,69.39270555753976,90.93695653717073,69.39270555753976
83.17637711026708,83.48266737811315,70.11214178413715,90.78521459509149,70.11214178413715
85.11380382023768,83.70992561103185,70.87190026292103,90.65350255884054,70.87190026292103
87.09635899560806,83.9321109837982,71.67202421073085,90.54139097579035,71.67202421073085
89.12509381337459,84.14940809950865,72.51258829732902,90.44847083634991,72.51258829732902
91.20108393559096,84.36206020201625,73.39369824278862,90.37435291489965,73.39369824278862
93.3254300796991,84.57025485267454,74.31549044607601,90.31866713594682,74.31549044607601
95.49925860214358,84.77417865637128,75.27813164405964,90.28106196459532,75.27813164405964
97.72372209558108,84.97396469801589,76.28181860021637,90.26120382045714,76.28181860021637
100.0,85.16979940838847,77.32677782234097,90.25877651416667,77.32677782234097
102.32929922807536,85.36180602705319,78.41326530859956,90.27348070568887,78.41326530859956
104.71285480508996,85.55011065353149,79.54156632130162,90.30503338364355,79.54156632130162
107.1519305237607,85.7348380505267,80.71199518779756,90.35316736489692,80.71199518779756
109.64781961431852,85.91606854033313,81.92489512794086,90.417630813699,81.92489512794086
112.2018454301963,86.0939154960339,83.18063810758423,90.4981867796734,83.18063810758423
114.81536214968828,86.26846162207062,84.47962471760879,90.59461275399113,84.47962471760879
117.48975549395304,86.43976945209823,85.8222840780147,90.70670024308554,85.8222840780147
120.22644346174133,86.60792148129082,87.20907376662942,90.83425435928943,87.20907376662942
123.02687708123813,86.77296584027792,88.64047977201756,90.97709342779893,88.64047977201756
125.89254117941675,86.93495526867586,90.11701647020143,91.13504860939017,90.11701647020143
128.82495516931348,87.09394235619234,91.63922662482895,91.3079635383375,91.63922662482895
131.82567385564073,87.24995443405118,93.20768141044977,91.49569397500197,93.20768141044977
134.89628825916532,87.40302555435716,94.82298045858478,91.69810747257856,94.82298045858478
138.03842646028852,87.55318132635963,96.48575192629852,91.91508305751105,96.48575192629852
141.25375446227554,87.7004444915741,98.19665258700593,92.14651092310004,98.19665258700593
144.5439770745928,87.84482727921407,99.95636794327021,92.39229213584969,99.95636794327021
147.91083881682073,87.98634235573063,101.7656123613674,92.6523383541138,101.7656123613674
151.3561248436207,88.1249756676728,103.6251292274168,92.92657155862005,103.6251292274168
154.88166189124811,88.26070936309046,105.53569112489768,93.21492379446656,105.53569112489768
158.48931924611142,88.39353000166474,107.49810003339107,93.51733692419937,107.49810003339107
162.181009735893,88.52343104100781,109.51318754840938,93.83376239159642,109.51318754840938
165.95869074375597,88.65038595490037,111.5818151221923,94.16416099579527,111.5818151221923
169.82436524617444,88.77436471142028,113.70487432536984,94.5085026754179,113.70487432536984
173.78008287493762,88.895316569038,115.88328712940987,94.86676630235725,115.88328712940987
177.82794100389228,89.01317995670226,118.11800620978948,95.23893948490424,118.11800620978948
181.97008586099827,89.12788047999187,120.41001526984411,95.62501837990544,120.41001526984411
186.20871366628677,89.23931488369679,122.76032938526862,96.02500751365422,122.76032938526862
190.54607179632484,89.34736299433763,125.16999536926153,96.43891961122826,125.16999536926153
194.98445997580453,89.45186720765406,127.64009215832212,96.86677543399944,127.64009215832212
199.52623149688787,89.55264057680898,130.17173121872543,97.30860362505011,130.17173121872543
204.17379446695296,89.64945422390147,132.76605697371838,97.76444056224224,132.76605697371838
208.92961308540407,89.7420256949175,135.4242472514967,98.23433021869424,135.4242472514967
213.79620895022325,89.83000429271425,138.14751375403978,98.7183240304306,138.14751375403978
218.7761623949552,89.91296771744334,140.93710254689591,99.21648077097852,140.93710254689591
223.872113856834,89.99039569291715,143.7942945700257,99.72886643269372,143.7942945700257
229.08676527677747,90.06164607253464,146.72040616982997,100.2555541146071,146.72040616982997
234.42288153199223,90.12593903327064,149.71678965250328,100.79662391659195,149.71678965250328
239.88329190194895,90.18231922747434,152.78483385886958,101.35216283965869,152.78483385886958
245.4708915685031,90.22962992908997,155.92596476087198,101.92226469219213,155.92596476087198
251.18864315095823,90.26649882156796,159.1416460799056,102.50703000195392,159.1416460799056
257.03957827688646,90.2913464434794,162.4333799271977,103.10656593367906,162.4333799271977
263.02679918953817,90.30245109131174,165.80270746645428,103.72098621210309,165.80270746645428
269.1534803926914,90.2981272107334,169.2512095990073,104.35041105026282,169.2512095990073
275.4228703338166,90.2770929407095,172.78050767171413,104.99496708291906,172.78050767171413
