f_Hz,phi_ref,phi_mcgt,phi_mcgt_raw,phi_mcgt_cal
47.86300923226385,75.4835490641241,69.35402409490845,159.62995353541498,69.35402409490845
48.97788193684461,75.96524366847397,69.18666884537032,160.593008418348,69.18666884537032
50.11872336272725,76.42867917711865,69.05607039030201,161.61915073024062,69.05607039030201
51.28613839913648,76.87475102605423,68.9611873326171,162.70795239327225,68.9611873326171
52.48074602497726,77.30436290205252,68.90101358932787,163.85903492976206,68.90101358932787
53.70317963702527,77.71841158116152,68.87457688479923,165.07206828818738,68.87457688479923
54.954087385762456,78.11777585727381,68.88093729077484,166.34676972372557,68.88093729077484
56.23413251903491,78.50300729222046,68.9191858111952,167.68290273151948,68.9191858111952
57.543993733715695,78.87511410125185,68.98844300989614,169.08027603093967,68.98844300989614
58.8843655355589,79.23455801421221,69.08785767933759,170.53874259918234,69.08785767933759
60.25595860743578,79.58213504454449,69.2166055485759,172.05819875260983,69.2166055485759
61.65950018614822,79.91840590497728,69.3738880287506,173.63858327430208,69.3738880287506
63.09573444801933,80.24368008256477,69.55893099441313,175.27987658634996,69.55893099441313
64.56542290346556,80.55850922896354,69.77098359908001,176.9820999654794,69.77098359908001
66.06934480075961,80.86353619488702,70.00931712344357,178.74531480065207,70.00931712344357
67.60829753919819,81.15935853707116,70.27322385472374,180.5696218913431,70.27322385472374
69.18309709189363,81.44650323356468,70.56201599569269,182.45516078524952,70.56201599569269
70.79457843841381,81.72540584847273,70.87502460194887,184.40210915423373,70.87502460194887
72.44359600749898,81.9965774446262,71.21159854606054,186.4106822073538,71.21159854606054
74.13102413009177,82.2603985593857,71.57110350724285,188.48113213988415,71.57110350724285
75.85775750291836,82.51731310176928,71.95292098526899,190.61374761726864,71.95292098526899
77.6247116628692,82.76767462493595,72.35644733735867,192.808853293001,72.35644733735867
79.43282347242814,83.01182783458313,72.78109283681994,195.0668093594608,72.78109283681994
81.28305161640995,83.25005549907763,73.22628075225762,197.38801113078242,73.22628075225762
83.17637711026708,83.48266737811315,73.69144644619487,199.77288865686722,73.69144644619487
85.11380382023768,83.70992561103185,74.17603649198571,202.22190636769318,74.17603649198571
87.09635899560806,83.9321109837982,74.67950780792705,204.73556274710734,74.67950780792705
89.12509381337459,84.14940809950865,75.2013268075086,207.31439003532813,75.2013268075086
91.20108393559096,84.36206020201625,75.74096856476498,209.95895395941238,75.74096856476498
93.3254300796991,84.57025485267454,76.29791599372366,212.66985349098252,76.29791599372366
95.49925860214358,84.77417865637128,76.87165904096315,215.44772063053267,76.87165904096315
97.72372209558108,84.97396469801589,77.46169389032478,218.29322021767302,77.46169389032478
100.0,85.16979940838847,78.06752217883961,221.20704976669313,78.06752217883961
102.32929922807536,85.36180602705319,78.68865022295621,224.18993932685987,78.68865022295621
104.71285480508996,85.55011065353149,79.32458825417358,227.24265136688985,79.32458825417358
107.1519305237607,85.7348380505267,79.97484966320546,230.3659806830659,79.97484966320546
109.64781961431852,85.91606854033313,80.63895025181574,233.5607543304912,80.63895025181574
112.2018454301963,86.0939154960339,81.31640749148755,236.8278315770021,81.31640749148755
114.81536214968828,86.26846162207062,82.00673978809948,240.16810387928257,82.00673978809948
117.48975549395304,86.43976945209823,82.70946575180108,243.58249488074927,82.70946575180108
120.22644346174133,86.60792148129082,83.4241034712924,247.07196043079819,83.4241034712924
123.02687708123813,86.77296584027792,84.15016979172567,250.63748862502666,84.15016979172567
125.89254117941675,86.93495526867586,84.88717959545981,254.28009986606395,84.88717959545981
128.82495516931348,87.09394235619234,85.63464508491009,258.0008469446674,85.63464508491009
131.82567385564073,87.24995443405118,86.39207506674543,261.80081514076045,86.39207506674543
134.89628825916532,87.40302555435716,87.15897423669571,265.68112234410705,87.15897423669571
138.03842646028852,87.55318132635963,87.93484246424114,269.64291919433765,87.93484246424114
141.25375446227554,87.7004444915741,88.71917407646166,273.6873892400586,88.71917407646166
144.5439770745928,87.84482727921407,89.51145714033615,277.8157491167991,89.51145714033615
147.91083881682073,87.98634235573063,90.31117274278225,282.0292487435613,90.31117274278225
151.3561248436207,88.1249756676728,91.11779426773691,286.3291715377586,91.11779426773691
154.88166189124811,88.26070936309046,91.93078666958431,290.71683464834763,91.93078666958431
158.48931924611142,88.39353000166474,92.74960574223707,295.193589206967,92.74960574223707
162.181009735893,88.52343104100781,93.57369738318559,299.76082059692004,93.57369738318559
165.95869074375597,88.65038595490037,94.40249685183119,304.4199487398495,94.40249685183119
169.82436524617444,88.77436471142028,95.23542802141995,309.17242839996516,95.23542802141995
173.78008287493762,88.895316569038,96.0719026238987,314.0197495057047,96.0719026238987
177.82794100389228,89.01317995670226,96.91131948701263,318.96343748871897,96.91131948701263
181.97008586099827,89.12788047999187,97.75306376296717,324.0050536400878,97.75306376296717
186.20871366628677,89.23931488369679,98.59650614797408,329.1461954836834,98.59650614797408
190.54607179632484,89.34736299433763,99.44100209200252,334.3884971666144,99.44100209200252
194.98445997580453,89.45186720765406,100.28589099805373,339.7336298666965,100.28589099805373
199.52623149688787,89.55264057680898,101.13049541027627,345.1833022169058,101.13049541027627
204.17379446695296,89.64945422390147,101.97412019023463,350.73926074678303,101.97412019023463
208.92961308540407,89.7420256949175,102.81605168064291,356.4032903407714,102.81605168064291
213.79620895022325,89.83000429271425,103.65555685587037,362.1772147134824,103.65555685587037
218.7761623949552,89.91296771744334,104.4918824585198,368.0628969018924,104.4918824585198
223.872113856834,89.99039569291715,105.3242541213771,374.06223977448536,105.3242541213771
229.08676527677747,90.06164607253464,106.15187547402292,380.1771865573701,106.15187547402292
234.42288153199223,90.12593903327064,106.97392723339149,386.4097213774097,106.97392723339149
239.88329190194895,90.18231922747434,107.78956627755534,392.761869822412,107.78956627755534
245.4708915685031,90.22962992908997,108.5979247020066,399.235699518438,108.5979247020066
251.18864315095823,90.26649882156796,109.3981088576981,405.83332072429994,109.3981088576981
257.03957827688646,90.2913464434794,110.18919837009781,412.5568869433275,110.18919837009781
263.02679918953817,90.30245109131174,110.97024513850391,419.4085955524948,110.97024513850391
269.1534803926914,90.2981272107334,111.74027231485269,426.39068844900055,111.74027231485269
275.4228703338166,90.2770929407095,112.49827326124819,433.50545271442047,112.49827326124819
281.8382931264455,90.2390407980118,113.24321048542515,440.7552212965426,113.24321048542515
288.40315031266056,90.18535536784442,113.97401455334978,448.1423737090202,113.97401455334978
295.1209226666384,90.11968358219532,114.68958297814788,455.66933674897905,114.68958297814788
301.9951720402016,90.04780348333595,115.38877908453986,463.33858523272414,115.38877908453986
309.0295432513592,89.97655572187517,116.07043084794651,471.15264274970605,116.07043084794651
316.227766016838,89.91218881020409,116.73332970741717,479.1140824349129,116.73332970741717
323.5936569296281,89.8590341100671,117.37622935151705,487.2255277598635,117.37622935151705
331.1311214825911,89.81911083494444,117.99784447629469,495.4896533423848,117.99784447629469
338.8441561392028,89.79252813177314,118.59684951443666,503.9091857753684,118.59684951443666
346.73685045253166,89.77820714618053,119.17187733469865,512.4869044747109,119.17187733469865
354.8133892335753,89.77451529222154,119.72151791068507,521.2256425466496,119.72151791068507
363.0780547701014,89.77969240617878,120.24431695803457,530.1282876747113,120.24431695803457
371.5352290971728,89.79207482578353,120.7387745390455,539.1977830265064,120.7387745390455
380.1893963205613,89.810193119475,121.20334363376378,548.4371281806104,121.20334363376378
389.04514499428046,89.83279163482536,121.63642867652794,557.8493800737771,121.63642867652794
398.1071705534973,89.8588184931004,122.03638405695375,567.4376539687397,122.03638405695375
407.380277804113,89.88739869030694,122.40151258431268,577.2051244428677,122.40151258431268
416.8693834703355,89.91780542037598,122.73006391424508,587.1550263979559,122.73006391424508
426.5795188015925,89.94943332083098,123.02023293671868,597.2906560914274,123.02023293671868
436.5158322401661,89.98177572020084,123.27015812412583,607.615372189243,123.27015812412583
446.6835921509635,90.01440514969963,123.47791983838687,618.1325968408188,123.47791983838687
457.0881896148752,90.04695807645662,123.64153859590357,628.8458167762674,123.64153859590357
467.7351412871981,90.07912218667452,123.7589732891812,639.7585844262794,123.7589732891812
478.630092322638,90.11062620461216,123.82811936390999,650.8745190649721,123.82811936390999
489.7788193684461,90.14123227728192,123.84680695027629,662.1973079760503,123.84680695027629
501.18723362727246,90.17072923047004,123.81279894723838,673.7307076426217,123.81279894723838
512.8613839913648,90.1989274506176,123.72378905847836,685.4785449610271,123.72378905847836
524.8074602497722,90.22565471834952,123.57739977871506,697.4447184790539,123.57739977871506
537.0317963702527,90.25075269103606,123.3711803290239,709.6331996589026,123.3711803290239
549.5408738576248,90.27407463622956,123.10260453979242,722.0480341652972,123.10260453979242
562.341325190349,90.29548247813256,122.76906867989476,734.6933431791347,122.76906867989476
575.4399373371566,90.31484534553024,122.36788923064671,747.5733247370788,122.36788923064671
588.843655355589,90.33203813462973,121.89630060306456,760.6922550975094,121.89630060306456
602.5595860743581,90.3469395931458,121.3514527969171,774.0544901332538,121.3514527969171
616.5950018614822,90.35943208446751,120.7304090000282,787.6644667515402,120.7304090000282
630.957344480193,90.369400006346,120.03014312624691,801.5267043416122,120.03014312624691
645.6542290346556,90.376729366433,119.24753729046756,815.6458062504587,119.24753729046756
660.6934480075964,90.3813067985793,118.379379219047,830.0264612871296,118.379379219047
676.0829753919819,90.38301940300192,117.42235959391951,844.6734452561104,117.42235959391951
691.8309709189363,87.96459430051422,116.37306932868091,859.5916225202465,116.37306932868091
707.945784384138,87.96459430051422,115.22799677485864,874.7859475937045,115.22799677485864
724.4359600749906,87.96459430051422,113.98352485655823,890.2614667654888,113.98352485655823
741.3102413009177,87.96459430051422,112.63592813161915,906.0233197540293,112.63592813161915
758.5775750291835,87.96459430051422,111.18136977737822,922.076741393372,111.18136977737822
776.247116628692,87.96459430051422,109.61589849908864,938.4270633515091,109.61589849908864
794.3282347242822,87.96459430051422,107.93544535899719,955.0797158814039,107.93544535899719
812.8305161640995,87.96459430051422,106.1358205240366,972.0402296052819,106.1358205240366
831.7637711026708,87.96459430051422,104.21270993003589,989.3142373327566,104.21270993003589
851.1380382023759,87.96459430051422,102.16167186030782,1006.907475913379,102.16167186030782
870.9635899560806,87.96459430051422,99.97813343641485,1024.825788124215,99.97813343641485
891.2509381337459,87.96459430051422,97.65738701886755,1043.07512459306,97.65738701886755
912.0108393559096,87.96459430051422,95.19458651544915,1061.6615457579205,95.19458651544915
933.2543007969904,87.96459430051422,92.58474359481147,1080.5912238633966,92.58474359481147
954.992586021436,87.96459430051422,89.822723802925,1099.8704449946176,89.822723802925
977.2372209558112,87.96459430051422,86.9032425799112,1119.5056111493911,86.9032425799112
1000.0,87.96459430051422,83.82086117471863,1139.503242349251,83.82086117471863
1023.2929922807548,87.96459430051422,80.5699824550561,1159.8699787900912,80.5699824550561
1047.1285480508996,87.96459430051422,77.1448466099182,1180.6125830330782,77.1448466099182
1071.519305237607,87.96459430051422,73.53952674198467,1201.7379422365866,73.53952674198467
1096.4781961431852,87.96459430051422,69.74792434710253,1223.2530704298545,69.74792434710253
1122.018454301963,87.96459430051422,65.76376467800446,1245.165110829147,65.76376467800446
1148.1536214968828,87.96459430051422,61.58059198931983,1267.4813381971478,61.58059198931983
1174.897554939529,87.96459430051422,57.1917646609063,1290.209161246384,57.1917646609063
1202.2644346174131,87.96459430051422,52.590450196411666,1313.3561250874668,52.590450196411666
1230.268770812381,87.96459430051422,47.76962009393719,1336.929913722944,47.76962009393719
1258.9254117941675,87.96459430051422,42.72204458557371,1360.9383525876124,42.72204458557371
1288.2495516931335,87.96459430051422,37.44028724251939,1385.3894111360883,37.44028724251939
1318.2567385564075,87.96459430051422,31.9166994423922,1410.29120547854,31.9166994423922
1348.9628825916532,87.96459430051422,26.14341469528881,1435.6520010653994,26.14341469528881
1380.3842646028852,87.96459430051422,20.11234282503119,1461.4802154219938,20.11234282503119
1412.537544622754,87.96459430051422,13.815164001980747,1487.7844209339462,13.815164001980747
1445.439770745928,87.96459430051422,7.243322623696258,1514.5733476843232,7.243322623696258
1479.1083881682073,87.96459430051422,0.38802103962621004,1541.855886343414,0.38802103962621004
1513.5612484362086,87.96459430051422,-6.759786884070081,1569.6410911121457,-6.759786884070081
1548.816618912481,87.96459430051422,-14.209402363561367,1597.938182720069,-14.209402363561367
1584.893192461114,87.96459430051422,-21.97038846434816,1626.756551478948,-21.97038846434816
1621.81009735893,87.96459430051422,-30.052577040424467,1656.1057603929175,-30.052577040424467
1659.5869074375614,87.96459430051422,-38.466075849884646,1685.9955483262977,-38.466075849884646
1698.2436524617442,87.96459430051422,-47.22127585138992,1716.4358332300594,-47.22127585138992
1737.8008287493765,87.96459430051422,-56.32885868599851,1747.436715428059,-56.32885868599851
1778.2794100389228,87.96459430051422,-65.79980434897038,1779.0084809640903,-65.79980434897038
1819.7008586099844,87.96459430051422,-75.64539905628999,1811.1616050109155,-75.64539905628999
1862.087136662868,87.96459430051422,-85.87724331074287,1843.906755342348,-85.87724331074287
1905.4607179632485,87.96459430051422,-96.5072601725185,1877.254795869598,-96.5072601725185
1949.8445997580452,87.96459430051422,-107.54770373941369,1911.2167902430115,-107.54770373941369
1995.262314968881,87.96459430051422,-119.01116784185865,1945.8040055204365,-119.01116784185865
2041.7379446695293,87.96459430051422,-130.91059495808736,1981.027915903394,-130.91059495808736
