R_over_R0,f_R,f_RR,m_s2_over_R0
1565606.590164436,0.740578066916794,2.886562415345098e-07,333333.0
1628733.4479170826,0.7383843518929997,2.808898838214099e-07,333332.9999999999
1694405.6462258757,0.7361828032572577,2.732265193679979e-07,333332.99999999994
1762725.8158691784,0.7339734832340735,2.6567013805287687e-07,333333.00000000006
1833800.7258050742,0.73175645473698,2.5822447792392605e-07,333332.99999999994
1907741.4500270695,0.729531781364507,2.5089301947762064e-07,333333.0000000001
1984663.5411476162,0.7272995273960549,2.4367898124804585e-07,333333.0
2064687.210980662,0.7250597577876734,2.3658531669239414e-07,333333.0000000001
2147937.5184055218,0.7228125381677462,2.2961471234936525e-07,333332.9999999999
2234544.564805582,0.72055793483258,2.2276958723723062e-07,333332.99999999994
2324643.6973873093,0.7182960147418995,2.1605209344943349e-07,333332.99999999994
2418375.7206972996,0.7160268455142484,2.0946411789758065e-07,333333.0
2515887.1166678984,0.7137504954222954,2.030072851445872e-07,333333.0000000001
2617330.273535311,0.7114670333880466,1.9668296126459925e-07,333333.00000000006
2722863.7239879,0.709176528977966,1.904922586611794e-07,333332.99999999994
2832652.3929169057,0.7068790523979994,1.8443604177107713e-07,333333.0000000001
2946867.8551566964,0.7045746744885083,1.7851493357774686e-07,333333.0000000001
3065688.603617405,0.7022634667191094,1.727293228565514e-07,333332.9999999998
3189300.3282289235,0.6999455011834221,1.6707937207230605e-07,333333.0000000002
3317896.2061322466,0.697620850593724,1.6156502584939243e-07,333332.99999999994
3451677.2035715864,0.6952895882755141,1.5618601993507128e-07,333332.99999999965
3590852.3899591267,0.6929517881619867,1.5094189057776409e-07,333333.00000000006
3735639.264603186,0.6906075247884107,1.4583198424389766e-07,333333.0000000002
3886264.0966103915,0.6882568732864225,1.408554675993332e-07,333333.0
4042962.2784930635,0.6858999093782261,1.3601133768435092e-07,333333.0000000001
4205978.694034432,0.683536709370704,1.3129843221456244e-07,333333.0000000001
4375568.100986538,0.6811673501494409,1.2671543994389562e-07,333333.0000000002
4551995.529198935,0.6787919091726554,1.2226091102985908e-07,333333.00000000006
4735536.694800343,0.6764104644650472,1.1793326734558721e-07,333332.9999999998
4926478.431080531,0.6740230946115534,1.1373081268760754e-07,333333.00000000006
5125119.136745818,0.6716298787510219,1.0965174283280822e-07,333333.0000000001
5331769.242248687,0.6692308965697932,1.0569415540264943e-07,333333.00000000006
5546751.694920324,0.6668262282952007,1.0185605949720928e-07,333332.9999999999
5770402.463664167,0.6644159546889838,9.813538506613157e-08,333333.00000000023
6003071.063999239,0.6620001570406174,9.452999198790957e-08,333333.0000000002
6245121.104273796,0.6595789171605559,9.103767883316102e-08,333333.0000000001
6496930.853902843,0.6571523173733953,8.765619129159745e-08,333332.9999999998
6758893.834517581,0.6547204405109529,8.438323024623409e-08,333333.0000000002
7031419.434950666,0.652283369905264,8.121645948201313e-08,333333.00000000035
7314933.551018223,0.6498411893814985,7.815351301940757e-08,333333.0
7609879.251098638,0.6473939832507966,7.51920020667177e-08,333333.0000000001
7916717.46854809,0.6449418363030248,7.232952158767484e-08,333332.9999999998
8235927.722035033,0.6424848337994542,6.956365648361163e-08,333332.9999999999
8568008.864919351,0.6400230614653587,6.689198739185542e-08,333332.9999999995
8913479.864847202,0.6375566054825381,6.431209610415253e-08,333332.99999999965
9272880.614779942,0.6350855524817636,6.18215706108387e-08,333332.9999999999
9646772.776724633,0.6326099895351487,5.9418009778149345e-08,333332.99999999977
10035740.65948457,0.630130004148444,5.70990276675188e-08,333332.9999999999
10440392.131801708,0.6276456842532606,5.48622575069612e-08,333333.0000000004
10861359.572317807,0.6251571181992187,5.270535532567227e-08,333332.9999999998
11299300.85783918,0.6226643947460242,5.0626003263849026e-08,333332.9999999999
11754900.391449122,0.6201676030554775,4.8621912570414905e-08,333332.9999999999
12228870.172075048,0.617666832683408,4.6690826301861626e-08,333332.99999999977
12721950.907181587,0.6151621735715428,4.483052173580582e-08,333333.0
13234913.170328684,0.6126537160393063,4.303881251310595e-08,333332.9999999998
13768558.605403598,0.6101415507755531,4.13135505225176e-08,333332.99999999965
14323721.17940884,0.607625768830235,3.965262754188951e-08,333332.99999999994
14901268.485763773,0.6051064616060028,3.805397664983297e-08,333332.99999999953
15502103.100156741,0.6025837208497452,3.6515573421644366e-08,333333.00000000064
16127163.991066486,0.6000576386440646,3.503543692303589e-08,333332.99999999936
16777427.98715734,0.5975283073986911,3.3611630514942e-08,333333.0000000002
17453911.30384131,0.5949958198418364,3.224226248233057e-08,333333.0000000003
18157671.13139265,0.5924602690114887,3.092548649956425e-08,333333.00000000023
18889807.28709692,0.5899217482466493,2.965950194443815e-08,333333.00000000064
19651463.93401647,0.5873803511785113,2.8442554072573524e-08,333332.999999999
20443831.36905824,0.5848361717215844,2.727293406337783e-08,333333.0000000005
21268147.883138362,0.582289304064764,2.6148978948296707e-08,333332.9999999996
22125701.6963505,0.579739842662347,2.506907143158852e-08,333332.99999999953
23017832.97116227,0.5771878822249957,2.4031639613351182e-08,333332.9999999993
23945935.906785708,0.5746335177106517,2.303515662402943e-08,333332.9999999995
24911460.917995088,0.5720768443153985,2.2078140179129792e-08,333332.99999999953
25915916.901796717,0.5695179574642771,2.1159152062377342e-08,333333.0000000003
26960873.59549354,0.5669569528020555,2.0276797545060595e-08,333332.99999999994
28047964.029829014,0.5643939261839492,1.942972474883625e-08,333332.9999999996
29178887.08104455,0.5618289736663019,1.8616623958801062e-08,333333.0000000004
30355410.12583839,0.55926219149722,1.783622689318892e-08,333332.99999999814
31579371.803375375,0.5566936761071654,1.708730593561645e-08,333333.00000000105
32852684.888663553,0.554123524099511,1.6368673335382832e-08,333332.99999999837
34177339.28178865,0.5515518322410539,1.5679180380927027e-08,333333.0000000008
35555405.11767732,0.5489786974524931,1.501771655116295e-08,333332.9999999998
36989036.001249366,0.5464042167988704,1.4383208649045718e-08,333333.0000000011
38480472.373014696,0.5438284874799771,1.377461992137433e-08,333333.0
40032045.01037464,0.5412516068207269,1.3190949168505365e-08,333332.99999999907
41646178.67009933,0.5386736722614973,1.263122984733939e-08,333332.9999999986
43325395.87767362,0.5360947813484412,1.2094529170646335e-08,333333.0000000009
45072320.8694333,0.533515031723768,1.1579947205517837e-08,333332.99999999854
46889683.69365243,0.5309345211159995,1.1086615973472978e-08,333332.9999999991
48780324.4769907,0.5283533473301978,1.0613698554498376e-08,333333.00000000134
50747197.86296839,0.5257716082381709,1.0160388197074041e-08,333333.0000000019
52793377.629405476,0.5231894017686531,9.725907436021746e-09,333333.00000000105
54922061.492040195,0.5206068258974654,9.309507219812963e-09,333333.00000000116
57136576.101835005,0.5180239786376567,8.910466048787005e-09,333332.9999999997
59440382.243778884,0.5154409580296244,8.52808912555757e-09,333333.00000000047
61837080.24531072,0.5128578621312205,8.161707518725786e-09,333333.0000000001
64330415.60281612,0.5102747890078412,7.810677340869736e-09,333332.9999999995
66924284.83499021,0.5076918367225028,7.47437894164403e-09,333332.99999999785
69622741.57221429,0.5051091033259067,7.152216116697065e-09,333332.99999999924
72430002.89146231,0.5025266868464926,6.843615332998122e-09,333333.0000000012
75350455.90663768,0.4999446852804825,6.548024971060373e-09,333332.99999999854
78388664.62463884,0.4973631965819189,6.26491458444904e-09,333333.00000000064
81549377.0778689,0.4947823186526959,5.993774176875272e-09,333332.99999999715
84837532.7443356,0.49220214933258666,5.734113497095831e-09,333332.9999999999
88258270.26693664,0.48962278638926865,5.485461351765605e-09,333332.9999999982
91816935.48399584,0.4870443275083464,5.247364936323404e-09,333332.99999999907
95519089.7835978,0.48446687028337715,5.019389183932144e-09,333333.000000003
99370518.79477823,0.4818905122058976,4.801116132440316e-09,333333.00000000215
103377241.42915301,0.479315350655454,4.592144309283532e-09,333333.00000000064
107545519.28711368,0.4767414828896396,4.392088134202013e-09,333332.99999999866
111881866.44329172,0.4741690060341366,4.200577339611243e-09,333332.99999999825
116393059.6265823,0.47159801707277027,4.0172564084294365e-09,333332.9999999985
121086148.81063747,0.46902861283757086,3.8417840291354e-09,333333.00000000023
125968468.23137887,0.466460889998849,3.673832567804428e-09,333332.9999999973
131047647.84874803,0.4638949450552836,3.513087556847151e-09,333333.00000000116
136331625.27060622,0.46133087432402803,3.3592472001568615e-09,333333.00000000256
141828658.1574192,0.45876877393082843,3.2120218943541176e-09,333333.00000000064
147547337.12711024,0.4562087398001662,3.071133765803741e-09,333333.000000005
153496599.18025166,0.45365086764541734,2.9363162230675234e-09,333333.00000000146
159685741.6665732,0.45109525295903447,2.807313524446877e-09,333333.0000000009
166124436.81461483,0.44854199100275394,2.6838803602622514e-09,333332.9999999937
172822746.84723058,0.4459911767978253,2.565781449510631e-09,333332.99999999773
179791139.70656443,0.44344290511527157,2.4527911505386763e-09,333332.99999999785
187040505.41307396,0.4408972704661752,2.344693085366563e-09,333333.0000000039
194582173.08416775,0.4383543670919948,2.241279777296631e-09,333332.9999999962
202427928.6390498,0.43581428895491586,2.1423523014411195e-09,333332.9999999991
210590033.2174442,0.4332771297282309,2.0477199478043752e-09,333332.9999999956
219081242.3409801,0.43074298278675927,1.9571998965572584e-09,333332.9999999956
227914825.84718442,0.42821194119730144,1.8706169051443518e-09,333332.9999999918
237104588.62723365,0.4256840977091313,1.7878030068684106e-09,333333.0000000012
246664892.19987363,0.4231595447445296,1.708597220600905e-09,333332.9999999915
256610677.15522182,0.42063837438935964,1.632845271272478e-09,333332.9999999976
266957486.5035272,0.41812067838368433,1.5603993208026297e-09,333333.0000000072
277721489.9653772,0.4156065481124298,1.4911177091338532e-09,333332.9999999946
288919509.24130905,0.41309607459609465,1.4248647050417246e-09,333332.99999999336
300569044.30032057,0.4105893484815089,1.361510266398993e-09,333333.00000000105
312688300.728359,0.40808646003263993,1.3009298095785715e-09,333333.00000000175
325296218.1795313,0.40558749912145214,1.2430039876873413e-09,333333.00000000274
338412499.9744944,0.4030925552188187,1.1876184773298806e-09,333333.0000000135
352057643.89228666,0.4006017173854873,1.1346637736085088e-09,333333.0000000011
366252974.2037135,0.39811507426310316,1.084034993073482e-09,333333.00000000204
381020674.99635655,0.39563271406528816,1.035631684344553e-09,333333.0000000007
396383824.84328103,0.39315472456877987,9.893576461326492e-10,333333.0000000057
412366432.8696186,0.3906811931046312,9.451207523978564e-10,333333.00000000856
428993476.2733962,0.38821220654947247,9.028327843873478e-10,333332.99999999296
446290939.3592412,0.3857478513168369,8.624092693043202e-10,333333.0000000014
464285854.1459672,0.3832882133485513,8.237693253663313e-10,333332.99999999296
483006342.61149937,0.38083337810619294,7.868355130187096e-10,333333.00000001787
502481660.64115906,0.3783834305626166,7.515336920758895e-10,333333.00000000064
522742243.747991,0.37593845519354796,7.177928845705849e-10,333332.9999999987
543819754.6365772,0.3734985359692527,6.855451430977214e-10,333333.0000000053
565747132.6846783,0.3710637563462731,6.547254244468276e-10,333332.99999999494
588558645.4200225,0.3686341992592424,6.252714683233689e-10,333333.00000000885
612289942.0726949,0.36620994711277294,5.971236809660394e-10,333332.9999999979
636978109.2868115,0.3637910817734219,5.702250234734933e-10,333332.9999999866
662661729.0785496,0.3613776845617344,5.445209046602767e-10,333332.99999998993
689380939.1311039,0.35896983624436746,5.199590782678863e-10,333333.00000001444
717177495.5207976,0.3565676170262934,4.964895443628631e-10,333332.9999999909
746094837.9723793,0.35417110654308676,4.74064454759685e-10,333332.99999999016
776178157.7454739,0.3517803838532954,4.52638022311921e-10,333332.9999999989
807474468.2582953,0.34939552743089397,4.3216643392062423e-10,333333.00000002247
840032678.5589715,0.347016615157827,4.126077671143698e-10,333332.99999999785
873903669.759318,0.34464372431663753,3.93921910060532e-10,333332.99999997776
909140374.5504935,0.34227693158318456,3.760704848725134e-10,333333.00000000047
945797859.9248152,0.33991631301945224,3.590167740825498e-10,333333.00000002707
983933413.2329977,0.33756194406644896,3.4272565015450475e-10,333332.9999999939
1023606631.7113166,0.3352138995371979,3.271635079156974e-10,333333.00000002113
1064879515.6185938,0.33287225360982525,3.122981997913129e-10,333332.99999998166
1107816565.1285696,0.33053707982073904,2.9809897372926743e-10,333333.00000000524
1152484881.129066,0.32820845105790675,2.845364137076359e-10,333333.00000001054
1198954270.0854874,0.32588643955422947,2.7158238272079733e-10,333333.0000000118
1247297353.1325214,0.32357111688101337,2.592099681444029e-10,333333.00000001857
1297589679.5645342,0.32126255394154335,2.473934293830736e-10,333333.00000005594
1349909844.902009,0.31896082096475326,2.3610814770840453e-10,333333.00000003364
1404339613.718554,0.31666598749900254,2.2533057819841085e-10,333332.9999999726
1460964047.4204206,0.31437812240595053,2.1503820369296827e-10,333332.999999966
1519871637.1782234,0.3120972938545392,2.0520949068312172e-10,333332.9999999962
1581154442.2186055,0.309823569315076,1.9582384705531272e-10,333333.00000005343
1644908233.6919744,0.30755701555342646,1.8686158161466867e-10,333333.00000002614
1711232644.3411155,0.3052976986253111,1.7830386531445707e-10,333333.0000000263
1780231324.2046266,0.30304568387070996,1.7013269412166984e-10,333332.9999999552
1852012102.5984545,0.30080103590837676,1.623308534514687e-10,333332.9999999553
1926687156.628708,0.298563818630462,1.5488188410587117e-10,333333.0000000496
2004373186.4990768,0.2963340951972443,1.4777004965462111e-10,333333.00000003463
2085191597.8868322,0.29411192803197683,1.4098030519865585e-10,333333.00000005495
2169268691.6724124,0.29189737881584266,1.3449826745894967e-10,333332.9999999968
2256735861.3191104,0.28969050848302225,1.2831018613580293e-10,333333.0000000954
2347729798.211304,0.28749137721587786,1.2240291648584796e-10,333333.0000000014
2442392705.272147,0.2853000444402487,1.167638930661519e-10,333333.000000016
2540872519.194551,0.28311656882086256,1.1138110459684086e-10,333332.9999999697
2643323141.6327305,0.28094100825686347,1.0624306989562563e-10,333333.00000007864
2749904679.7156615,0.2787734198774547,1.0133881483949056e-10,333333.00000011054
2860783696.258266,0.2766138600376595,9.665785031062456e-11,333332.9999999209
2976133470.0613933,0.27446238431419895,9.219015108540943e-11,333333.0000000405
3096134266.707348,0.2723190475014888,8.792613562695979e-11,333332.9999999224
3220973620.274187,0.2701839036077547,8.385664674331472e-11,333333.0000000279
3350846626.409034,0.2680570058512654,7.997293307492964e-11,333332.99999985454
3485956247.218396,0.2659384066566891,7.626663137660511e-11,333333.00000013673
3626513628.4520044,0.2638281576515667,7.27297495604122e-11,333333.00000015384
3772738429.475798,0.26172630966290844,6.935465046755213e-11,333332.9999999992
3924859166.549803,0.2596329127139108,6.613403633839986e-11,333333.0000001085
4083113569.9472995,0.2575480160207947,6.306093395125126e-11,333332.99999995076
4247748955.47343,0.2554716679897665,6.01286804015062e-11,333332.99999999965
4419022610.963805,0.25340391621410224,5.733090949418861e-11,333332.99999983626
4597202198.367147,0.25134480747135357,5.466153872382327e-11,333333.0000001043
4782566172.040305,0.24929438772067639,5.2114756816766506e-11,333333.00000000815
4975404213.909408,0.24725270210028485,4.968501181211944e-11,333333.0000000982
5176017686.177101,0.24521979492502768,4.7366999658344597e-11,333333.00000003574
5384720102.283455,0.2431957096840891,4.515565330365643e-11,333332.99999994255
5601837616.856502,0.24118048903881326,4.3046132259170284e-11,333332.9999998363
5827709535.418067,0.23917417482065367,4.1033812614670394e-11,333332.99999994197
6062688844.641498,0.23717680802924765,3.911427748769726e-11,333332.99999992613
6307142763.989911,0.23518842883061392,3.728330788746134e-11,333333.00000021077
6561453319.597093,0.23320907655547624,3.5536873975864136e-11,333332.9999997155
6826017941.287831,0.2312387896977118,3.3871126708649404e-11,333333.0000001121
7101250083.670789,0.22927760591292431,3.2282389840418695e-11,333333.0000000462
7387579872.274432,0.22732556201714144,3.0767152277928994e-11,333332.9999998273
7685454775.735866,0.2253826939856381,2.932206076674445e-11,333332.9999999409
7995340305.093006,0.22344903695188453,2.794391289694236e-11,333333.00000000664
8317720741.272955,0.22152462520661825,2.662965041417529e-11,333332.99999999243
8653099891.913422,0.21960949219704265,2.537635282296971e-11,333333.0000000277
9002001878.700064,0.21770367052614842,2.4181231269693315e-11,333333.0000001027
9364971956.449947,0.21580719195215958,2.304162269315615e-11,333333.00000026915
9742577365.221447,0.2139200873881056,2.1954984231317666e-11,333332.999999988
10135408216.782011,0.21204238690151628,2.091888787306081e-11,333333.0000001726
10544078416.819273,0.21017411971424016,1.9931015344461165e-11,333333.00000002724
10969226624.336626,0.2083153142023884,1.8989153219428088e-11,333333.00000027585
11411517249.732714,0.20646599789639986,1.8091188245023383e-11,333332.9999999666
11871641493.124416,0.20462619748123173,1.723510287217619e-11,333332.99999969086
12350318424.536173,0.2027959387966706,1.641897098290583e-11,333333.00000022503
12848296107.64363,0.20097524683776768,1.564095380554387e-11,333332.99999989214
13366352768.827848,0.1991641457553957,1.4899296009808174e-11,333332.99999992125
13905298013.366875,0.19736265885692705,1.4192321973929538e-11,333332.9999998685
14465974090.665594,0.1955708086070334,1.351843221636364e-11,333332.99999990524
15049257210.500816,0.19378861662860652,1.287609998494066e-11,333333.000000058
15656058912.338804,0.1920161037037989,1.2263867996609587e-11,333333.0000001476
16287327489.865088,0.19025328977518433,1.168034532122736e-11,333332.9999999086
16944049472.952822,0.18850019394703818,1.112420440312321e-11,333332.9999992607
17627251169.38567,0.18675683448673555,1.0594178214437028e-11,333332.9999998382
18338000268.744392,0.1850232288262687,1.0089057534488256e-11,333332.9999998896
19077407510.964153,0.18329939356388086,9.607688349677423e-12,333333.00000044354
19846628422.169384,0.18158534446581795,9.148969368659679e-12,333332.99999919283
20646865120.499622,0.17988109646819617,8.711849647754547e-12,333332.99999976775
21479368194.747982,0.1781866636789847,8.295326321773536e-12,333333.00000042445
22345438658.74831,0.17650205938010413,7.898442435654262e-12,333333.00000025827
23246429984.565342,0.17482729602963878,7.52028487248836e-12,333333.00000018295
24183750217.664967,0.17316238526416194,7.15998237372082e-12,333333.00000052253
25158864177.370667,0.17150733790117437,6.816703647480281e-12,333333.0000001815
26173295746.0445,0.16986216394165435,6.4896555611745104e-12,333332.9999999085
27228630250.57009,0.16822687257271837,6.178081414652128e-12,333333.0000010572
28326516939.859818,0.16660147217039342,5.881259290391554e-12,333333.0000004465
29468671562.257397,0.16498597030249676,5.5985004773313196e-12,333332.9999998253
30656879046.864124,0.1633803737316249,5.3291479651024845e-12,333333.00000015285
31892996292.978966,0.16178468841825083,5.072575005564233e-12,333332.9999996926
33178955072.011806,0.16019891952392637,4.828183738678016e-12,333332.9999991551
34516765046.404816,0.15862307141459184,4.595403879884412e-12,333333.00000072207
35908516910.27981,0.1570571476639885,4.373691466269809e-12,333333.00000006816
37356385656.72,0.15550115105717613,4.16252765892804e-12,333333.0000011613
38862633976.79162,0.15395508359415333,3.9614175990349445e-12,333333.0000003012
40429615795.61788,0.15241894649357768,3.769889315261621e-12,333333.0000001348
42059779951.03108,0.15089274019658883,3.587492680255857e-12,333333.0000002277
43755674020.551636,0.1493764643707294,3.4137984140198605e-12,333332.99999909877
45519948302.67513,0.14787011791396532,3.2483971321072814e-12,333333.0000004642
47355359958.68866,0.1463736989588017,3.0908984366531076e-12,333332.9999998339
49264777321.48998,0.14488720487649803,2.940930048336788e-12,333332.9999989736
51251184378.142235,0.1434106322813751,2.798136977461867e-12,333333.00000092
53317685433.17035,0.14194397703521747,2.662180732414948e-12,333333.0000006751
55467509959.886086,0.14048723425176865,2.5327385638427903e-12,333332.9999990116
57704017647.32385,0.13904039830131742,2.4095027429590452e-12,333332.9999991433
60030703650.67394,0.13760346281537345,2.2921798724617878e-12,333332.9999983972
62451204053.4188,0.1361764206914346,2.1804902286096408e-12,333333.000000122
64969301549.7085,0.13475926409783828,2.074167133067848e-12,333333.0000001726
67588931355.855125,0.13335198447870275,1.9729563531968847e-12,333333.000002992
70314187360.18521,0.13195457255895124,1.8766155295142525e-12,333333.0000034284
73149328520.85995,0.13056701834942214,1.7849136291161541e-12,333332.999997318
76098785521.66325,0.12918931115205848,1.6976304238988941e-12,333332.99999842467
79167167696.15685,0.1278214395651832,1.6145559924712358e-12,333333.0000000691
82359270231.02539,0.12646339148885016,1.5354902446974545e-12,333333.00000037625
85680081659.86758,0.1251151541302762,1.4602424678578668e-12,333332.9999990963
89134791659.1451,0.12377671400935034,1.388630893458159e-12,333333.00000022654
92728799158.47145,0.12244805696421682,1.3204822837616476e-12,333333.00000071316
96467720777.9173,0.1211291681569355,1.255631537159544e-12,333332.9999997263
100357399605.51558,0.11982003207921324,1.1939213115333696e-12,333333.00000153104
104403914328.6857,0.11852063255820737,1.1352016648011226e-12,333332.99999788706
108613588733.84544,0.11723095276240007,1.0793297118745984e-12,333332.9999981514
112993001589.05789,0.1159509752075404,1.0261692972894504e-12,333333.00000009756
117548996925.15604,0.11468068176265503,9.755906828023798e-13,333333.00000075187
122288694731.4139,0.11342005365612386,9.274702492810777e-13,333332.99999662326
127219502082.47789,0.11216907148181997,8.816902122425339e-13,333332.9999973156
132349124713.94737,0.11092771520531365,8.381383504239491e-13,333332.9999987057
137685579064.69492,0.10969596417013651,7.967077467978217e-13,333332.99999543425
143237204804.74576,0.10847379710410666,7.572965414690118e-13,333333.00000284554
149012677868.29343,0.10726119212571171,7.198076959165784e-13,333332.99999921373
155021024012.22128,0.1060581267505493,6.84148768067125e-13,333332.9999944878
161271632921.3169,0.10486457789782215,6.502316977092737e-13,333333.0000000298
167774272882.2237,0.10368052189688867,6.179726017807713e-13,333332.9999920498
174539106049.0614,0.10250593449386432,5.872915790806169e-13,333333.00000420184
181576704324.57275,0.1013407908582747,5.581125239786306e-13,333332.99999925564
188898065881.61328,0.10018506558975822,5.303629487139789e-13,333333.0000042544
196514632350.80664,0.09903873272481621,5.03973813892438e-13,333332.9999902056
204438306701.22186,0.09790176574360926,4.788793668096655e-13,333333.0000017789
212681471842.02066,0.09677413757679865,4.550169872444258e-13,333332.99999196315
221257009974.13968,0.0956558206124304,4.323270403816921e-13,333333.00000003766
230178322722.2548,0.09454678670286198,4.1075273654079407e-13,333333.0000025839
239459352078.48645,0.09344700717172807,3.9023999739835745e-13,333332.999998369
249114602190.5772,0.09235645282094555,3.7073732840973246e-13,333333.00000231375
259159162028.59082,0.0912750939377548,3.521956971459118e-13,333332.99999381945
269608728965.5559,0.09020290030179676,3.3456841727568087e-13,333332.99998938263
280479633308.90753,0.08913984119222484,3.178110379349024e-13,333332.99999145645
291788863821.0596,0.08808588539484685,3.0188123823645735e-13,333333.00000499643
303554094268.9945,0.08704100120929997,2.867387266854944e-13,333333.00000398536
315793711044.3607,0.08600515645625346,2.7234514527523034e-13,333333.0000015773
328526841897.2389,0.08497831848463956,2.586639780487123e-13,333333.00000419037
341773385828.4861,0.08396045417891039,2.4566046392163e-13,333332.99998621835
355554044187.3687,0.08295152996631912,2.333015135705374e-13,333332.99999694317
369890353023.085,0.08195151182422467,2.2155563019969165e-13,333333.0000003965
384804716740.734,0.08096036528741679,2.1039283400816753e-13,333332.9999989386
400320443114.32904,0.07997805545546222,1.9978459018699336e-13,333333.0000062222
416461779711.5713,0.07900454700006825,1.8970374028376306e-13,333332.9999939328
433253951787.309,0.07803980417246334,1.801244367795577e-13,333332.9999887451
450723201704.9008,0.07708379081079299,1.710220807300525e-13,333332.9999911227
468896829947.0868,0.0761364703475295,1.6237326232941526e-13,333333.00001936255
487803237780.464,0.07519780581689348,1.541557042620248e-13,333332.99999235687
507471971640.2354,0.07426775986228623,1.4634820771318532e-13,333332.99999761913
527933769304.6001,0.07334629474373164,1.3893060091587242e-13,333332.99999212625
549220607930.9411,0.07243337234532479,1.3188369011614783e-13,333332.99998625496
571365754028.8829,0.07152895418268763,1.2518921284523494e-13,333332.99998905446
594403815448.3147,0.0706330014104288,1.1882979339135146e-13,333332.99999159743
618370795463.6263,0.06974547482960655,1.1278890036927935e-13,333333.00002062856
643304149038.6732,0.06886633489519378,1.0705080629031438e-13,333332.999988039
669242841360.4064,0.06799554172354287,1.0160054903968401e-13,333333.0000163444
696227408732.6393,0.06713305509984888,9.642389517277693e-14,333333.00000759034
724300021925.1118,0.06627883448561099,9.150730494558837e-14,333333.000026396
753504552076.8566,0.06543283902608935,8.683789899865545e-14,333333.0000095019
783886639256.859,0.06459502755775569,8.240342661746199e-14,333332.9999583124
815493763789.1508,0.0637653586157379,7.819223549582824e-14,333333.0000040178
848375320453.8076,0.06294379044125537,7.419324293216965e-14,333333.0000388397
882582695679.8087,0.06213028098904507,7.039590839173583e-14,333332.9999827125
918169347850.3907,0.06132478793477617,6.679020737101324e-14,333333.00002023473
955190890846.3989,0.06052726868245155,6.336660650341314e-14,333332.999967962
993705180958.1925,0.05973768037179631,6.01160398481709e-14,333333.00002076087
1033772407301.9282,0.05895597988562998,5.702988630705614e-14,333333.000031907
1075455185881.5223,0.058182123857222295,5.4099948116050944e-14,333332.9999993788
1118818657443.29,0.05741606867763164,5.131843036159134e-14,333332.9999750666
1163930589276.1833,0.05665777050302276,4.867792147329323e-14,333332.99999821396
1210861481116.7214,0.05590718526196515,4.6171374647309875e-14,333332.9999989217
1259684675324.1216,0.05516426866270851,4.3792090156584767e-14,333332.9999975841
1310476471497.797,0.05442897620043565,4.1533698506291854e-14,333332.999995357
1363316245716.3643,0.05370126316449017,3.939014439468333e-14,333332.999937943
1418286574584.4778,0.05298108464557921,3.73556714414132e-14,333333.0000025061
1475473364281.3723,0.05226839554294829,3.5424807647160283e-14,333333.00004121865
1534965984812.768,0.05156315057152897,3.359235155005769e-14,333332.9999739202
1596857409675.9666,0.05086530426905569,3.185335904603408e-14,333332.99998445093
1661244361156.3647,0.05017481100315344,3.0203130841706494e-14,333332.99999982136
1728227461482.5022,0.04949162497839255,2.863720050991781e-14,333333.0000486817
1797911390075.8198,0.04881570024331109,2.7151323119409413e-14,333333.000004772
1870405047140.8953,0.04814699069740267,2.5741464411444754e-14,333332.9999759798
1945821723851.8093,0.04748545009806956,2.4403790497468963e-14,333333.0000616379
2024279279400.607,0.04683103206753908,2.313465805309775e-14,333332.99996628735
2105900325184.528,0.04618369009974243,2.1930604984883395e-14,333332.99994932173
2190812416419.8623,0.045543377567155166,2.0788341547406206e-14,333333.0000029126
2279148251481.8804,0.044910047727598316,1.970474188928959e-14,333332.99992856407
2371045879282.3457,0.044283653730998095,1.867683600773861e-14,333332.99996267015
2466648915008.717,0.04366414862610485,1.7701802092157956e-14,333333.0000399325
2566106764562.1704,0.043051485367168386,1.6776959238315782e-14,333332.9999784639
2669574858045.1963,0.04244561682057069,1.589976051539045e-14,333332.9999069585
2777214892663.6646,0.041846495771412674,1.5067786369064817e-14,333333.000004954
2889195085422.948,0.04125407493005673,1.427873834462566e-14,333333.0001233366
3005690436013.0283,0.04066830693862117,1.3530433114777794e-14,333332.99997554166
3126883000293.3794,0.04008914437742874,1.2820796797604325e-14,333332.9999824037
3252962174805.067,0.03951653977140572,1.2147859550788149e-14,333332.99996385194
3384124992754.661,0.03895044559643188,1.1509750428865661e-14,333332.9999935111
3520576431932.542,0.038390814285640736,1.0904692490907056e-14,333333.00006264914
3662529735046.7676,0.037837598235668256,1.0330998146612258e-14,333332.9999873274
3810206742973.1567,0.03729074981285059,9.78706472937927e-15,333332.99982975
3963838241442.3545,0.03675022135936801,9.271370285441918e-15,333332.9999346151
4123664321705.6836,0.03621596519933642,8.782469568690673e-15,333333.00000656204
4289934755743.4116,0.035687933644844246,8.318990231281012e-15,333332.99975270825
4462909386601.815,0.03516607900193478,7.879629200603129e-15,333332.9998125232
4642858534469.02,0.03465035357653201,7.46314923363329e-15,333333.0000340644
4830063419124.286,0.03414070968031135,7.06837564011378e-15,333332.999965474
5024816599420.831,0.03363709963651189,6.694193166413772e-15,333332.9998414339
5227422430489.088,0.03313947578569229,6.339543032311434e-15,333333.000075849
5438197539374.891,0.032647790491427214,6.003420113305759e-15,333333.00017590995
5657471319855.835,0.03216199614594515,5.684870261419219e-15,333333.00014845474
