R_over_R0,f_R,f_RR,m_s2_over_R0,hamiltonian_energy_proxy
77615.78899427518,0.8807482881154528,1.0900000000000004e-06,243470.05446840753,-129453.82218710902
80745.26777410577,0.8792758117006048,1.0900000000000004e-06,241976.59627731782,-128760.55487477753
84000.92723099266,0.8777929559068322,1.0900000000000004e-06,240437.90373854738,-128042.81908834513
87387.854907909,0.8762997258354459,1.0900000000000004e-06,238852.28256447244,-127299.64156346102
90911.34347105329,0.8747961273202642,1.0900000000000004e-06,237217.97031706906,-126530.00870880614
94576.89897991001,0.8732821669299936,1.0900000000000004e-06,235533.1336519546,-125732.86492016059
98390.24949072367,0.8717578519705487,1.0900000000000004e-06,233795.86545127205,-124907.11082372996
102357.35400682862,0.8702231904873081,1.0900000000000004e-06,232004.1818409372,-124051.60144575356
106484.41178981341,0.8686781912673087,1.0900000000000004e-06,230156.01908758775,-123165.14430529073
110777.8720460714,0.8671228638413719,1.0900000000000004e-06,228249.23037038345,-122246.49742694982
115244.44400386453,0.8655572184861687,1.0900000000000004e-06,226281.58242261657,-121294.36727019062
119891.10739664723,0.8639812662262161,1.0900000000000004e-06,224250.75203788085,-120307.40657168461
124725.12336902597,0.8623950188358073,1.0900000000000004e-06,222154.3224353421,-119284.21209707267
129754.04582239524,0.860798488840874,1.0900000000000004e-06,219989.77947842903,-118223.32229830258
134985.73321795274,0.8591916895207843,1.0900000000000004e-06,217754.5077410445,-117123.21487257282
140428.36085558272,0.8575746349100636,1.0900000000000004e-06,215445.78641513095,-115982.30421872764
146090.43364772515,0.8559473398000528,1.0900000000000004e-06,213060.78505322084,-114798.93878679477
151980.79940823154,0.8543098197404939,1.0900000000000004e-06,210596.55913930316,-113571.39831615389
158108.66267695025,0.8526620910410421,1.0900000000000004e-06,208050.04548109055,-112297.89095764556
164483.5991016344,0.8510041707727095,1.0900000000000004e-06,205418.05741649168,-110976.55027472955
171115.57039964644,0.8493360767692332,1.0900000000000004e-06,202697.27982679458,-109605.43211859261
178014.9399228246,0.8476578276283712,1.0900000000000004e-06,199884.26394877434,-108182.51137189353
185192.48884982744,0.845969442713124,1.0900000000000004e-06,196975.42197761833,-106705.67855560631
192659.43303125055,0.8442709421528821,1.0900000000000004e-06,193967.02145223814,-105172.73629319
200427.44051382897,0.8425623468444959,1.0900000000000004e-06,190855.17941419638,-103581.39562606817
208508.6497710952,0.8408436784532718,1.0900000000000004e-06,187635.8563311247,-101929.27217414875
216915.68866897427,0.8391149594138895,1.0900000000000004e-06,184304.84977513985,-100213.8821348483
225661.6941959375,0.8373762129312439,1.0900000000000004e-06,180857.7878463828,-98432.63811380943
234760.33298853537,0.8356274629812059,1.0900000000000004e-06,177290.1223314074,-96582.84478021158
244225.8226843671,0.8338687343113075,1.0900000000000004e-06,173597.12158573305,-94661.6943392766
254072.9541358439,0.8321000524413449,1.0900000000000004e-06,169773.86312944183,-92666.26181425601
264317.1145194929,0.8303214436638937,1.0900000000000004e-06,165815.22594423435,-90593.50012985118
274974.31137656746,0.8285329350447908,1.0900000000000004e-06,161715.88246004036,-88440.23498875565
286061.1976233595,0.8267345544234355,1.0900000000000004e-06,157470.29021834047,-86203.1595324161
297595.0975691264,0.8249263304131127,1.0900000000000004e-06,153072.68319962223,-83878.82877714347
309594.03398314625,0.8231082924011788,1.0900000000000004e-06,148517.06280108535,-81463.6538159105
322076.75625282514,0.821280470549176,1.0900000000000004e-06,143797.1884506411,-78953.89577602044
335062.76967689017,0.8194428957928639,1.0900000000000004e-06,138906.56784252395,-76345.6595223299
348572.3659394191,0.8175955998421659,1.0900000000000004e-06,133838.4467792657,-73634.88709528555
362626.65481231007,0.8157386151810306,1.0900000000000004e-06,128585.79860416282,-70817.35087257739
377247.59713568684,0.8138719750672094,1.0900000000000004e-06,123141.31320774023,-67888.64644274437
392458.0391277665,0.8119957135319468,1.0900000000000004e-06,117497.38559103396,-64844.18517856632
408281.7480777566,0.810109865379586,1.0900000000000004e-06,111646.10396783822,-61679.18649756967
424743.4494775464,0.8082144661870851,1.0900000000000004e-06,105579.23738732701,-58388.66979643075
441868.86565014475,0.8063095523034497,1.0900000000000004e-06,99288.22285773446,-54967.446045512916
459684.755935238,0.8043951608490739,1.0900000000000004e-06,92764.15195096767,-51410.10902917556
478218.9584945783,0.8024713297149969,1.0900000000000004e-06,85997.75686724963,-47711.02621690378
497500.43380252336,0.8005380975620672,1.0900000000000004e-06,78979.39593801727,-43864.329249659066
517559.3098896173,0.7985955038200209,1.0900000000000004e-06,71699.0385444458,-39863.90402520458
538426.9294098942,0.796643588686468,1.0900000000000004e-06,64146.24942803766,-35703.380365459794
560135.8986053492,0.7946823931257919,1.0900000000000004e-06,56310.17236879542,-31376.121248239473
582720.138244123,0.7927119588679552,1.0900000000000004e-06,48179.513205462055,-26875.211584958688
606214.9366118565,0.7907323284072162,1.0900000000000004e-06,39742.522171343226,-22193.44652513901
630657.0046390177,0.7887435450007555,1.0900000000000004e-06,30986.975518111904,-17323.319267714713
656084.5332502443,0.7867456526672096,1.0900000000000004e-06,21900.156398912244,-12257.008358307872
682537.2530252908,0.7847386961851139,1.0900000000000004e-06,12468.834980901136,-6986.364450747507
710056.4962646853,0.7827227210912527,1.0900000000000004e-06,2679.247756191296,-1502.896510205051
738685.2615570612,0.7806977736789176,1.0900000000000004e-06,-7482.923981125223,4202.242565657573
768468.2809489282,0.7786639009960726,1.0900000000000004e-06,-18032.576525461587,10138.270932109845
799452.0898217945,0.7766211508434279,1.0900000000000004e-06,-28985.207052699843,16314.79341498298
831685.0995857118,0.7745695717724174,1.0900000000000004e-06,-40356.93785199046,22741.817787218373
865217.6733027642,0.772509213083086,1.0900000000000004e-06,-52164.54153422853,29429.771732184123
900102.2043585464,0.770440124821882,1.0900000000000004e-06,-64425.4672565547,36389.52052277754
936497.894575367,0.7683564685934074,1.0900000000000004e-06,-77194.56773508954,43653.2843383619
974258.435452528,0.7662699327008632,1.0900000000000004e-06,-90419.49906495186,51192.34460764915
1013541.5206085958,0.7641748186398932,1.0900000000000004e-06,-104154.56844754629,59038.68899333072
1054408.5406123337,0.7620711793542092,1.0900000000000004e-06,-118420.22321505651,67205.13030492728
1096923.3613640817,0.759959068520276,1.0900000000000004e-06,-133237.73558610812,75705.01949123775
1141152.423903704,0.7578385405445186,1.0900000000000004e-06,-148629.2359359385,84552.26831577957
1187164.8482428868,0.7557096505604377,1.0900000000000004e-06,-164617.74740804563,93761.37298983247
1235032.5413840767,0.7535724544256261,1.0900000000000004e-06,-181227.22192141213,103347.4388035892
1284830.3096948373,0.7514270087186918,1.0900000000000004e-06,-198482.57762956608,113326.20579762092
1336635.9758132736,0.7492733707360857,1.0900000000000004e-06,-216409.73789002534,123714.07551866017
1390530.5002671916,0.7471115984888342,1.0900000000000004e-06,-235035.6718050168,134528.1389055577
1446598.1079970808,0.7449417506991749,1.0900000000000004e-06,-254388.43639683284,145786.20535321755
1504926.41998062,0.7427638867970984,1.0900000000000004e-06,-274497.22048372414,157506.833004328
1565606.590164436,0.740578066916794,1.0900000000000004e-06,-295392.3903249057,169709.3603208241
1628733.4479170826,0.7383843518929997,1.0900000000000004e-06,-317105.53710600024,182413.93898920613
1694405.6462258757,0.7361828032572577,1.0900000000000004e-06,-339669.52633912757,195641.56821613054
1762725.8158691784,0.7339734832340735,1.0900000000000004e-06,-363118.54925484135,209414.13047308006
1833800.7258050742,0.73175645473698,1.0900000000000004e-06,-387488.17626622354,223754.42875140053
1907741.4500270695,0.729531781364507,1.0900000000000004e-06,-412815.41258868476,238686.22539158878
1984663.5411476162,0.7272995273960549,1.0900000000000004e-06,-439138.7561023998,254234.28255342136
2064687.210980662,0.7250597577876734,1.0900000000000004e-06,-466498.25754778244,270424.4043963147
2147937.5184055218,0.7228125381677462,1.0900000000000004e-06,-494935.58314809564,287283.48104226816
2234544.564805582,0.72055793483258,1.0900000000000004e-06,-524494.0797570351,304839.5343967719
2324643.6973873093,0.7182960147418995,1.0900000000000004e-06,-555218.8426331095,323121.7659062705
2418375.7206972996,0.7160268455142484,1.0900000000000004e-06,-587156.7859467304,342160.60633408965
2515887.1166678984,0.7137504954222954,1.0900000000000004e-06,-620356.7161301879,361987.7676401909
2617330.273535311,0.7114670333880466,1.0900000000000004e-06,-654869.4081851508,382636.2970537394
2722863.7239879,0.709176528977966,1.0900000000000004e-06,-690747.6850669252,404140.6334312177
2832652.3929169057,0.7068790523979994,1.0900000000000004e-06,-728046.5002695499,426536.6659967589
2946867.8551566964,0.7045746744885083,1.0900000000000004e-06,-766823.0237407618,449861.7955654318
3065688.603617405,0.7022634667191094,1.0900000000000004e-06,-807136.7312611201,474154.9983544972
3189300.3282289235,0.6999455011834221,1.0900000000000004e-06,-849049.4974269433,499456.89249206806
3317896.2061322466,0.697620850593724,1.0900000000000004e-06,-892625.6923823929,525809.807337255
3451677.2035715864,0.6952895882755141,1.0900000000000004e-06,-937932.2824518397,553257.855730669
3590852.3899591267,0.6929517881619867,1.0900000000000004e-06,-985038.9348298048,581847.0092992119
3735639.264603186,0.6906075247884107,1.0900000000000004e-06,-1034018.126492068,611625.1769442948
3886264.0966103915,0.6882568732864225,1.0900000000000004e-06,-1084945.2574981358,642642.2866480867
4042962.2784930635,0.6858999093782261,1.0900000000000004e-06,-1137898.7688621448,674950.3707380893
4205978.694034432,0.683536709370704,1.0900000000000004e-06,-1192960.2651763998,708603.6547562549
4375568.100986538,0.6811673501494409,1.0900000000000004e-06,-1250214.6421791704,743658.6500850361
4551995.529198935,0.6787919091726554,1.0900000000000004e-06,-1309750.2194661114,780174.2504892012
4735536.694800343,0.6764104644650472,1.0900000000000004e-06,-1371658.8785526995,818211.8327389493
4926478.431080531,0.6740230946115534,1.0900000000000004e-06,-1436036.2065034332,857835.3614868476
5125119.136745818,0.6716298787510219,1.0900000000000004e-06,-1502981.6453522693,899111.4985784052
5331769.242248687,0.6692308965697932,1.0900000000000004e-06,-1572598.647547791,942109.7169836852
5546751.694920324,0.6668262282952007,1.0900000000000004e-06,-1644994.8376660405,986902.4195452642
5770402.463664167,0.6644159546889838,1.0900000000000004e-06,-1720282.1806437182,1033565.0627460933
6003071.063999239,0.6620001570406174,1.0900000000000004e-06,-1798577.1567946647,1082176.285709406
6245121.104273796,0.6595789171605559,1.0900000000000004e-06,-1880000.9438831443,1132818.044651783
6496930.853902843,0.6571523173733953,1.0900000000000004e-06,-1964679.6065384415,1185575.753019783
6758893.834517581,0.6547204405109529,1.0900000000000004e-06,-2052744.2933067924,1240538.4275502972
7031419.434950666,0.652283369905264,1.0900000000000004e-06,-2144331.4416486123,1297798.8405049194
7314933.551018223,0.6498411893814985,1.0900000000000004e-06,-2239582.991201335,1357453.678339139
7609879.251098638,0.6473939832507966,1.0900000000000004e-06,-2338646.6056411993,1419603.7070782282
7916717.46854809,0.6449418363030248,1.0900000000000004e-06,-2441675.9034906407,1484353.94468309
8235927.722035033,0.6424848337994542,1.0900000000000004e-06,-2548830.698232028,1551813.840701337
8568008.864919351,0.6400230614653587,1.0900000000000004e-06,-2660277.248102977,1622097.4635112889
8913479.864847202,0.6375566054825381,1.0900000000000004e-06,-2776188.515963582,1695323.6954795364
9272880.614779942,0.6350855524817636,1.0900000000000004e-06,-2896744.4396417043,1771616.436366263
9646772.776724633,0.6326099895351487,1.0900000000000004e-06,-3022132.213178808,1851104.8153265903
10035740.65948457,0.630130004148444,1.0900000000000004e-06,-3152546.5794158224,1933923.4118708626
10440392.131801708,0.6276456842532606,1.0900000000000004e-06,-3288190.1343763303,2020212.4861621237
10861359.572317807,0.6251571181992187,1.0900000000000004e-06,-3429273.643922689,2110118.219044907
11299300.85783918,0.6226643947460242,1.0900000000000004e-06,-3576016.3731800253,2203792.962216155
11754900.391449122,0.6201676030554775,1.0900000000000004e-06,-3728646.4292428335,2301395.498966262
12228870.172075048,0.617666832683408,1.0900000000000004e-06,-3887401.117699815,2403091.315936385
12721950.907181587,0.6151621735715428,1.0900000000000004e-06,-4052527.3135340638,2509052.886356838
13234913.170328684,0.6126537160393063,1.0900000000000004e-06,-4224281.846978275,2619459.9652510355
13768558.605403598,0.6101415507755531,1.0900000000000004e-06,-4402931.904927942,2734499.897109786
14323721.17940884,0.607625768830235,1.0900000000000004e-06,-4588755.448539878,2854367.9365620133
14901268.485763773,0.6051064616060028,1.0900000000000004e-06,-4782041.647668658,2979267.5825900952
15502103.100156741,0.6025837208497452,1.0900000000000004e-06,-4983091.33281991,3109410.9268610957
16127163.991066486,0.6000576386440646,1.0900000000000004e-06,-5192217.46532673,3245019.01676915
16777427.98715734,0.5975283073986911,1.0900000000000004e-06,-5409745.62648404,3386322.233809372
17453911.30384131,0.5949958198418364,1.0900000000000004e-06,-5636014.526405257,3533560.687929664
18157671.13139265,0.5924602690114887,1.0900000000000004e-06,-5871376.533396483,3686984.628534004
18889807.28709692,0.5899217482466493,1.0900000000000004e-06,-6116198.224675534,3846854.8728391314
19651463.93401647,0.5873803511785113,1.0900000000000004e-06,-6370860.959296467,4013443.2523160432
20443831.36905824,0.5848361717215844,1.0900000000000004e-06,-6635761.4741748925,4187033.0779783768
21268147.883138362,0.582289304064764,1.0900000000000004e-06,-6911312.504145581,4367919.625311894
22125701.6963505,0.579739842662347,1.0900000000000004e-06,-7197943.427021315,4556410.639672523
23017832.97116227,0.5771878822249957,1.0900000000000004e-06,-7496100.934661126,4752826.863015272
23945935.906785708,0.5746335177106517,1.0900000000000004e-06,-7806249.731096567,4957502.5828524325
24911460.917995088,0.5720768443153985,1.0900000000000004e-06,-8128873.258807111,5170786.20437733
25915916.901796717,0.5695179574642771,1.0900000000000004e-06,-8464474.454279555,5393040.846729025
26960873.59549354,0.5669569528020555,1.0900000000000004e-06,-8813576.534032388,5624644.964414511
28047964.029829014,0.5643939261839492,1.0900000000000004e-06,-9176723.812333234,5865992.994947353
29178887.08104455,0.5618289736663019,1.0900000000000004e-06,-9554482.551887542,6117496.0338064125
30355410.12583839,0.55926219149722,1.0900000000000004e-06,-9947441.848827716,6379582.53786432
31579371.803375375,0.5566936761071654,1.0900000000000004e-06,-10356214.55338593,6652699.058483867
32852684.888663553,0.554123524099511,1.0900000000000004e-06,-10781438.227689225,6937311.005530398
34177339.28178865,0.5515518322410539,1.0900000000000004e-06,-11223776.142173877,7233903.443600921
35555405.11767732,0.5489786974524931,1.0900000000000004e-06,-11683918.312176084,7542981.921824931
36989036.001249366,0.5464042167988704,1.0900000000000004e-06,-12162582.576318942,7865073.3386488445
38480472.373014696,0.5438284874799771,1.0900000000000004e-06,-12660515.718381053,8200726.843075082
40032045.01037464,0.5412516068207269,1.0900000000000004e-06,-13178494.634399889,8550514.773888418
41646178.67009933,0.5386736722614973,1.0900000000000004e-06,-13717327.546833878,8915033.638466403
43325395.87767362,0.5360947813484412,1.0900000000000004e-06,-14277855.267680677,9294905.1328376
45072320.8694333,0.533515031723768,1.0900000000000004e-06,-14860952.512525545,9690777.204720905
46889683.69365243,0.5309345211159995,1.0900000000000004e-06,-15467529.267573439,10103325.16135186
48780324.4769907,0.5283533473301978,1.0900000000000004e-06,-16098532.211801123,10533252.823977403
50747197.86296839,0.5257716082381709,1.0900000000000004e-06,-16754946.196451796,10981293.730979146
52793377.629405476,0.5231894017686531,1.0900000000000004e-06,-17437795.7841845,11448212.3916675
54922061.492040195,0.5206068258974654,1.0900000000000004e-06,-18148146.850283287,11934805.592873892
57136576.101835005,0.5180239786376567,1.0900000000000004e-06,-18887108.2484289,12441903.760557884
59440382.243778884,0.5154409580296244,1.0900000000000004e-06,-19655833.54363589,12970372.37873813
61837080.24531072,0.5128578621312205,1.0900000000000004e-06,-20455522.815063443,13521113.468152896
64330415.60281612,0.5102747890078412,1.0900000000000004e-06,-21287424.53151735,14095067.127156306
66924284.83499021,0.5076918367225028,1.0900000000000004e-06,-22152837.502573956,14693213.137461115
69622741.57221429,0.5051091033259067,1.0900000000000004e-06,-23053112.908375435,15316572.637447972
72430002.89146231,0.5025266868464926,1.0900000000000004e-06,-23989656.411268327,15966209.865874588
75350455.90663768,0.4999446852804825,1.0900000000000004e-06,-24963930.352585506,16643233.978936609
78388664.62463884,0.4973631965819189,1.0900000000000004e-06,-25977456.03800441,17348800.94375501
81549377.0778689,0.4947823186526959,1.0900000000000004e-06,-27031816.115053333,18084115.51149343
84837532.7443356,0.49220214933258666,1.0900000000000004e-06,-28128657.04648111,18850433.273442302
88258270.26693664,0.48962278638926865,1.0900000000000004e-06,-29269691.683355253,19649062.80354555
91816935.48399584,0.4870443275083464,1.0900000000000004e-06,-30456701.941910435,20481367.89099146
95519089.7835978,0.48446687028337715,1.0900000000000004e-06,-31691541.588329736,21348769.866639044
99370518.79477823,0.4818905122058976,1.0900000000000004e-06,-32976139.135811124,22252750.02720939
103377241.42915301,0.479315350655454,1.0900000000000004e-06,-34312500.85844689,23194852.16133513
107545519.28711368,0.4767414828896396,1.0900000000000004e-06,-35702713.92662516,24176685.181730833
111881866.44329172,0.4741690060341366,1.0900000000000004e-06,-37148949.66885439,25199925.867925998
116393059.6265823,0.47159801707277027,1.0900000000000004e-06,-38653466.96510763,26266321.724186055
121086148.81063747,0.46902861283757086,1.0900000000000004e-06,-40218615.77698999,27377693.957440246
125968468.23137887,0.466460889998849,1.0900000000000004e-06,-41846840.820245914,28535940.580235153
131047647.84874803,0.4638949450552836,1.0900000000000004e-06,-43540685.385345586,29743039.64394199
136331625.27060622,0.46133087432402803,1.0900000000000004e-06,-45302795.312121324,31001052.607662972
141828658.1574192,0.45876877393082843,1.0900000000000004e-06,-47135923.12466548,32312127.848508883
147547337.12711024,0.4562087398001662,1.0900000000000004e-06,-49042932.33295107,33678504.31915494
153496599.18025166,0.45365086764541734,1.0900000000000004e-06,-51026801.90789874,35102515.35882926
159685741.6665732,0.45109525295903447,1.0900000000000004e-06,-53090630.9368825,36586592.66414215
166124436.81461483,0.44854199100275394,1.0900000000000004e-06,-55237643.46695029,38133270.42643203
172822746.84723058,0.4459911767978253,1.0900000000000004e-06,-57471193.5433283,39745189.642580904
179791139.70656443,0.44344290511527157,1.0900000000000004e-06,-59794770.45108256,41425102.60654017
187040505.41307396,0.4408972704661752,1.0900000000000004e-06,-62212004.1681298,43175877.589109644
194582173.08416775,0.4383543670919948,1.0900000000000004e-06,-64726671.03811953,45000503.71382487
202427928.6390498,0.43581428895491586,1.0900000000000004e-06,-67342699.6720518,46902096.03713335
210590033.2174442,0.4332771297282309,1.0900000000000004e-06,-70064177.08785504,48883900.841381714
219081242.3409801,0.43074298278675927,1.0900000000000004e-06,-72895355.0975173,50949301.14948659
227914825.84718442,0.42821194119730144,1.0900000000000004e-06,-75840656.95175344,53101822.47053231
237104588.62723365,0.4256840977091313,1.0900000000000004e-06,-78904684.25259194,55345138.78592065
246664892.19987363,0.4231595447445296,1.0900000000000004e-06,-82092224.14468433,57683078.78609678
256610677.15522182,0.42063837438935964,1.0900000000000004e-06,-85408256.79657568,60119632.36829159
266957486.5035272,0.41812067838368433,1.0900000000000004e-06,-88857963.18362722,62658957.4061524
277721489.9653772,0.4156065481124298,1.0900000000000004e-06,-92446733.18475497,65305386.802585416
288919509.24130905,0.41309607459609465,1.0900000000000004e-06,-96180174.00563633,68063435.83760044
300569044.30032057,0.4105893484815089,1.0900000000000004e-06,-100064118.94154984,70937809.82343888
312688300.728359,0.40808646003263993,1.0900000000000004e-06,-104104636.49354088,73933412.07977222
325296218.1795313,0.40558749912145214,1.0900000000000004e-06,-108308039.85216136,77055352.24228886
338412499.9744944,0.4030925552188187,1.0900000000000004e-06,-112680896.76360248,80308954.91853663
352057643.89228666,0.4006017173854873,1.0900000000000004e-06,-117230039.79364128,83699768.70546424
366252974.2037135,0.39811507426310316,1.0900000000000004e-06,-121962577.00543873,87233575.58369856
381020674.99635655,0.39563271406528816,1.0900000000000004e-06,-126885903.06787871,90916400.70422062
396383824.84328103,0.39315472456877987,1.0900000000000004e-06,-132007710.8118066,94754522.58374722
412366432.8696186,0.3906811931046312,1.0900000000000004e-06,-137336003.2522262,98754483.72579911
428993476.2733962,0.38821220654947247,1.0900000000000004e-06,-142879106.0952454,102923101.68514106
446290939.3592412,0.3857478513168369,1.0900000000000004e-06,-148645680.7493138,107267480.59400563
464285854.1459672,0.3832882133485513,1.0900000000000004e-06,-154644737.86108738,111795023.16927578
483006342.61149937,0.38083337810619294,1.0900000000000004e-06,-160885651.39707282,116513443.22059102
502481660.64115906,0.3783834305626166,1.0900000000000004e-06,-167378173.29305834,121430778.68016693
522742243.747991,0.37593845519354796,1.0900000000000004e-06,-174132448.69422528,126555405.17597552
543819754.6365772,0.3734985359692527,1.0900000000000004e-06,-181159031.80975533,131896050.17082506
565747132.6846783,0.3710637563462731,1.0900000000000004e-06,-188468902.4067135,137461807.69081184
588558645.4200225,0.3686341992592424,1.0900000000000004e-06,-196073482.96898025,143262153.66757807
612289942.0726949,0.36620994711277294,1.0900000000000004e-06,-203984656.54805037,149306961.91982314
636978109.2868115,0.3637910817734219,1.0900000000000004e-06,-212214785.3335936,155606520.80055958
662661729.0785496,0.3613776845617344,1.0900000000000004e-06,-220776729.97280043,162171550.5377001
689380939.1311039,0.35896983624436746,1.0900000000000004e-06,-229683869.66870305,169013221.2966953
717177495.5207976,0.3565676170262934,1.0900000000000004e-06,-238950123.0888817,176143171.99512678
746094837.9723793,0.35417110654308676,1.0900000000000004e-06,-248589970.11723253,183573529.9003907
776178157.7454739,0.3517803838532954,1.0900000000000004e-06,-258618474.4827869,191316931.04288602
807474468.2582953,0.34939552743089397,1.0900000000000004e-06,-269051307.30095136,199386541.47846222
840032678.5589715,0.347016615157827,1.0900000000000004e-06,-279904771.56395143,207796079.43526044
873903669.759318,0.34464372431663753,1.0900000000000004e-06,-291195827.61875844,216559838.38153657
909140374.5504935,0.34227693158318456,1.0900000000000004e-06,-302942119.6723103,225692711.05255237
945797859.9248152,0.33991631301945224,1.0900000000000004e-06,-315162003.3654523,235210214.4761909
983933413.2329977,0.33756194406644896,1.0900000000000004e-06,-327874574.4586853,245128516.03857887
1023606631.7113166,0.3352138995371979,1.0900000000000004e-06,-341099698.67455596,255464460.63270122
1064879515.6185938,0.33287225360982525,1.0900000000000004e-06,-354858042.7433203,266235598.93474886
1107816565.1285696,0.33053707982073904,1.0900000000000004e-06,-369171106.70040375,277460216.8547919
1152484881.129066,0.32820845105790675,1.0900000000000004e-06,-384061257.48612356,289157366.2102677
1198954270.0854874,0.32588643955422947,1.0900000000000004e-06,-399551763.9001917,301346896.67278236
1247297353.1325214,0.32357111688101337,1.0900000000000004e-06,-415666832.9656169,314049489.0407801
1297589679.5645342,0.32126255394154335,1.0900000000000004e-06,-432431647.7588382,327286689.89280254
1349909844.902009,0.31896082096475326,1.0900000000000004e-06,-449872406.7652065,341080947.67829996
1404339613.718554,0.31666598749900254,1.0900000000000004e-06,-468016364.8213226,355455650.30529594
1460964047.4204206,0.31437812240595053,1.0900000000000004e-06,-486891875.70821184,370435164.28663856
1519871637.1782234,0.3120972938545392,1.0900000000000004e-06,-506528436.4618988,386044875.5090971
1581154442.2186055,0.309823569315076,1.0900000000000004e-06,-526956733.4706315,402311231.69220734
1644908233.6919744,0.30755701555342646,1.0900000000000004e-06,-548208690.4307948,419261786.60650164
1711232644.3411155,0.3052976986253111,1.0900000000000004e-06,-570317518.2364497,436925246.12361306
1780231324.2046266,0.30304568387070996,1.0900000000000004e-06,-593317766.8804809,455331516.1737267
1852012102.5984545,0.30080103590837676,1.0900000000000004e-06,-617245379.4484426,474511752.68891686
1926687156.628708,0.298563818630462,1.0900000000000004e-06,-642137748.2894988,494498413.61415195
2004373186.4990768,0.2963340951972443,1.0900000000000004e-06,-668033773.4522314,515325313.07107717
2085191597.8868322,0.29411192803197683,1.0900000000000004e-06,-694973923.4766406,537027677.7631773
2169268691.6724124,0.29189737881584266,1.0900000000000004e-06,-723000298.6373435,559642205.7145498
2256735861.3191104,0.28969050848302225,1.0900000000000004e-06,-752156696.7368034,583207127.4382842
2347729798.211304,0.28749137721587786,1.0900000000000004e-06,-782488681.5514086,607762269.6343746
2442392705.272147,0.2853000444402487,1.0900000000000004e-06,-814043654.0373702,633349121.521184
2540872519.194551,0.28311656882086256,1.0900000000000004e-06,-846870926.4077185,660010903.9087244
2643323141.6327305,0.28094100825686347,1.0900000000000004e-06,-881021799.1961528,687792641.1264397
2749904679.7156615,0.2787734198774547,1.0900000000000004e-06,-916549641.4281938,716741235.922801
2860783696.258266,0.2766138600376595,1.0900000000000004e-06,-953509974.024915,746905547.4587961
2976133470.0613933,0.27446238431419895,1.0900000000000004e-06,-991960556.5696039,778336472.5224024
3096134266.707348,0.2723190475014888,1.0900000000000004e-06,-1031961477.5729382,811087030.0963019
3220973620.274187,0.2701839036077547,1.0900000000000004e-06,-1073575248.3777543,845212449.4165256
3350846626.409034,0.2680570058512654,1.0900000000000004e-06,-1116866900.8501515,880770261.6653123
3485956247.218396,0.2659384066566891,1.0900000000000004e-06,-1161904089.009601,917820395.4473268
3626513628.4520044,0.2638281576515667,1.0900000000000004e-06,-1208757194.756891,956425276.2044739
3772738429.475798,0.26172630966290844,1.0900000000000004e-06,-1257499437.8651247,996649929.7308676
3924859166.549803,0.2596329127139108,1.0900000000000004e-06,-1308206990.4056792,1038562089.9561241
4083113569.9472995,0.2575480160207947,1.0900000000000004e-06,-1360959095.7879314,1082232311.1719868
4247748955.47343,0.2554716679897665,1.0900000000000004e-06,-1415838192.5987918,1127734084.8844488
4419022610.963805,0.25340391621410224,1.0900000000000004e-06,-1472930043.4355762,1175143961.4809496
4597202198.367147,0.25134480747135357,1.0900000000000004e-06,-1532323868.9335535,1224541676.9099689
4782566172.040305,0.24929438772067639,1.0900000000000004e-06,-1594112487.1976185,1276010284.5783682
4975404213.909408,0.24725270210028485,1.0900000000000004e-06,-1658392458.8560107,1329636292.6802208
5176017686.177101,0.24521979492502768,1.0900000000000004e-06,-1725264237.9627264,1385509807.179544
5384720102.283455,0.2431957096840891,1.0900000000000004e-06,-1794832328.98449,1443724680.6784575
5601837616.856502,0.24118048903881326,1.0900000000000004e-06,-1867205450.117599,1504378667.4116895
5827709535.418067,0.23917417482065367,1.0900000000000004e-06,-1942496703.1898694,1567573584.6181655
6062688844.641498,0.23717680802924765,1.0900000000000004e-06,-2020823750.4132123,1633415480.5506496
6307142763.989911,0.23518842883061392,1.0900000000000004e-06,-2102308998.2630496,1702014809.3950024
6561453319.597093,0.23320907655547624,1.0900000000000004e-06,-2187079788.77195,1773486613.3817039
6826017941.287831,0.2312387896977118,1.0900000000000004e-06,-2275268598.536403,1847950712.3837585
7101250083.670789,0.22927760591292431,1.0900000000000004e-06,-2367013245.7477818,1925531901.3071234
7387579872.274432,0.22732556201714144,1.0900000000000004e-06,-2462457105.570983,2006360155.592189
7685454775.735866,0.2253826939856381,1.0900000000000004e-06,-2561749334.207373,2090570845.157862
7995340305.093006,0.22344903695188453,1.0900000000000004e-06,-2665045101.9921794,2178304957.1332407
8317720741.272955,0.22152462520661825,1.0900000000000004e-06,-2772505835.890616,2269709327.735945
8653099891.913422,0.21960949219704265,1.0900000000000004e-06,-2884299471.7716923,2364936883.670711
9002001878.700064,0.21770367052614842,1.0900000000000004e-06,-3000600716.853989,2464146893.437122
9364971956.449947,0.21580719195215958,1.0900000000000004e-06,-3121591322.7334833,2567505228.951067
9742577365.221447,0.2139200873881056,1.0900000000000004e-06,-3247460369.4201803,2675184637.901067
10135408216.782011,0.21204238690151628,1.0900000000000004e-06,-3378404560.8273673,2787365027.2776127
10544078416.819273,0.21017411971424016,1.0900000000000004e-06,-3514628532.175319,2904233758.531568
10969226624.336626,0.2083153142023884,1.0900000000000004e-06,-3656345169.7898226,3025985954.8361216
