z,H_model
0.2,80.13089177406513
0.20400667779632722,80.22871172785715
0.20801335559265444,80.32554501224284
0.21202003338898165,80.42143324581106
0.21602671118530886,80.51641761426521
0.22003338898163607,80.6105388675564
0.2240400667779633,80.70383731723348
0.2280467445742905,80.79635283400339
0.2320534223706177,80.8881248454959
0.23606010016694493,80.97919233422661
0.24006677796327214,81.06959383575257
0.24407345575959935,81.15936743701494
0.24808013355592656,81.24855077486319
0.25208681135225375,81.33718103475586
0.256093489148581,81.4252949496322
0.2601001669449082,81.51292879895094
0.2641068447412354,81.60011840788947
0.2681135225375626,81.68689914670125
0.27212020033388984,81.7733059302248
0.276126878130217,81.85937321754116
0.28013355592654426,81.9451350117753
0.28414023372287145,82.0306248600372
0.2881469115191987,82.11587585349895
0.2921535893155259,82.20092062760368
0.29616026711185306,82.28579136240324
0.3001669449081803,82.37051978302009
0.30417362270450754,82.45513716023065
0.3081803005008347,82.53967431116648
0.3121869782971619,82.62416160012998
0.31619365609348915,82.70862893952135
0.3202003338898164,82.79310579087374
0.3242070116861436,82.877621165994
0.32821368948247076,82.96220362820502
0.332220367278798,83.04688129368826
0.33622704507512524,83.13168183292248
0.3402337228714524,83.21663247221666
0.3442404006677796,83.30175999533434
0.34824707846410685,83.38709074520646
0.3522537562604341,83.47265062573132
0.3562604340567613,83.55846510365741
0.36026711185308846,83.64455921054888
0.3642737896494157,83.73095754482961
0.36828046744574294,83.81768427390453
0.3722871452420701,83.90476313635598
0.3762938230383973,83.99221744421247
0.38030050083472455,84.08007008528836
0.3843071786310518,84.16834352559182
0.388313856427379,84.25705981179982
0.39232053422370616,84.34624057379713
0.3963272120200334,84.43590702727856
0.4003338898163606,84.52607997641171
0.4043405676126878,84.61677981655869
0.408347245409015,84.70802653705508
0.41235392320534225,84.79983972404389
0.41636060100166944,84.8922385633639
0.4203672787979966,84.98524184348857
0.42437395659432386,85.07886795851643
0.4283806343906511,85.17313491120888
0.4323873121869783,85.26806031607548
0.4363939899833055,85.36366140250391
0.4404006677796327,85.45995501793374
0.44440734557595996,85.5569576310723
0.44841402337228714,85.6546853351503
0.4524207011686144,85.75315385121714
0.45642737896494157,85.85237853147265
0.46043405676126875,85.95237436263528
0.464440734557596,86.05315596934413
0.4684474123539232,86.15473761759371
0.4724540901502504,86.2571332182004
0.4764607679465776,86.36035633029803
0.48046744574290484,86.46442016486266
0.484474123539232,86.56933758826356
0.48848080133555927,86.67512112584012
0.49248747913188645,86.78178296550259
0.4964941569282137,86.88933496135581
0.5005008347245409,86.99778863734393
0.5045075125208681,87.10715519091525
0.5085141903171952,87.21744549670561
0.5125208681135225,87.32867011023887
0.5165275459098497,87.44083927164345
0.520534223706177,87.55396290938327
0.5245409015025042,87.66805064400191
0.5285475792988314,87.78311179187887
0.5325542570951586,87.89915536899622
0.5365609348914858,88.01619009471482
0.540567612687813,88.13422439555843
0.5445742904841402,88.25326640900484
0.5485809682804674,88.37332398728238
0.5525876460767947,88.49440470117099
0.5565943238731219,88.61651584380634
0.5606010016694492,88.73966443448577
0.5646076794657763,88.8638572224752
0.5686143572621035,88.9891006908155
0.5726210350584306,89.11540106012727
0.5766277128547579,89.24276429241294
0.5806343906510851,89.37119609485495
0.5846410684474124,89.50070192360903
0.5886477462437396,89.63128698759141
0.5926544240400667,89.76295625225879
0.596661101836394,89.89571444338024
0.6006677796327211,90.02956605079972
0.6046744574290484,90.16451533218842
0.6086811352253756,90.30056631678566
0.6126878130217028,90.43772280912773
0.6166944908180301,90.57598839276308
0.6207011686143573,90.71536643395376
0.6247078464106844,90.85586008536134
0.6287145242070117,90.99747228971685
0.6327212020033388,91.14020578347382
0.636727879799666,91.28406310044338
0.6407345575959933,91.42904657541062
0.6447412353923205,91.57515834773154
0.6487479131886478,91.72240036490943
0.652754590984975,91.87077438615029
0.6567612687813021,92.02028198589606
0.6607679465776294,92.17092455733551
0.6647746243739565,92.32270331589135
0.6687813021702838,92.47561930268337
0.672787979966611,92.6296733879667
0.6767946577629382,92.78486627454477
0.6808013355592655,92.94119850115577
0.6848080133555927,93.0986704458327
0.6888146911519198,93.25728232923582
0.6928213689482471,93.41703421795735
0.6968280467445742,93.57792602779746
0.7008347245409015,93.73995752701146
0.7048414023372287,93.90312833952729
0.7088480801335559,94.06743794813299
0.7128547579298832,94.2328856976338
0.7168614357262104,94.39947079797815
0.7208681135225374,94.56719232735239
0.7248747913188647,94.73604923524374
0.7288814691151919,94.90604034547103
0.7328881469115192,95.07716435918294
0.7368948247078464,95.2494198578236
0.7409015025041736,95.42280530606463
0.7449081803005009,95.59731905470412
0.7489148580968281,95.77295934353165
0.7529215358931551,95.94972430415939
0.7569282136894824,96.12761196281903
0.7609348914858096,96.3066202431242
0.7649415692821369,96.48674696879833
0.7689482470784641,96.66798986636768
0.7729549248747913,96.85034656781949
0.7769616026711186,97.03381461322495
0.7809682804674458,97.21839145332702
0.7849749582637728,97.404074452093
0.7889816360601001,97.59086088923166
0.7929883138564273,97.77874796267497
0.7969949916527546,97.96773279102428
0.8010016694490818,98.15781241596112
0.805008347245409,98.34898380462235
0.8090150250417363,98.54124385194
0.8130217028380635,98.73458938294519
0.8170283806343905,98.92901715503722
0.8210350584307178,99.12452386021666
0.825041736227045,99.3211061272836
0.8290484140233723,99.5187605240002
0.8330550918196995,99.71748355921845
0.8370617696160267,99.91727168497276
0.841068447412354,100.1181212985375
0.845075125208681,100.32002874444996
0.8490818030050082,100.52299031649859
0.8530884808013355,100.7270022596767
0.8570951585976627,100.93206077210193
0.86110183639399,101.13816200690161
0.8651085141903172,101.34530207406416
0.8691151919866444,101.55347704225676
0.8731218697829717,101.7626829406095
0.8771285475792987,101.97291576046636
0.8811352253756259,102.18417145710305
0.8851419031719532,102.39644595141196
0.8891485809682804,102.60973513155477
0.8931552587646077,102.82403485458259
0.8971619365609349,103.03934094802423
0.9011686143572621,103.25564921144247
0.9051752921535894,103.47295541795916
0.9091819699499164,103.69125531574899
0.9131886477462436,103.91054462950231
