T,dP_dT
0.0002287715173806098,-2.0379610148495555
0.00023066239879100363,-2.052657247033971
0.00023256890903731686,-2.0674570940191677
0.0002344911772976729,-2.0823612619649325
0.00023642933381790027,-2.097370461577596
0.0002383835099203575,-2.1124854081018567
0.0002403538380128309,-2.1277068213672843
0.00024234045159750694,-2.1430354258016604
0.0002443434852800164,-2.158471950465605
0.00024636307477855595,-2.174017129077947
0.0002483993569330831,-2.189671700018755
0.00025045246971458864,-2.2054364063848486
0.0002525225522344447,-2.221311996005278
0.00025460974475383037,-2.237299221459477
0.0002567141886932352,-2.253398840103879
0.00025883602664204233,-2.269611614116397
0.00026097540236818823,-2.2859383104906357
0.0002631324608279049,-2.3023797010766485
0.0002653073481755413,-2.318936562619791
0.00026750021177346633,-2.335609676758841
0.0002697112002020535,-2.3523998300851843
0.0002719404632697482,-2.3693078141392467
0.00027418815202321793,-2.3863344254486085
0.00027645441875758756,-2.40348046555332
0.00027873941702675695,-2.4207467410366235
0.0002810433016538062,-2.438134063534783
0.00028336622874148534,-2.4556432497868736
0.0002857083556827918,-2.473275121638911
0.00028806984117163426,-2.491030506084438
0.00029045084521358547,-2.5089102352897874
0.0002928515291367233,-2.5269151466013664
0.0002952720556025629,-2.5450460825997565
0.0002977125886170761,-2.563303891105666
0.0003001732935418054,-2.581689425205292
0.00030265433710506757,-2.6002035432995396
0.00030515588741325094,-2.61884710910487
0.0003076781139622053,-2.637620991672868
0.00031022118764872654,-2.6565260654638827
0.00031278528078213566,-2.675563210322598
0.0003153705670959549,-2.694733311524426
0.0003179772217596777,-2.7140372597940323
0.00032060542139063843,-2.7334759513514686
0.0003232553440659794,-2.753050287910963
0.00032592716933471644,-2.7727611767259464
0.0003286210782299045,-2.7926095306020398
0.00033133725328090364,-2.8125962679397825
0.0003340758785257477,-2.832722312740688
0.000336837139523612,-2.8529885946437776
0.0003396212233673878,-2.8733960489566446
0.00034242831869635835,-2.89394561666836
0.0003452586157089804,-2.914638244478186
0.0003481123061757717,-2.935474739130957
0.0003509895834523042,-2.9568998259846575
0.0003538906424923052,-2.9790465013668275
0.0003568156798608677,-3.0006720514498704
0.00035976489374776714,-3.0218462156828365
0.00036273848398089126,-3.042639656165351
0.00036573665203977934,-3.06312352528944
0.00036875960106927386,-3.0833694689325983
0.0003718075358932846,-3.103449629779401
0.0003748806630286669,-3.123436650539242
0.0003779791906992143,-3.1434036773054435
0.00038,-3.1634243628249625
0.0003811033288497681,-3.183572869853301
0.0003842532891604406,-3.20392387451289
0.00038742928506095884,-3.2245525696742443
0.00039063153174512597,-3.245534668336034
0.00039386024618540155,-3.2669464070522665
0.000397115647147603,-3.2888645493722666
0.00040039795520572824,-3.3113663892900638
0.00040370739275690084,-3.334529754710065
0.0004070441840364401,-3.3584330109625196
0.00041040855513305223,-3.383155299472152
0.0004138007340041509,-3.4080600438323074
0.00041722095049130214,-3.432318128631556
0.0004206694363357979,-3.4567435032054856
0.0004241464251943578,-3.4813375349639935
0.0004276521526549607,-3.5061013277733037
0.00043118685625280733,-3.5310359918495244
0.000434750775486416,-3.556142643798736
0.0004383441518338478,-3.581422406607675
0.00044196722876907,-3.6068764096984
0.0004456202517784525,-3.632505788926436
0.00044930346837740096,-3.6583116866059155
0.0004530171281271278,-3.6842952515283547
0.0004567614826515612,-3.71045763899456
0.00046053678565439413,-3.736800010805333
0.00046434329293627586,-3.7633235353018377
0.00046818126241214157,-3.7900293873882083
0.0004720509541286895,-3.816918748534047
0.0004759526302820001,-3.843992806794996
0.00047988655523530186,-3.8712527568360464
0.0004838529955368832,-3.8986997999480075
0.000487852219938153,-3.926335144049599
0.0004918844994118498,-3.954160003728411
0.0004959501071704036,-3.9821756002301667
0.0005000493186844452,-4.010383161495057
0.0005041824117014723,-4.038783922154478
0.0005083496662646694,-4.067379123551079
0.0005125513647318809,-4.096170013758875
0.0005167877917947441,-4.125157847585102
0.000521059234497978,-4.154343886595791
0.0005253659822588322,-4.18372939911108
0.0005297083268866985,-4.213315660227063
0.0005340865626028803,-4.243103951825583
0.0005385009860605294,-4.273095562576878
0.0005429518963647458,-4.303291787951701
0.0005474395950928446,-4.333693930236509
0.0005519643863147886,-4.364303298541146
0.0005565265766137912,-4.395121208789464
0.0005611264751070917,-4.426148983742566
0.000565764393466896,-4.457387952997649
0.000570440645941497,-4.4888394529993185
0.0005751555493765662,-4.520504827028974
0.000579909423236622,-4.55238542522719
0.0005847025896266758,-4.584482604577946
0.000589535373314056,-4.616797728924307
0.0005944081017504128,-4.649332168960972
0.0005993211050939077,-4.68208730223793
0.0006042747162315799,-4.71506451315441
0.0006092692708019041,-4.748265192963042
0.0006143051072175311,-4.7816907397628166
0.0006193825666882181,-4.815342558493482
0.0006245019932439473,-4.849222060938087
0.0006296637337582364,-4.88333066571087
0.0006348681379716404,-4.917669798243135
0.0006401155585154518,-4.952240890789601
0.0006454063509355896,-4.987045382410076
0.0006507408737166919,-5.02208471896024
0.0006561194883064059,-5.057360353075772
0.0006615425591398769,-5.092873744170196
0.0006670104536644423,-5.128626358408497
0.0006725235423645277,-5.164619668700041
0.0006780821987867494,-5.200855154671925
0.0006836867995652269,-5.237334302662324
0.0006893377244470983,-5.274058605691272
0.0006950353563182531,-5.311029563448624
0.0007007800812292748,-5.3482486822598325
0.0007065722884215984,-5.385717475070891
0.0007124123703538829,-5.423437461413101
0.0007183007227286045,-5.461410167392105
0.0007242377445188657,-5.4996371256396195
0.0007302238379954322,-5.538119875299571
0.0007362594087539842,-5.5768599619839385
0.0007423448657426018,-5.615858937741465
0.000748480621289472,-5.655118361022687
0.0007546670911308275,-5.694639796646421
0.000760904694439115,-5.734424815751622
0.0007671938538513971,-5.774474995764887
0.0007735349954979874,-5.814791920350059
0.0007799285490313268,-5.855377179364903
0.000786374947655091,-5.896232368814001
0.0007928746281535447,-5.937359090800056
0.0007994280309211373,-5.978758953466345
0.0008060355999923414,-6.020433570955564
0.0008126977830717388,-6.062384563335509
0.0008194150315643558,-6.104613556553343
0.0008261878006062481,-6.147122182370774
0.0008330165490953419,-6.1899120783018065
0.0008399017397225223,-6.23298488754368
0.000846843839002987,-6.276342258908872
0.0008538433173078549,-6.319985846756985
0.0008609006488960366,-6.363917310919882
0.0008680163119463683,-6.40813831661866
0.0008751907885900114,-6.452650534394315
0.0008824245649431198,-6.497455640018646
0.0008897181311397797,-6.542555314411228
0.0008970719813652148,-6.587951243549938
0.0009044866138892741,-6.63364511838468
0.0009119625311001911,-6.679638634732431
0.0009195002395386246,-6.725932507758118
0.0009271002499319797,-6.774766902637234
0.0009347630772290129,-6.823225181436493
0.0009424892406347223,-6.870584910931133
0.0009502792636455303,-6.917001060610938
0.0009581336740847485,-6.96262999866639
0.0009660530041383453,-7.007629107326437
0.0009740377903910029,-7.0521567883845515
0.000982088573862475,-7.09637246874004
0.0009902059000442445,-7.140436605946834
0.000998390318936482,-7.184510693778789
0.001,-7.228757267795912
0.0010066423850853172,-7.2733399109185015
0.0010149626576204053,-7.31842325900765
0.001023351700292817,-7.364173006463152
0.0010318100815132347,-7.410755911811758
0.0010403383743904655,-7.458339803313285
0.0010489371567702734,-7.507093584565715
0.0010576070112745316,-7.557187240120445
0.0010663485253406986,-7.608791841088828
0.001075162291261624,-7.66207955076549
0.0010840489062256744,-7.7172252207711
0.0010930089723572007,-7.770791809141419
0.0011020430967573348,-7.82415488215736
0.001111151891545125,-7.877859208189305
0.0011203359738990093,-7.931906805121289
0.0011295959660986355,-7.986299450124871
0.0011389324955670217,-8.04103892121246
0.0011483461949130735,-8.096126997008447
0.0011578377019744403,-8.15156545653191
0.0011674076598607367,-8.207356078964947
0.0011770567169971176,-8.263500643413233
0.0011867855271682113,-8.320000928671604
0.0011965947495624193,-8.376858712967547
0.001206485048816579,-8.434075773710372
0.0012164570950609968,-8.491653887229958
0.0012265115639648583,-8.549594828503345
0.0012366491367820013,-8.607900370886178
0.0012468705003970807,-8.666572285825078
0.0012571763473721077,-8.725612342562304
0.0012675673759933754,-8.785022307849584
0.0012780442903187717,-8.844803945635526
0.0012886078002254842,-8.904959016752192
0.0012992586214580974,-8.9654892785994
0.001309997475677094,-9.026396484809645
0.0013208250905077444,-9.087682384915327
0.0013317421995894126,-9.149348723997589
0.001342749542625264,-9.211397242340615
0.001353847865432385,-9.273829675058545
0.001365037919992317,-9.33664775173175
0.0013763204645020075,-9.399853196021436
0.0013876962634251813,-9.463447725278057
0.0013991660875441432,-9.527433050145408
0.0014107307140119962,-9.59181087414842
0.0014223909264053027,-9.656582893274384
0.001434147514777176,-9.72175079554275
0.0014460012757108109,-9.787316260564594
0.0014579530123734583,-9.85328095909645
0.001470003534570844,-9.91964655257281
0.001482153658802037,-9.986414692638467
0.0014944042083147775,-10.05358702066523
0.0015067560131612502,-10.121165167257125
0.0015192099102543295,-10.189150751745183
0.0015317667434242854,-10.257545381668605
0.001544427363475958,-10.326350652243146
0.0015571926282464043,-10.395568145824152
0.0015700634026630232,-10.465199431350914
0.0015830405588021575,-10.535246063775137
0.0015961249759481888,-10.605709583486442
0.0016093175406531057,-10.676591515718336
0.0016226191467965793,-10.747893369940607
0.0016360306956465273,-10.81961663923699
0.0016495530959201809,-10.89176279967483
0.0016631872638456563,-10.964333309656283
0.0016769341232240331,-11.03732960925301
0.0016907946054919546,-11.110753119530804
0.0017047696497847274,-11.184605241857199
0.0017188602029999625,-11.258887357193286
0.0017330672198617298,-11.333600825369972
0.001747391662985248,-11.408746984348626
0.0017618345029421071,-11.484327149465768
0.0017763967183260317,-11.560342612667093
0.0017910792958191841,-11.636794641708892
0.0018058832302590264,-11.7136844793609
0.0018208095247057151,-11.791013342579207
0.0018358591905100732,-11.868782421671279
0.0018510332473821128,-11.946992879433898
0.0018663327234601274,-12.025645850276494
0.001881758655380355,-12.104742439329424
0.0018973120883472162,-12.184283721528821
0.0019129940762041314,-12.264270740683516
0.001928805681504934,-12.344704508522625
0.001944747975585853,-12.425586003725751
0.0019608220386381093,-12.506916170929703
0.0019770289597811066,-12.588695919714635
0.0019933698371362224,-12.670926123572611
0.0020098457779012162,-12.753607618852893
0.0020264578984252463,-12.836741203684204
0.002043207324284509,-12.92032763687848
0.0020600951903585116,-13.004367636810935
0.002077122640906955,-13.08886188027692
0.0020942908296472723,-13.173811001327755
0.0021116009198327997,-13.259215590079386
0.002129054084331593,-13.345076191502347
0.002146651505705898,-13.431393304186008
0.0021643943762922747,-13.518167379076187
0.002182283898282386,-13.60539881819303
0.0022003212838044603,-13.693087973315762
0.0022185077550054087,-13.78123514465064
0.002236844544133642,-13.86984057946918
0.002255332893622562,-13.958904470720332
0.002273974056174741,-14.048426955615275
0.0022927692948468046,-14.138408114187957
0.002311719883135008,-14.228847967824802
0.0023308271050615247,-14.319746477770765
0.002350092255261453,-14.411103543603307
0.0023695166390705234,-14.502919001681404
0.002389101572613553,-14.595192623564277
0.002408848382893619,-14.687924114399063
0.002428758407881969,-14.78111311128474
0.002448832996608682,-14.874759181597458
0.002469073509254068,-14.96886182129553
0.002489481317240831,-15.063420453184953
0.002510057803326998,-15.158434425157502
0.002530804361699597,-15.253903008403837
0.0025517223980691325,-15.349825395579062
0.002572813329764826,-15.446200698955408
0.0025940785858306497,-15.543027948525895
0.002615519607122156,-15.64030609008726
0.002637137846404102,-15.738033983281587
0.002658934768448881,-15.836210399610115
0.0026809118501357814,-15.934834020409816
0.0027030705805510384,-16.03390343479733
0.0027254124610887405,-16.133417137577194
0.002747939005552554,-16.23337352711943
0.002770651740258295,-16.33377090319558
0.0027935522041373432,-16.434607464784325
0.0028166419488409164,-16.53588130784166
0.0028399225388452127,-16.637590423030357
0.0028633955515573978,-16.73973269342141
0.002887062577422494,-16.842305892148676
0.0029109252200311434,-16.94530768003723
0.0029349850962282578,-17.048735603188412
0.0029592438362225724,-17.15258709052843
0.0029837030836971008,-17.25685945132553
0.003008364495920505,-17.36154987265867
0.003033229743859395,-17.466655416860878
0.0030583005122915294,-17.57217301891679
0.0030835784999199848,-17.67809948382627
0.0031090654194882465,-17.784431483924525
0.003134762997896261,-17.89116555617477
0.003160672976317442,-17.998298099412327
0.0031867971103166485,-18.10582537155367
0.003213137169969129,-18.213743486771527
0.0032396949399804715,-18.32204841262892
0.0032664722198075067,-18.430735967170797
0.003293470823780247,-18.539801815985292
0.003320692581224814,-18.649241469223597
0.003348139336587389,-18.75905027858032
0.003375812949559185,-18.86922343423971
0.003403715295202451,-18.979755961780267
0.0034318482640775185,-19.090642719047356
0.0034602137623709114,-19.20187839298491
0.0034888137120244805,-19.313457496430743
0.003517650050865643,-19.42537436487824
0.003546724732738678,-19.53762315319866
0.0035760397276371125,-19.65019783233141
0.0036055970218371986,-19.763092185936674
0.0036353986180325,-19.876299807015066
0.0036654465354695807,-19.989814094491564
0.0036957428100848374,-20.103628249769635
0.0037262894946424245,-20.21773527324813
0.0037570886588733582,-20.332127960808997
0.0037881423896157468,-20.44679890027618
0.003819452790956191,-20.561740467838405
0.0038510219843723467,-20.676944824446522
0.0038828521088766694,-20.792403912182927
0.003914945321161341,-20.908109450601323
0.0039473037957444175,-21.024052933041016
0.003979929725117139,-21.14022562291766
0.004012825319892504,-21.256618549986783
0.004045992808955045,-21.373222506588917
0.004079434439611855,-21.490028043870332
0.00411315247774485,-21.607025467985608
0.0041471492079643004,-21.724204836280986
0.0041814269337636266,-21.84155595346307
0.004215987977675485,-21.95906836775077
0.004250834681429115,-22.076731367015437
0.004285969406109019,-22.194533974910737
0.0043213945323149405,-22.312464946991184
0.0043571124603231605,-22.430512766825466
0.0043931256102491345,-22.54866564210559
0.004429436422211468,-22.666911500751823
0.004466047356497249,-22.78523798701976
0.004502960893728764,-22.903632457608076
0.004540179535031546,-23.022081977773237
0.0045777058022038655,-23.140573317450016
0.004615542237887588,-23.259092947385692
0.004653691405740461,-23.37762703528637
0.004692155890609809,-23.496161441980327
0.004730938298707675,-23.614681717601755
0.004770041257787427,-23.733173097799174
0.0048094674173217705,-23.851620499970494
0.004849219448682294,-23.97000851952804
0.004889300045320461,-24.088321426198206
0.004929711922950109,-24.206543160363147
0.004970457819731459,-24.324657329439592
0.0050115404964566415,-24.442647204309488
0.005052962736736749,-24.560495715800094
0.005094727347190472,-24.678185451218454
0.005136837157634227,-24.795698650950094
0.005179295021273916,-24.9130172051196
0.00522210381489825,-25.03012265032425
0.005265266439073661,-25.146996166441493
0.005308785818340841,-25.263618573519835
0.005352664901412892,-25.379970328753803
0.005396906661375122,-25.496031523552173
0.005441514095886503,-25.611781880706726
0.005486490227382757,-25.727200751660895
0.005531838103281161,-25.842267113892238
0.005577560796187027,-25.95695956841096
0.005623661404101889,-26.071256337382316
0.005670143050633412,-26.18513526187857
0.005717008885207035,-26.29857379976818
0.0057642620832793635,-26.411549023749593
0.005811905846553343,-26.524037619539737
0.005859943403195167,-26.6360158842158
0.0059083780080530215,-26.747459724729524
0.005957212942877623,-26.85834465659333
0.006006451516544572,-26.968645802750764
0.006056097065278553,-27.078337892638004
0.006106152952879386,-27.187395261444426
0.006156622570949936,-27.295791849581978
0.0062075093391259425,-27.403501202370983
0.006258816705307683,-27.51049646995382
0.006310548145893616,-27.61675040744222
0.006362707166015921,-27.722235375308085
0.006415297299777996,-27.82692334003177
0.006468322110493913,-27.930785875010162
0.0065217851909298566,-28.033794161741646
0.006575690163547548,-28.135918991291536
0.006630040680749719,-28.237130766053852
0.006684840425127544,-28.337399501814552
0.0067400931097101845,-28.43669483012981
0.006795802478216365,-28.53498600102977
0.0068519723053080345,-28.632241886057002
0.006908606396846121,-28.728430981650032
0.006965708590148404,-28.82352141288475
0.007023282754249512,-28.917480937583875
0.007081332790163098,-29.01027695080486
0.00713986263114612,-29.1018764897168
0.007198876242965368,-29.192246238879083
0.007258377624166168,-29.281352535932253
0.007318370806343302,-29.36916137771127
0.007378859854414181,-29.455638426794415
0.007439848866894262,-29.54074901849685
0.007501341976174748,-29.62445816831991
0.007563343348802606,-29.70673057987088
0.00762585718576284,-29.78753065325906
0.007688887722763157,-29.866822493983122
0.00775243923052096,-29.944569922318237
0.007816516015052713,-30.020736483215348
0.00788112241796571,-30.095285456721395
0.007946262816752217,-30.168179868932572
0.008011941625086135,-30.239382503489935
0.008078163293121983,-30.308855913627283
0.008144932307796468,-30.376562434781437
0.008212253193132492,-30.442464197773962
0.008280130510545686,-30.506523142573737
0.00834856885915347,-30.568701032649624
0.008417572876086672,-30.62895946991964
0.008487147236803723,-30.687259910307322
0.008557296655407474,-30.743563679911873
0.008628025884964557,-30.797831991797388
0.008699339717827471,-30.85002596341083
0.00877124298595929,-30.90010663463231
0.008843740561261046,-30.948034986464314
0.008916837355901843,-30.993771960364484
0.00899053832265169,-31.03727847822634
0.009064848455217057,-31.07851546301067
0.009139772788579283,-31.11744386003093
0.009215316399335666,-31.15402465889471
0.009291484406043472,-31.18821891610192
0.00936828196956674,-31.219987778300137
0.009445714293425965,-31.249292506195932
0.009523786624150665,-31.276094499122642
0.009602504251634874,-31.300355320258703
0.009681872509495548,-31.32203672249548
0.009761896775433996,-31.341100674948635
0.009842582471600192,-31.35750939010739
0.0099239350649602,-31.371225351614545
0.010005960067666577,-31.382211342669706
0.010088663037431903,-31.390430475044848
0.01017204957790524,-31.39584621870201
0.010256125339051974,-31.398422432001425
0.01034089601753646,-31.398123392485402
0.010426367357108189,-31.39491382822407
0.01051254514899078,-31.388758949705
0.010599435232274546,-31.3796244822507
0.010687043494311968,-31.367476698942507
0.010775375871116735,-31.352282454030345
0.010864438347765895,-31.33400921680631
0.010954236958805309,-31.312625105916656
0.011044777788658686,-31.288098924086327
0.011136066972039664,-31.260400193228627
0.01122811069436765,-31.22949918991063
0.011320915192186752,-31.195366981142193
0.01141448675358849,-31.157975460455813
0.011508831718637794,-31.117297384243543
0.011603956479802509,-31.073306408312742
0.011699867482386698,-31.025977124624294
0.011796571224967148,-30.975285098170556
0.011894074259833895,-30.92120690395349
0.01199238319343398,-30.863720164017863
0.012091504686819275,-30.802803584494423
0.012191445456097625,-30.738436992605894
0.012292212272888063,-30.670601373586408
0.012393811964779568,-30.599278907463873
0.012496251415793594,-30.52445300565346
0.01259953756685069,-30.446108347307753
0.012703677416240582,-30.364230915366978
0.01280867802009656,-30.27880803225504
0.012914546492873366,-30.189828395159648
0.013021290007829428,-30.097282110838893
0.013128915797512814,-30.00116072989204
0.013237431154251205,-29.901457280432354
0.013346843430646179,-29.79816630109836
0.013457160040071185,-29.691283873338314
0.013568388457174061,-29.580807652903523
0.013680536218383273,-29.46673690048283
0.01379361092241874,-29.34907251141197
0.013907620230806625,-29.227817044389226
0.014022571868398356,-29.102974749130276
0.014138473623894237,-28.97455159289314
0.014255333350370955,-28.842555285803986
0.014373158965813902,-28.706995304916322
0.014491958453653435,-28.567882916934508
0.014611739863306047,-28.42523119953303
0.01473251131071952,-28.279055061204726
0.01485428097892304,-28.12937125957017
0.014977057118581574,-27.976198418082635
0.015100848048554787,-27.819557041063575
0.01522566215646094,-27.65946952700454
0.01535150789924494,-27.495960180073755
0.0154783938037516,-27.329055219766087
0.015606328467303147,-27.158782788638987
0.015735320558281956,-26.985172958075946
0.015865378816717797,-26.80825773202522
0.01599651205487993,-26.62807104866042
0.016128729157874416,-26.444648779915894
0.016262039084245884,-26.258028728849215
0.016396450866584783,-26.068250624788757
0.016531973612139143,-25.87535611622801
0.016668616503431904,-25.679388761429607
0.016806388798882837,-25.48039401670793
0.016945299833436074,-25.27841922236304
0.017085359019192538,-25.073513586241877
0.01722657584604753,-24.865728164908226
0.017368959882334015,-24.65511584240709
0.017512520775470625,-24.44173130661394
0.017657268252615627,-24.225631023164983
0.017803212121325716,-24.00687320696834
0.017950362270220788,-23.78551779130337
0.01809872866965385,-23.561626394518864
0.018248321372386463,-23.335262284347994
0.018399150514270133,-23.10649588771328
0.018551226314932792,-22.8632686755234
0.01870455907847153,-22.62251677498378
0.018859159194150477,-22.386599710568426
0.019015037137105034,-22.154815194008513
0.019172203469051317,-21.92645351654572
0.019330668839002065,-21.700799331100786
0.01949044398398806,-21.47713184392464
0.0196515397297855,-21.254725008738472
0.019813966991649792,-21.032847723251432
0.019977736775054822,-20.810764027942355
0.02,-20.587733306990938
0.020142860176438963,-20.363010491244275
0.020309348383956594,-20.135846263102504
0.02047721267823646,-19.90548726320832
0.020646464433145897,-19.671176298824104
0.020817115116561338,-19.432152553780785
0.020989176291145634,-19.187651799882108
0.02116265961513116,-18.93690660964911
0.021337576843110086,-18.67914657028871
0.02151393982683046,-18.413598498772046
0.0216917605159996,-18.139477703482466
0.021871050959093415,-17.875567546074517
0.022051823304173056,-17.61287523222374
0.022234089799707916,-17.349594295113352
0.022417862795405384,-17.085810727142384
0.022603154743047943,-16.821611586914727
0.022789978197336493,-16.55708393945389
0.022978345816741384,-16.29231478374262
0.023168270364359717,-16.027390980691923
0.023359764708780466,-15.762399181684493
0.02355284182495628,-15.497425757836929
0.023747514795082435,-15.232556730124367
0.02394379680948361,-14.967877700508463
0.024141701167507204,-14.703473784208377
0.024341241278424866,-14.439429543251347
0.024542430662340627,-14.175828921435565
0.024745282951107353,-13.912755180834708
0.024949811889250228,-13.650290839969381
0.025156031334897876,-13.388517613764815
0.025363955260721698,-13.12751635540977
0.0255735977548822,-12.86736700022465
0.025784973021983962,-12.608148511641293
0.025998095384037686,-12.349938829388975
0.026212979281431004,-12.092814819974352
0.0264296392739065,-11.836852229534955
0.02664809004154858,-11.582125639137615
0.026868346385778005,-11.328708422583572
0.027090423230354592,-11.076672706774287
0.02731433562238879,-10.826089334681303
0.02754009873336077,-10.577027830953913
0.027767727860148837,-10.329556370188312
0.027997238426065437,-10.083741747871203
0.028228645981902594,-9.839649354000509
0.028461966206985382,-9.597343149374492
0.028697214910234144,-9.356885644529854
0.028934408031236033,-9.118337881297949
0.02917356164132458,-8.881759416937248
0.029414691944669072,-8.647208310788873
0.029657815279372026,-8.414741113390551
0.029902948118576682,-8.18441285797354
0.030150107071582662,-7.956277054255821
0.0303993088849718,-7.730385684434094
0.03065057044374263,-7.50678920126665
0.030903908772454282,-7.285536528128683
0.031159341036380427,-7.066675060911979
0.03141688454267182,-6.850250671631339
0.03167655674152952,-6.636307713590879
0.031938375227386684,-6.424889027955644
0.032202357740101176,-6.216035951565383
0.03246852216615738,-6.0097883258209155
0.03273688653987789,-5.806184506466698
0.03300746904464595,-5.605261374088324
0.03328028801413692,-5.407054345138602
0.03355536193356106,-5.211597383302641
0.03383270944091547,-5.018923011009764
0.034112349328247506,-4.82906232089865
0.03439430054292745,-4.642044987041881
0.03467858218893284,-4.457899275737422
0.034965213528142705,-4.276652055676184
0.03525421398164239,-4.098328807299666
0.03554560313104003,-3.9229536311656683
0.03583940071979269,-3.750549255147532
0.036135626654544756,-3.5811370403002556
0.03643430100647609,-3.4147369852362974
0.03673544401266253,-3.251367728865534
0.03703907607744685,-3.091046551366538
0.03734521777382104,-2.933789373270774
0.03765388984482083,-2.779610752557559
0.0379651132049305,-2.628523879674928
0.0382789089415006,-2.480540570421249
0.038595298316176176,-2.335671256642602
0.038914302766337845,-2.193924974723365
0.039235943906554153,-2.0553093518707097
0.03956024353004582,-1.9198305902185275
0.03988722361016294,-1.787493448802017
0.040216906301873155,-1.65830122348098
0.04054931394326347,-1.5322557249172286
0.040884469057053126,-1.4093572547401658
0.04122239435212033,-1.2896045800624594
0.04156311272504023,-1.172994906537361
0.041906647261636926,-1.0595238501771844
0.04225302123854743,-0.9491854081811452
0.04260225812479849,-0.8419719290485745
0.04295438158339744,-0.7378740822800396
0.04330941547293479,-0.636880827994799
0.04366738384920149,-0.5389793868166709
0.04402831096681817,-0.4441552104026545
0.044392221280879156,-0.352391953008425
0.044759139448609195,-0.2636714445019098
0.04512909033103388,-0.17797366525069463
0.04550209899466474,-0.0952767233196279
0.04587819071319697,-0.015556834422842636
0.0462573909692226,0.061211694922395796
0.04663972545595633,0.1350564805928563
0.0470252200789772,0.20600706996562382
0.047413900957983084,0.27409494650096766
0.04780579442856113,0.33935352938375457
0.04820092704397188,0.4018181678242556
0.04859932557694813,0.46152612964357487
0.04900101702150961,0.5185165837977583
0.04940602859479127,0.572830576528538
0.04981438773888814,0.6245110008675306
0.050226122122713955,0.673602559263363
0.050641259643876585,0.7201517191493113
0.05105982843056795,0.7642066613199056
0.051481856843469634,0.8058172210404058
0.05190737347767514,0.8450348218707767
0.052336407164626654,0.8819124022467406
0.05276898697406929,0.9165043349230468
0.05320514221601999,0.9488663394480771
0.053644902442754286,0.9790553879037662
0.05408829745080777,1.0071296042089737
0.05453535728299577,1.0331481573488819
0.05498611223044867,1.0571711489545188
0.055440592834663883,1.0792594957168324
0.05589882988957611,1.0994748071759548
0.05636085444364288,1.1178792594793512
0.056826697801949176,1.1345354657503952
0.05729639152832767,1.149506343751642
0.05776996744749815,1.162854981563889
0.05824745764722352,1.1746445020320844
0.0587288944804836,1.184937926752441
0.05921431056766803,1.1937980403903703
0.05970373879878561,1.201287256127033
0.06019721233569374,1.207467483031651
0.060694764614344344,1.2123999961486969
0.06119642934705042,1.2161453100723212
0.06170224052476922,1.218763056756007
0.06221223241940623,1.2203118682730443
0.06272643958613694,1.220849265203739
0.06324489686574782,1.2204315512784167
0.06376763938699784,1.219113714852058
0.06429470256899769,1.216949337727624
0.06482612212361064,1.2139905117806429
0.06536193405787125,1.210287763769569
0.06590217467642596,1.2058899886443588
0.06644688058399258,1.2008443915916769
0.06699608868784006,1.1951964389788612
0.06754983620029016,1.1889898182825547
0.06810816064123776,1.1822664070114968
0.06867109984069408,1.1750662505581266
0.0692386919413489,1.1674275488407542
0.06981097540115587,1.1593866515285065
0.0703879889959379,1.1509780615751009
0.070969771822014,1.1422344467265224
0.07155636329884933,1.1331866586113863
0.07214780317172502,1.123863758972705
0.0727441315144322,1.11429305255574
0.07334538873198616,1.1045001261294867
0.07395161556336528,1.0945088930888371
0.07456285308427003,1.0843416430613535
0.07517914270990726,1.0740190959263085
0.07580052619779584,1.0635604596446202
0.07642704565059558,1.0529834912960518
0.07705874351896098,1.0423045607246084
0.07769566260441634,1.0315387162035865
0.07833784606225702,1.0206997515485174
0.07898533740447229,1.0098002741279608
0.07963818050269464,0.998851773249167
0.0802964195911718,0.9878646884261711
0.08096009926976357,0.9768484770728703
0.08162926450696467,0.9658116812006334
0.08230396064295055,0.9547619927400022
0.0829842333926506,0.9437063171471078
0.08367012884884442,0.9326508349977083
0.0843616934852862,0.9216010613141437
0.08505897415985225,0.9105619024127789
0.08576201811771711,0.8995377101007431
0.08647087299455422,0.8885323330908417
0.08718558681976298,0.877549165541542
0.0879062080197243,0.8665911926651125
0.08863278542108038,0.8556610333803323
0.08936536825404442,0.8447609800169237
0.09010400615573486,0.8338930351066394
0.09084874917353988,0.8230589453205436
0.09159964776850789,0.8122602326335738
0.092356752818766,0.8014982228157181
0.0931201156229687,0.7907740713643112
0.09388978790377202,0.7800887870042416
0.0946658218113398,0.7694432528919131
0.09544826992687548,0.7588382456654879
0.09623718526618642,0.7482744524876972
0.09703262128327453,0.73775248622942
0.09783463187395944,0.7272728989416212
0.09864327137952972,0.7168361937610496
0.0994585945904242,0.7064428353913432
0.10028065674994587,0.6960932592959496
0.10110951355800325,0.6857878797332376
0.10194522117488607,0.6755270967569216
0.10278783622506886,0.6653113022974468
0.10363741580104904,0.6551408854318269
0.10449401746721475,0.6450162369411584
0.1053576992637444,0.6349377532466367
0.10622851971054093,0.624905839806712
0.10710653781119508,0.6149209140498086
0.10799181305698502,0.6049834079094465
0.10888440543090552,0.59509377002096
0.1097843754117337,0.5852524676322645
0.11069178397812618,0.5754599882745954
0.11160669261275012,0.5657168412330715
0.11252916330645066,0.5560235588516051
0.11345925856244929,0.5463806977016628
0.11439704140058075,0.5367888396400754
