q0star,mu_calc
0.06000000000000005,38.963001612567915
0.06499999999999995,38.95745972236641
0.06999999999999984,38.95194616312391
0.07500000000000018,38.946460644657265
0.08000000000000007,38.94100288125052
0.08499999999999996,38.93557259156296
0.08999999999999986,38.930169498539655
0.0950000000000002,38.92479332932423
0.10000000000000009,38.91944381517382
0.10499999999999998,38.9141206913763
0.10999999999999988,38.90882369716946
0.11500000000000021,38.90355257566234
0.1200000000000001,38.898307073758396
0.125,38.893086942080735
0.1299999999999999,38.88789193489902
0.13500000000000023,38.88272181005831
0.14000000000000012,38.87757632890956
0.14500000000000002,38.872455256241885
0.1499999999999999,38.86735836021633
0.15500000000000025,38.86228541230144
0.16000000000000014,38.85723618721015
0.16500000000000004,38.85221046283835
0.16999999999999993,38.84720802020484
0.17500000000000027,38.842228643392666
0.18000000000000016,38.83727211949193
0.18500000000000005,38.83233823854385
0.18999999999999995,38.82742679348616
0.19499999999999984,38.822537580099784
0.20000000000000018,38.8176703969567
0.20500000000000007,38.81282504536904
0.20999999999999996,38.80800132933934
0.21499999999999986,38.80319905551192
0.2200000000000002,38.79841803312531
0.2250000000000001,38.79365807396588
0.22999999999999998,38.788918992322365
0.23499999999999988,38.78420060494148
0.2400000000000002,38.77950273098452
0.2450000000000001,38.77482519198489
0.25,38.77016781180658
0.2549999999999999,38.76553041660357
0.26000000000000023,38.760912834780086
0.2650000000000001,38.75631489695176
0.27,38.75173643590755
0.2749999999999999,38.74717728657264
0.28000000000000025,38.742637285971874
0.28500000000000014,38.738116273194294
0.29000000000000004,38.733614089358134
0.29499999999999993,38.72913057757673
0.30000000000000027,38.72466558292509
0.30500000000000016,38.720218952407194
0.31000000000000005,38.71579053492391
0.31499999999999995,38.71138018124168
0.31999999999999984,38.70698774396173
0.3250000000000002,38.70261307749004
0.33000000000000007,38.69825603800781
0.33499999999999996,38.693916483442656
0.33999999999999986,38.68959427344025
0.3450000000000002,38.68528926933667
0.3500000000000001,38.68100133413122
0.355,38.67673033245981
0.3599999999999999,38.67247613056892
0.3650000000000002,38.668238596289974
0.3700000000000001,38.6640175990144
0.375,38.65981300966895
0.3799999999999999,38.65562470069173
0.38500000000000023,38.651452546008535
0.3900000000000001,38.64729642100976
0.395,38.643156202527685
0.3999999999999999,38.63903176881422
0.40500000000000025,38.634922999519084
0.41000000000000014,38.63082977566845
0.41500000000000004,38.626751979643906
0.41999999999999993,38.62268949516186
0.42500000000000027,38.61864220725338
0.43000000000000016,38.614610002244355
0.43500000000000005,38.61059276773604
0.43999999999999995,38.60659039258601
0.44499999999999984,38.60260276688938
0.4500000000000002,38.59862978196052
0.45500000000000007,38.59467133031492
0.45999999999999996,38.590727305651555
0.46499999999999986,38.58679760283553
0.4700000000000002,38.58288211788096
0.4750000000000001,38.57898074793427
0.48,38.57509339125777
0.4849999999999999,38.57121994721344
0.4900000000000002,38.56736031624722
0.4950000000000001,38.56351439987328
0.5,38.55968210065889
0.5049999999999999,38.55586332220929
0.5100000000000002,38.55205796915305
0.5150000000000001,38.5482659471275
0.52,38.544487162764554
0.5249999999999999,38.54072152367675
0.5300000000000002,38.53696893844347
0.5350000000000001,38.533229316597506
0.54,38.52950256861177
0.5449999999999999,38.52578860588627
0.5500000000000003,38.522087340735354
0.5550000000000002,38.51839868637508
0.56,38.51472255691089
0.565,38.51105886732547
0.5699999999999998,38.507407533466754
0.5750000000000002,38.50376847203626
0.5800000000000001,38.500141600577486
0.585,38.496526837464614
0.5899999999999999,38.49292410189131
0.5950000000000002,38.48933331385981
0.6000000000000001,38.4857543941701
0.605,38.48218726440932
0.6099999999999999,38.47863184694135
0.6150000000000002,38.47508806489653
0.6200000000000001,38.47155584216162
0.625,38.468035103369814
0.6299999999999999,38.46452577389106
0.6350000000000002,38.4610277798224
0.6400000000000001,38.457541047978545
0.645,38.454065505882625
0.6499999999999999,38.45060108175698
0.6550000000000002,38.447147704514244
0.6600000000000001,38.443705303748445
0.665,38.44027380972633
0.6699999999999999,38.43685315337877
0.6750000000000003,38.433443266292365
0.6800000000000002,38.430044080701144
0.685,38.42665552947837
0.69,38.42327754612852
0.6949999999999998,38.41991006477939
0.7000000000000002,38.41655302017429
0.7050000000000001,38.413206347664406
0.71,38.409869983201204
0.7149999999999999,38.40654386332906
0.7200000000000002,38.403227925177916
0.7250000000000001,38.39992210645607
0.73,38.396626345443096
0.7349999999999999,38.39334058098291
0.7400000000000002,38.3900647524768
0.7450000000000001,38.38679879987673
0.75,38.38354266367866
0.7549999999999999,38.38029628491593
0.7600000000000002,38.37705960515289
0.7650000000000001,38.37383256647843
0.77,38.370615111499724
0.7749999999999999,38.367407183336155
0.7800000000000002,38.364208725613054
0.7850000000000001,38.36101968245583
0.79,38.357839998484046
0.7949999999999999,38.3546696188055
0.8000000000000003,38.35150848901062
0.8050000000000002,38.348356555166724
0.81,38.34521376381249
0.815,38.34208006195242
0.8199999999999998,38.338955397051514
0.8250000000000002,38.33583971702985
0.8300000000000001,38.332732970257396
0.835,38.32963510554879
0.8399999999999999,38.32654607215825
0.8450000000000002,38.32346581977459
0.8500000000000001,38.320394298516156
0.855,38.31733145892607
0.8599999999999999,38.31427725196728
0.8650000000000002,38.31123162901793
0.8700000000000001,38.3081945418666
0.875,38.305165942707696
0.8799999999999999,38.30214578413695
0.8850000000000002,38.299134019146855
0.8900000000000001,38.29613060112233
0.895,38.29313548383626
0.8999999999999999,38.29014862144527
0.9050000000000002,38.28716996848544
0.9100000000000001,38.28419947986815
0.915,38.281237110875914
0.9199999999999999,38.27828281715833
0.9250000000000003,38.27533655472809
0.9300000000000002,38.27239827995698
0.935,38.269467949571975
0.94,38.26654552065144
0.9449999999999998,38.26363095062126
0.9500000000000002,38.260724197251136
0.9550000000000001,38.25782521865086
0.96,38.254933973266695
0.9649999999999999,38.25205041987774
0.9700000000000002,38.24917451759241
0.9750000000000001,38.2463062258449
0.98,38.24344550439177
0.9849999999999999,38.24059231330849
0.9900000000000002,38.23774661298608
0.9950000000000001,38.23490836412781
1.0,38.232077527745915
1.005,38.22925406515833
1.0100000000000002,38.22643793798553
1.0150000000000001,38.22362910814737
1.02,38.220827537859975
1.025,38.218033189632635
1.0300000000000002,38.215246026264836
1.0350000000000001,38.212466010843215
1.04,38.20969310673864
1.045,38.206927277603285
1.0500000000000003,38.20416848736772
1.0550000000000002,38.20141670023813
1.06,38.19867188069347
1.065,38.19593399348268
1.0700000000000003,38.19320300362204
1.0750000000000002,38.19047887639233
1.08,38.187761577336296
1.085,38.18505107225593
1.0899999999999999,38.18234732720991
1.0950000000000002,38.17965030851103
1.1,38.17695998272366
1.105,38.174276316661256
1.1099999999999999,38.17159927738386
1.1150000000000002,38.1689288321957
1.12,38.166264948642734
1.125,38.16360759451029
1.13,38.160956737820726
1.1350000000000002,38.158312346831096
1.1400000000000001,38.15567439003086
1.145,38.15304283613958
1.15,38.15041765410475
1.1550000000000002,38.14779881309954
1.1600000000000001,38.145186282520605
1.165,38.14258003198595
1.17,38.139980031332776
1.1750000000000003,38.13738625061541
1.1800000000000002,38.134798660103165
1.185,38.13221723027834
1.19,38.129641931834165
1.1950000000000003,38.12707273567278
1.2000000000000002,38.12450961290327
1.205,38.1219525348397
1.21,38.11940147299916
1.2149999999999999,38.11685639909989
1.2200000000000002,38.11431728505936
1.225,38.111784102992374
1.23,38.10925682520931
1.2349999999999999,38.10673542421418
1.2400000000000002,38.10421987270292
1.245,38.101710143561554
1.25,38.09920620986444
1.255,38.09670804487256
1.2600000000000002,38.09421562203172
1.2650000000000001,38.09172891497095
1.27,38.08924789750074
1.275,38.0867725436114
1.2800000000000002,38.084302827471454
1.2850000000000001,38.08183872342593
1.29,38.079380205994845
1.295,38.076927249871545
1.3000000000000003,38.07447982992119
1.3050000000000002,38.07203792117914
1.31,38.06960149884948
1.315,38.06717053830344
1.3200000000000003,38.064745015077996
1.3250000000000002,38.06232490487422
1.33,38.059910183555985
1.335,38.0575008271484
1.3399999999999999,38.05509681183644
1.3450000000000002,38.05269811396345
1.35,38.05030471002985
1.355,38.04791657669163
1.3599999999999999,38.04553369075907
1.3650000000000002,38.04315602919533
1.37,38.040783569115135
1.375,38.03841628778343
1.38,38.03605416261406
1.3850000000000002,38.03369717116848
1.3900000000000001,38.031345291154494
1.395,38.02899850042495
1.4,38.026656776976495
1.4050000000000002,38.02432009894833
1.4100000000000001,38.02198844462098
1.415,38.01966179241507
1.42,38.01734012089015
1.4250000000000003,38.01502340874345
1.4300000000000002,38.01271163480878
1.435,38.01040477805528
1.44,38.00810281758633
1.4450000000000003,38.00580573263835
1.4500000000000002,38.00351350257975
1.455,38.00122610690974
1.46,37.99894352525727
1.4649999999999999,37.99666573737989
1.4700000000000002,37.99439272316276
1.475,37.99212446261745
1.48,37.98986093588099
1.4849999999999999,37.987602123214764
1.4900000000000002,37.9853480050035
1.495,37.983098561754225
1.5,37.980853774095266
1.505,37.97861362277521
1.5100000000000002,37.97637808866197
1.5150000000000001,37.97414715274173
1.52,37.97192079611805
1.525,37.96969900001081
1.5300000000000002,37.96748174575534
1.5350000000000001,37.96526901480142
1.54,37.96306078871235
1.545,37.96085704916406
1.5500000000000003,37.95865777794417
1.5550000000000002,37.95646295695107
1.56,37.95427256819305
1.565,37.952086593787385
1.5700000000000003,37.94990501595949
1.5750000000000002,37.947727817041994
1.58,37.94555497947395
1.585,37.943386485799905
1.5899999999999999,37.94122231866914
1.5950000000000002,37.939062460834734
1.6,37.936906895152845
1.605,37.93475560458179
1.6099999999999999,37.93260857218129
1.6150000000000002,37.930465781111664
1.62,37.928327214633036
1.625,37.9261928561045
1.63,37.9240626889834
1.6350000000000002,37.92193669682452
1.6400000000000001,37.919814863279356
1.645,37.91769717209531
1.65,37.915583607114975
1.6550000000000002,37.913474152275384
1.6600000000000001,37.91136879160726
1.665,37.909267509234326
1.67,37.907170289372544
1.6750000000000003,37.905077116329416
1.6800000000000002,37.9029879745033
1.685,37.90090284838262
1.69,37.898821722545335
1.6950000000000003,37.89674458165809
1.7000000000000002,37.89467141047562
1.705,37.89260219384005
1.71,37.89053691668025
1.7149999999999999,37.888475564011166
1.7200000000000002,37.88641812093312
1.725,37.88436457263125
1.73,37.882314904374795
1.7349999999999999,37.880269101516475
1.7400000000000002,37.87822714949187
1.745,37.876189033818804
1.75,37.874154740096714
1.755,37.87212425400603
1.7600000000000002,37.87009756130759
1.7650000000000001,37.86807464784201
1.77,37.86605549952911
1.775,37.86404010236733
1.7800000000000002,37.86202844243312
1.7850000000000001,37.86002050588039
1.79,37.8580162789399
1.795,37.856015747918725
1.8000000000000003,37.85401889919968
1.8050000000000002,37.85202571924076
1.81,37.85003619457457
1.815,37.84805031180783
1.8200000000000003,37.846068057620776
1.8250000000000002,37.84408941876666
1.83,37.84211438207115
1.835,37.84014293443193
1.8399999999999999,37.83817506281805
1.8450000000000002,37.83621075426946
1.85,37.83424999589651
1.855,37.83229277487941
1.8599999999999999,37.83033907846775
1.8650000000000002,37.82838889397998
1.87,37.82644220880293
1.875,37.82449901039132
1.88,37.822559286267236
1.8850000000000002,37.820623024019724
1.8900000000000001,37.818690211304244
1.895,37.816760835842196
1.9,37.81483488542051
1.9050000000000002,37.81291234789113
1.9100000000000001,37.81099321117054
1.915,37.8090774632394
1.92,37.80716509214194
1.9250000000000003,37.80525608598566
1.9300000000000002,37.80335043294081
1.935,37.80144812123995
1.94,37.79954913917752
1.9450000000000003,37.797653475109435
1.9500000000000002,37.79576111745259
1.955,37.79387205468451
1.96,37.79198627534288
1.9650000000000003,37.79010376802513
1.9700000000000002,37.78822452138805
1.975,37.78634852414734
1.98,37.784475765077225
1.9849999999999999,37.78260623301004
1.9900000000000002,37.78073991683585
1.995,37.77887680550201
2.0,37.77701688801282
